feature	Actinobacteriota	Bacteroidota	Cyanobacteria	Desulfobacterota	Firmicutes	Fusobacteriota	Patescibacteria	Proteobacteria	Verrucomicrobiota	Campylobacterota
run02-159	-4.26494492414118	-1.89818629958698	-9.95843188164051	-9.45593154111132	-0.574907577319752	-15.6803595235137	-16.2535151305899	-7.39364726285698	-15.4729446337796	-15.6805518260777
run02-160	-1.42021896508414	-3.12551538115134	-14.7872904265596	-5.64573303297595	-1.21056211420006	-11.7246843743708	-16.2535151305899	-7.01318946772068	-4.27512299975753	-15.6805518260777
run02-161	-3.07785920643772	-2.3962681410371	-14.7872904265596	-6.45996281635449	-0.621809406928541	-15.6803595235137	-16.2535151305899	-5.07529896611916	-10.6298878177968	-13.214850318518
run02-162	-3.70163252105393	-2.09425615099523	-14.7872904265596	-10.0964014228268	-0.748727330921317	-15.6803595235137	-16.2535151305899	-3.42802291391799	-15.4729446337796	-15.6805518260777
run02-163	-3.32806672963998	-1.91280743083101	-14.7872904265596	-6.99517827171501	-0.775303907081075	-9.7221597773086	-16.2535151305899	-4.58861892636047	-15.4729446337796	-15.6805518260777
run02-164	-2.76132014617833	-1.97679900511023	-14.7872904265596	-7.31204145327848	-0.893351087715166	-15.6803595235137	-16.2535151305899	-4.21617290729637	-15.4729446337796	-15.6805518260777
run02-165	-5.36117971683196	-2.24740394933314	-5.18197690180164	-6.68310781171933	-0.946433112813887	-15.6803595235137	-16.2535151305899	-5.47239719543051	-2.42389608124786	-15.6805518260777
run02-166	-4.02368125366954	-1.77240651315354	-14.7872904265596	-7.2250045573004	-0.766222362505211	-5.37146338628481	-16.2535151305899	-5.2107906980807	-15.4729446337796	-15.6805518260777
run02-169	-3.76024641800211	-2.49861883338257	-4.98468557852333	-7.23665111524313	-0.735720867201681	-13.0525680508042	-16.2535151305899	-3.47450991194452	-5.61793982316743	-13.6375305515253
run02-170	-4.55075721132599	-1.78620023188685	-14.7872904265596	-7.55467226132938	-0.686856355071243	-10.9083092159441	-16.2535151305899	-4.63115099117674	-15.4729446337796	-15.6805518260777
run02-171	-5.38600720337194	-2.10094070578757	-14.7872904265596	-7.96835375588609	-0.715071479540933	-10.791475993802	-10.791475993802	-2.96102173074918	-15.4729446337796	-11.9069532112219
run02-172	-4.33091687811462	-1.7564467512111	-10.8544788341716	-15.3571395900055	-0.682676545488647	-15.6803595235137	-16.2535151305899	-5.03429987175644	-11.8544788341716	-15.6805518260777
run02-174	-3.80400284739403	-1.76055599992837	-14.7872904265596	-7.19664582473603	-1.04141992737998	-9.16285751127975	-16.2535151305899	-2.84829524601543	-15.4729446337796	-15.6805518260777
run02-175	-2.38126426057096	-2.36039506852336	-14.7872904265596	-8.22219777460334	-0.888329794189646	-12.1450299140809	-16.2535151305899	-3.85808717714285	-10.8231018191935	-15.6805518260777
run02-177	-3.83284279242306	-1.71080680262529	-14.7872904265596	-10.0915770608232	-0.840179188894604	-8.89893198288083	-10.5066145601021	-4.01018873398257	-15.4729446337796	-15.6805518260777
run02-178	-2.46364085545478	-2.1321209177706	-14.7872904265596	-15.3571395900055	-0.812651554194212	-15.6803595235137	-16.2535151305899	-5.55606994959847	-15.4729446337796	-15.6805518260777
run02-180	-2.68663131914446	-2.12767467694234	-14.7872904265596	-8.78290723020111	-0.799596892954009	-15.6803595235137	-16.2535151305899	-4.74703898224626	-9.09485123651585	-15.6805518260777
run02-181	-3.92922301814007	-1.74250613219977	-14.7872904265596	-6.369662390537	-0.791465177903144	-11.5244804995891	-16.2535151305899	-4.46378456790155	-15.4729446337796	-15.6805518260777
run02-182	-3.76926224785393	-1.81148018471523	-14.7872904265596	-15.3571395900055	-0.705923549903021	-15.6803595235137	-16.2535151305899	-5.12220593237317	-15.4729446337796	-15.6805518260777
run02-183	-3.88876538444062	-1.64480094160541	-14.7872904265596	-5.95863019131519	-0.844530248501894	-9.93315950379907	-12.9920531928526	-4.6959017328987	-15.4729446337796	-15.6805518260777
run02-184	-2.4395658609164	-2.04838705439557	-14.7872904265596	-7.13269434033191	-0.971612858054729	-13.5839054521642	-13.5839054521642	-4.14096195631551	-15.4729446337796	-15.6805518260777
run02-185	-4.11066870092159	-1.69333866176595	-14.7872904265596	-15.3571395900055	-0.861518046208569	-3.97862634920743	-16.2535151305899	-5.71039035891517	-15.4729446337796	-15.6805518260777
run02-186	-3.01402583323767	-1.92444429725321	-14.7872904265596	-15.3571395900055	-0.765368863131712	-15.6803595235137	-16.2535151305899	-5.35315397606616	-15.4729446337796	-15.6805518260777
run02-97	-3.41692117078571	-2.25708416666453	-14.7872904265596	-10.8382847485895	-0.674425454695935	-8.11946650113354	-10.1753197358671	-3.93039262913589	-15.4729446337796	-15.6805518260777
run02-98	-4.06593789848446	-2.89039273005584	-6.58486163764279	-8.41171273532619	-0.988847028096917	-15.6803595235137	-16.2535151305899	-1.79490136856569	-15.4729446337796	-15.6805518260777
run02-99	-3.75472703333055	-1.30339214344993	-14.7872904265596	-15.3571395900055	-0.955129389027284	-15.6803595235137	-16.2535151305899	-7.65837196943541	-15.4729446337796	-15.6805518260777
run03-103	-3.55764642806998	-1.5487196462804	-14.7872904265596	-6.8778140650929	-1.15577017686637	-7.60116004996998	-16.2535151305899	-3.23348878247032	-15.4729446337796	-7.80910131500889
run03-104	-5.49434662025448	-2.49326716263518	-14.7872904265596	-15.3571395900055	-0.928953756999329	-15.6803595235137	-11.0706959906709	-1.865077264354	-15.4729446337796	-15.6805518260777
run03-105	-4.15288030481061	-1.54762038985623	-14.7872904265596	-4.25657160785284	-1.26963564255646	-6.70908381255034	-16.2535151305899	-3.78708632455162	-15.4729446337796	-4.24792751344359
run03-106	-3.30506287949643	-2.02661510352199	-10.9292055616969	-9.41463238886712	-0.908126444636999	-12.1515979830333	-12.1515979830333	-3.18437172419734	-6.94865792436305	-15.6805518260777
run03-107	-4.55440612796884	-1.74930206027176	-14.7872904265596	-10.3617610500264	-0.775025491739256	-11.3617610500264	-13.5316860514688	-3.77346283674203	-9.62479545586024	-15.6805518260777
run03-108	-4.89513988995409	-1.77424045660188	-14.7872904265596	-9.56958439956224	-0.744625659033718	-10.2894764803695	-13.3769393216198	-3.75123047855538	-10.3769393216198	-15.6805518260777
run03-109	-9.96596461027208	-3.75164548947132	-14.7872904265596	-15.3571395900055	-0.505423390306219	-15.6803595235137	-16.2535151305899	-2.18242064948555	-15.4729446337796	-15.6805518260777
run03-110	-6.3670309811679	-14.3016033642667	-14.7872904265596	-15.3571395900055	-0.615034652398656	-8.361471455826	-16.2535151305899	-3.38736578012123	-2.08377275889713	-11.0619111739671
run03-111	-3.23092689697368	-2.12091936493292	-9.11473387946916	-8.46265718288946	-0.65101490242876	-15.6803595235137	-12.5070513022479	-5.53550774829714	-11.3371263008056	-15.6805518260777
run03-112	-3.6358066403861	-1.84133160717967	-14.7872904265596	-11.125472177478	-0.788458537053455	-9.58490379611531	-16.2535151305899	-4.06428511555903	-15.4729446337796	-15.6805518260777
run03-113	-3.6411679148039	-1.27668357795221	-14.7872904265596	-15.3571395900055	-1.03131782021142	-15.6803595235137	-16.2535151305899	-5.80837341489263	-15.4729446337796	-15.6805518260777
run03-114	-3.37743168081174	-3.41381362557112	-14.7872904265596	-7.31266690211422	-0.540548738828363	-9.49553095926403	-16.2535151305899	-3.12331296631484	-15.4729446337796	-15.6805518260777
run03-115	-5.58860390359243	-2.3148119290898	-7.36268997924274	-5.44154539995398	-1.1093202286639	-2.5476814846417	-16.2535151305899	-3.23604041914257	-6.88385582938292	-15.6805518260777
run03-116	-3.00774802375568	-2.45217477163764	-11.0991834100793	-6.43384749289411	-0.761561508086778	-15.6803595235137	-16.2535151305899	-3.47530192006583	-9.77725531519192	-15.6805518260777
run03-117	-2.9551262500386	-1.54560930713838	-6.74609604377785	-9.64162677722182	-1.00660224746391	-15.6803595235137	-16.2535151305899	-5.69291600591868	-10.144127117751	-15.6805518260777
run03-118	-3.93624263511174	-2.03187088372605	-5.86421294883909	-7.24835644017215	-0.84839365935501	-12.7159619902551	-16.2535151305899	-4.07030355784643	-4.28446438599709	-15.6805518260777
run03-119	-4.0608735327712	-1.79152995489592	-14.7872904265596	-7.94062145292107	-1.03994938004771	-13.4797802640291	-16.2535151305899	-2.64294090428038	-10.6724253419715	-15.6805518260777
run03-120	-2.84775766485803	-3.08975324699206	-14.7872904265596	-7.29191858543459	-0.721977181555404	-10.5895991340753	-13.7595241355176	-2.94134143056894	-15.4729446337796	-13.7595241355176
run03-121	-3.75250821895575	-1.55522209975266	-14.7872904265596	-15.3571395900055	-0.963536491295771	-8.30125053176415	-13.6351512683176	-3.84724870892616	-15.4729446337796	-15.6805518260777
run03-122	-2.8396147441903	-2.25187753263029	-14.7872904265596	-10.9429025526023	-0.696231803054499	-15.6803595235137	-16.2535151305899	-4.94157715513575	-15.4729446337796	-13.0303653938527
run03-123	-2.42260069186228	-2.84095473292558	-14.7872904265596	-9.38177467840354	-0.810496059888941	-11.2822390048526	-16.2535151305899	-3.29582806960058	-15.4729446337796	-15.6805518260777
run03-124	-3.60824401518725	-1.83792820637824	-14.7872904265596	-15.3571395900055	-0.903354052084005	-15.6803595235137	-16.2535151305899	-3.2704146764133	-15.4729446337796	-15.6805518260777
run03-125	-3.58730022612767	-2.39772917267998	-7.28710200703047	-6.81715616664924	-0.605358729227706	-8.28710200703047	-10.2064835468222	-4.32277773863447	-15.4729446337796	-11.145083002158
run03-126	-2.60005431925168	-2.38935248600414	-14.7872904265596	-15.3571395900055	-0.761470755509247	-13.3457286432538	-12.6087630490876	-4.20959195526778	-15.4729446337796	-15.6805518260777
run03-127	-4.55420616830641	-2.03220886328762	-9.21717118102884	-7.4576041579255	-0.604852312646794	-5.84304687501605	-16.2535151305899	-5.02908125628937	-15.4729446337796	-15.6805518260777
run03-128	-5.25084113650888	-1.77706282462473	-14.7872904265596	-15.3571395900055	-0.758266342408034	-6.94080925113792	-11.489245875834	-3.60354950249456	-15.4729446337796	-15.6805518260777
run03-129	-4.22014847792523	-1.7108058966245	-14.7872904265596	-14.3571395900055	-0.712156734776455	-15.6803595235137	-14.3571395900055	-5.04199002774916	-15.4729446337796	-15.6805518260777
run03-130	-5.6455711509516	-12.8871571375214	-14.7872904265596	-15.3571395900055	-1.25461626097446	-15.6803595235137	-16.2535151305899	-0.834475885332947	-15.4729446337796	-15.6805518260777
run03-131	-4.49876146567185	-1.62190969644472	-14.7872904265596	-5.52096534539624	-0.940182123810955	-8.12956150262113	-10.2801211791965	-3.58357087811794	-15.4729446337796	-12.9239773689712
run03-132	-3.57714219651317	-2.31138801220017	-14.7872904265596	-6.55436693842457	-0.629511517264655	-15.6803595235137	-16.2535151305899	-4.12398492359974	-11.4439795426013	-15.6805518260777
run03-133	-5.23769805015443	-2.15284432352419	-14.7872904265596	-11.0174174052978	-0.469077117621687	-9.55798578666054	-12.4324549045767	-5.36816122778052	-15.4729446337796	-15.6805518260777
run03-134	-3.44896427281584	-2.97051406734801	-11.1213896147873	-10.8318829975923	-0.4346945625528	-13.2913146162296	-16.2535151305899	-4.64745842645492	-15.4729446337796	-15.6805518260777
run03-135	-3.3362024028522	-2.52480845262746	-14.7872904265596	-7.82679770046149	-0.596565295946669	-8.17729494754563	-16.2535151305899	-5.03979142379569	-10.2512955289894	-5.22077358421251
run03-136	-3.95774064421119	-2.13831288985301	-14.7872904265596	-7.19522892946613	-0.594094154647328	-8.19522892946613	-9.06312539345879	-4.89520552790685	-15.4729446337796	-11.5776985662885
run03-137	-3.33326321132827	-2.40513644654108	-14.7872904265596	-15.3571395900055	-0.729014488945269	-15.6803595235137	-12.7185863875041	-3.20387233336565	-15.4729446337796	-15.6805518260777
run03-138	-3.52050746634394	-1.72934977181414	-14.7872904265596	-15.3571395900055	-0.76298054969542	-15.6803595235137	-11.812829099146	-5.52511671959653	-15.4729446337796	-15.6805518260777
run03-139	-6.66051872217458	-2.05758967492398	-14.7872904265596	-8.27285766182704	-0.903824463305485	-12.7158011576758	-16.2535151305899	-2.23753712609405	-15.4729446337796	-15.6805518260777
run03-140	-12.3767584874455	-1.71854700469372	-14.7872904265596	-6.67631876930443	-0.636485814165345	-15.6803595235137	-16.2535151305899	-4.54281425690878	-15.4729446337796	-15.6805518260777
run03-141	-5.69573850996642	-6.59620283641551	-14.7872904265596	-11.7510209454676	-3.48072561899557	-15.6803595235137	-16.2535151305899	-0.1835995646191	-15.4729446337796	-15.6805518260777
run03-142	-3.37702219122555	-1.55467190667929	-13.3067737446429	-11.5698081504767	-0.954914300871657	-15.6803595235137	-12.891736245364	-4.56868148502239	-7.7118271553491	-15.6805518260777
run03-146	-4.07987018731886	-2.57174821982645	-14.7872904265596	-13.4850116504552	-0.611086975981793	-4.61927837960345	-10.7845719323141	-3.70611317444683	-15.4729446337796	-15.6805518260777
run03-147	-7.8038186481084	-6.6494905017171	-14.7872904265596	-15.3571395900055	-3.61718518772227	-15.6803595235137	-16.2535151305899	-0.145491975525338	-15.4729446337796	-15.6805518260777
run03-148	-3.5858041640324	-1.35664426016114	-14.7872904265596	-6.48564000210697	-1.22114018726868	-8.08069132045171	-16.2535151305899	-3.64702901667406	-15.4729446337796	-8.58445773832489
run03-149	-5.07841018418473	-2.58105869642601	-14.7872904265596	-15.3571395900055	-0.912668057318792	-15.6803595235137	-9.5958890881899	-1.8847494813916	-15.4729446337796	-15.6805518260777
run03-150	-3.98866386841157	-1.24278065398511	-14.7872904265596	-5.94440328617853	-1.29222947046364	-5.07304543761764	-13.6655024748857	-4.44391535362091	-15.4729446337796	-6.14194051882871
run03-151	-3.51539305160299	-1.56255550975992	-14.7872904265596	-15.3571395900055	-0.996414672911616	-13.1990895059095	-16.2535151305899	-3.87086338712177	-7.86280611804507	-15.6805518260777
run03-152	-3.00661774903479	-2.01116024347047	-10.554419564324	-9.73499180996579	-0.826198913115143	-15.6803595235137	-16.2535151305899	-4.66174282793515	-5.49722416274242	-15.6805518260777
run03-153	-5.03237879882655	-1.93025913970922	-14.7872904265596	-10.3837981904233	-0.639988215215051	-11.0004695508718	-12.1000052244227	-3.9773620838713	-11.3223976457592	-15.6805518260777
run03-154	-6.40529527677697	-2.74863350538359	-14.7872904265596	-7.43160655389282	-0.559729654472954	-15.6803595235137	-12.4584066132365	-2.68956065348314	-15.4729446337796	-15.6805518260777
run03-155	-6.4807327439714	-14.3016033642667	-14.7872904265596	-15.3571395900055	-0.877397900250326	-7.84833841325341	-16.2535151305899	-2.91281272723924	-1.70400105058615	-11.3077700318907
run03-156	-2.76290538406554	-2.50720651716809	-10.026969572476	-9.25324542829965	-0.628019057364766	-15.6803595235137	-9.02696957247597	-5.35180926278324	-10.4576039268058	-15.6805518260777
run03-157	-4.47107612732578	-2.04337646317623	-14.7872904265596	-13.1876098215872	-0.592896445383463	-12.1876098215872	-16.2535151305899	-4.3515594665291	-15.4729446337796	-15.6805518260777
run03-158	-3.48680677489242	-1.53760710996864	-14.7872904265596	-15.3571395900055	-0.883817344728473	-15.6803595235137	-16.2535151305899	-5.36177639412872	-15.4729446337796	-13.3951993956662
run03-159	-2.80430375058358	-3.39104531702586	-14.7872904265596	-8.75241700891861	-0.547101851297023	-9.52109146281215	-13.2759789649756	-3.77314716090888	-12.2759789649756	-15.6805518260777
run03-160	-5.90236107793423	-1.83062908355142	-7.32008766474072	-4.87970396959604	-1.13953521037601	-2.93909362898884	-16.2535151305899	-3.86392228032826	-6.80623242924396	-15.6805518260777
run03-163	-3.35198255803582	-1.85493089876762	-11.5722265127937	-6.16472268620026	-0.778623203514288	-15.6803595235137	-16.2535151305899	-5.20105489888648	-9.74215151423601	-13.742151514236
run03-164	-3.31748552900677	-1.63711644589788	-7.67611982552924	-10.1749256825007	-0.833044327518162	-13.6984876385577	-16.2535151305899	-6.59519983014567	-10.5285626371154	-15.6805518260777
run03-165	-4.09527821303198	-2.06493418042798	-6.02550793472781	-6.536547253884	-0.880215333494021	-15.6803595235137	-16.2535151305899	-4.06553086963793	-3.7688082365943	-15.6805518260777
run03-166	-4.24875055397195	-1.35758760723166	-14.7872904265596	-7.55750326011158	-1.23274620453894	-10.4763664973862	-16.2535151305899	-2.99810246580446	-11.0169348787489	-15.6805518260777
run03-167	-3.22423835618385	-2.00052439391414	-14.7872904265596	-6.47189368869259	-0.893084796083488	-11.4260899990795	-16.2535151305899	-3.42671630472893	-15.4729446337796	-15.6805518260777
run03-168	-3.04471011871157	-1.70601937265179	-14.7872904265596	-15.3571395900055	-1.03033331368206	-6.79331041336118	-16.2535151305899	-3.7636822763329	-15.4729446337796	-13.7416776449459
run03-169	-2.69334675193653	-1.74530416032173	-14.7872904265596	-9.08222509074852	-0.972730202891849	-15.6803595235137	-16.2535151305899	-4.80636664455715	-15.4729446337796	-15.6805518260777
run03-170	-2.26029263388338	-2.55440174706761	-14.7872904265596	-8.41003975338807	-0.853466079253686	-9.17557449975104	-16.2535151305899	-3.9968598585756	-13.8194306895258	-12.2344681888046
run03-171	-3.45161972947833	-1.67596583813639	-14.7872904265596	-15.3571395900055	-1.06884607937044	-12.6439125439491	-16.2535151305899	-3.0735824429183	-15.4729446337796	-15.6805518260777
run03-172	-3.69344341535167	-1.9869614213145	-6.30081128412571	-5.77565817863985	-0.812298232579704	-6.85140074102546	-12.1155081815245	-4.03945611719371	-15.4729446337796	-11.6009350086947
run03-173	-2.47122787032988	-1.89290894763913	-14.7872904265596	-15.3571395900055	-0.96316907881128	-15.6803595235137	-16.2535151305899	-4.7381257114793	-15.4729446337796	-15.6805518260777
run03-174	-4.61197110448149	-1.68693698185281	-8.48376891749841	-6.93849011824974	-0.736356535897087	-5.97929633463762	-11.9100336722005	-5.55909449065408	-15.4729446337796	-15.6805518260777
run03-175	-5.00832486465093	-1.31574164920865	-14.7872904265596	-15.3571395900055	-0.960796977724077	-13.1782498660932	-13.1782498660932	-4.235735360754	-15.4729446337796	-12.7632123668144
run03-176	-3.75628992926759	-1.7972335973034	-14.7872904265596	-12.9380633680764	-0.693996903881579	-15.6803595235137	-16.2535151305899	-5.64344261918477	-15.4729446337796	-15.6805518260777
run03-177	-4.95157572923694	-10.5183908832478	-14.7872904265596	-15.3571395900055	-0.669559325214073	-15.6803595235137	-16.2535151305899	-1.56361295824277	-15.4729446337796	-15.6805518260777
