feature	Actinobacteriota	Bacteroidota	Campylobacterota	Cyanobacteria	Desulfobacterota	Firmicutes	Fusobacteriota	Patescibacteria	Proteobacteria	Verrucomicrobiota
run02-114	-3.16591337365441	-2.19268607046788	-14.7595241355176	-14.7872904265596	-9.33223742286667	-0.852146333663279	-15.1515319216358	-15.3571395900055	-3.12879529527158	-14.8194306895258
run02-115	-3.16775175075173	-2.21320706548049	-13.0365743055267	-14.7872904265596	-6.58811380471043	-0.73355467318943	-9.03657430552673	-15.3571395900055	-4.07753835611334	-14.8194306895258
run02-116	-2.73614315516575	-1.78880006675792	-14.7595241355176	-14.7872904265596	-7.51312442817984	-1.12486790976212	-15.1515319216358	-15.3571395900055	-3.37357307578105	-14.8194306895258
run02-117	-5.89126436045912	-2.0904402176155	-14.7595241355176	-4.55120581234496	-6.87446911791614	-0.863759718502212	-15.1515319216358	-15.3571395900055	-4.91511110241349	-3.12652481601287
run02-118	-3.9804988204981	-2.33974515967097	-14.7595241355176	-14.7872904265596	-7.128040920406	-1.08628282414687	-5.54307841968485	-15.3571395900055	-2.06169232240624	-14.8194306895258
run02-119	-3.98919668863649	-2.15346506353079	-13.02537030119	-4.80943290199083	-7.88241234734793	-0.763275455819798	-15.1515319216358	-11.8029778798535	-3.64382735000539	-8.48104978496617
run02-120	-3.28588255681937	-1.98281348918332	-12.7750615188507	-14.7872904265596	-6.1216192802468	-0.78235916780703	-10.3600240195719	-15.3571395900055	-4.38704423350559	-14.8194306895258
run02-121	-6.24234497448615	-2.15981442877804	-14.7595241355176	-14.7872904265596	-7.38181939340721	-0.637213140244808	-15.1515319216358	-11.4371018289084	-3.13674926858018	-14.8194306895258
run02-122	-5.08460027339804	-2.4442170353934	-14.7595241355176	-11.3779076903456	-15.3571395900055	-0.940452835790056	-15.1515319216358	-15.3571395900055	-1.91409142126346	-14.8194306895258
run02-124	-3.95581257437219	-2.20416081916519	-13.5575833627799	-14.7872904265596	-7.72469334861516	-0.595771954692738	-10.0981517441426	-15.3571395900055	-4.28962627837706	-14.8194306895258
run02-125	-2.3696501302833	-2.44820436321404	-14.7595241355176	-14.7872904265596	-8.13750352374993	-0.851407868180806	-15.1515319216358	-15.3571395900055	-3.94866745071941	-10.4594316186373
run02-126	-4.86060460776576	-4.82921769092151	-10.1043075353476	-14.7872904265596	-15.3571395900055	-0.508842829675173	-5.59475243728448	-9.6303763470152	-2.28803494958366	-14.8194306895258
run02-127	-4.56516085950567	-1.78671862936331	-14.7595241355176	-14.7872904265596	-9.40251052186111	-0.696776504050507	-8.81754802113996	-15.3571395900055	-4.40251052186111	-14.8194306895258
run02-128	-1.94065704318533	-2.51096693421602	-14.7595241355176	-14.7872904265596	-15.3571395900055	-0.891824450099366	-15.1515319216358	-15.3571395900055	-5.31432546856333	-14.8194306895258
run02-129	-8.90280576972531	-13.8871571375214	-14.7595241355176	-14.7872904265596	-15.3571395900055	-0.00532042031400717	-15.1515319216358	-15.3571395900055	-9.29512319250407	-14.8194306895258
run02-130	-2.96609851609604	-2.22828588577357	-14.7595241355176	-14.7872904265596	-8.77114450988132	-0.749273692336063	-15.1515319216358	-15.3571395900055	-4.07651375287346	-8.85995377683917
run02-131	-4.91230119144188	-2.22172394751159	-14.7595241355176	-14.7872904265596	-8.90534843080011	-0.618998006158816	-11.3833957276048	-15.3571395900055	-3.3390016082463	-14.8194306895258
run02-132	-3.94407507117702	-2.01201664814872	-14.7595241355176	-14.7872904265596	-15.3571395900055	-0.821154784086169	-15.1515319216358	-15.3571395900055	-3.04555506217605	-14.8194306895258
