feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Alloscardovia	Corynebacterium	Dysgonomonas	Porphyromonas	Campylobacter	f__Erysipelotrichaceae.g__unassigned	Abiotrophia	Enterococcus	Lacticaseibacillus	Lactobacillus	Leuconostoc	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	Robinsoniella	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Peptoniphilus	Clostridioides	Anaeroglobus	Veillonellaceae	Sphingobium	Citrobacter	Klebsiella	f__Enterobacteriaceae.g__unassigned	o__Enterobacterales.f__unassigned.g__unassigned	Azotobacter	Pseudomonas
Cah8-297-CE	-12.4840046652617	-4.11113960514909	-14.7225940989566	-15.1964868661372	-13.4036334348566	-10.0916872424829	-4.63694731917034	-11.6766497432041	-11.6766497432041	-14.891403996665	-10.1620765703743	-14.7763816242084	-8.25518597476579	-10.5771140696532	-9.48400466526168	-3.65348945828484	-6.2125416373573	-15.0700370644198	-10.2360771518181	-7.09168724248291	-8.43961054590322	-13.5018371849023	-13.6523221626897	-8.39654182401133	-10.2388707260994	-13.4157417682901	-3.02303690269125	-13.5043224482919	-15.5893585521477	-6.42330873357412	-7.46163685223322	-13.8030211392913	-6.22661682256902	-9.96044270920466	-14.7763816242084	-7.992151568932	-13.8030211392913	-14.9892170793144	-7.49531997848951	-14.5627194270493	-14.4824928683726	-11.6944822628447	-13.4840046652617	-11.6766497432041	-13.4459201271752	-9.96044270920466	-14.8177331660952	-15.5497245142988	-14.9823697450965	-8.55326732769879	-13.4840046652617	-7.97621002506298	-14.775816012673	-14.8496005748375	-8.16207657037431	-7.35472164831671	-6.02867744495711	-9.89904216454052	-7.66382570284649	-14.5914639082906	-12.8990421645405	-4.91985517527594	-7.30409557524674	-3.51030729895632	-9.57711406965316	-4.95457411111552	-6.71582034048475	-14.6766182635885	-14.4874632362653	-5.57411158149163	-10.1620765703743	-9.57711406965316	-14.4824928683726	-8.50672474176176	-10.5771140696532	-9.84014847548695	-6.60136161589983	-6.90657583722593	-9.89904216454052	-11.4840046652617	-10.4840046652617	-14.9823697450965	-9.6260236701341	-14.4917278569493	-14.9335984552372	-14.791722516366	-6.69610210587024	-12.8990421645405	-6.89904216454052	-14.6292996944363	-11.6766497432041	-14.791722516366	-8.35472164831671	-14.9335984552372	-6.20788025998744	-5.69936981970415	-8.60136161589983	-10.3140796638194	-11.1620765703743	-9.84014847548695	-11.6766497432041	-11.4840046652617	-10.6766497432041	-9.27455129963272	-12.8990421645405	-14.3595436816148	-5.15084931495106	-8.6260236701341	-6.89154762799359	-9.84014847548695	-8.67664974320407	-15.0527378495498	-13.4840046652617	-14.1745616347964	-13.4840046652617	-2.86058037539176	-10.8990421645405	-8.65111465109693	-11.3140796638194	-15.0527378495498	-4.57261267741822	-5.58615920925616	-15.5297965500995	-12.1620765703743	-15.0527378495498	-7.92941581358404	-10.5771140696532	-15.6766182635885	-6.77664553318079	-11.6766497432041	-13.8865222043886	-8.992151568932	-12.1620765703743	-9.16207657037431	-14.9563307773512	-13.4840046652617	-10.0245730466244	-14.7641459150634	-6.48400466526167	-10.4840046652617	-13.4065593453545	-7.54149015992243	-13.4065593453545	-8.46163685223322	-14.9516489859046	-14.3534225436147	-10.5771140696532	-14.6766182635885	-14.977995368613	-14.7905012302368	-11.8990421645405	-14.6766182635885	-7.29418010638166	-14.3976746329483	-13.8386786943547	-11.8990421645405	-10.1620765703743	-7.65111465109693	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-15.0700370644198	-14.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-14.3976746329483	-8.96044270920466	-13.7680809168967	-13.9885959355777	-13.4441737185643	-14.4917278569493	-12.8990421645405	-14.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
Cah8-297-RE	-13.0065014075694	-4.12080503423004	-12.2695358134032	-15.1964868661372	-13.4036334348566	-8.91903856631909	-4.37350621042648	-12.5914639082906	-11.0065014075694	-14.891403996665	-9.63726759790371	-14.7763816242084	-7.93325242553879	-9.83657640612712	-9.38201054266164	-3.73503837966506	-6.24273575405951	-15.0700370644198	-11.2695358134032	-7.07576407000655	-8.63726759790371	-13.5018371849023	-13.6523221626897	-8.59146390829059	-10.2388707260994	-13.4157417682901	-3.16939914211778	-13.5043224482919	-15.5893585521477	-6.36746223409248	-7.48293945151242	-13.8030211392913	-6.59146390829059	-10.1320322896533	-14.7763816242084	-10.2695358134032	-13.8030211392913	-14.9892170793144	-7.61418398479067	-14.5627194270493	-14.4824928683726	-11.6944822628447	-13.5914639082906	-10.6845733126821	-13.4459201271752	-10.0679019522336	-14.8177331660952	-15.5497245142988	-14.9823697450965	-7.93325242553879	-15.7706638929168	-7.48293945151242	-14.775816012673	-14.8496005748375	-7.74597385734621	-6.99900687102251	-5.78410898623299	-9.83657640612712	-7.64894940295135	-13.5914639082906	-13.5914639082906	-4.92790580407332	-6.72727776363631	-3.60348938399444	-8.97675406417538	-4.88583152092917	-6.72727776363631	-14.6766182635885	-14.4874632362653	-5.54980475665338	-10.5914639082906	-10.4215389068483	-14.4824928683726	-8.54706978893214	-11.784108986233	-9.00650140756943	-6.88410477620971	-7.02160829995964	-10.1320322896533	-11.784108986233	-9.63726759790371	-14.9823697450965	-9.50400106704025	-14.4917278569493	-14.9335984552372	-14.791722516366	-6.6607265707277	-15.6618894125393	-7.28768316011349	-12.0065014075694	-9.94760771851587	-14.791722516366	-8.343536394847	-14.9335984552372	-6.343536394847	-5.69968020507228	-8.46218089134562	-9.73348291316302	-12.2695358134032	-10.1320322896533	-14.1857013921956	-13.5914639082906	-9.78410898623298	-9.78410898623298	-13.5914639082906	-14.3595436816148	-5.04843208803535	-9.03687505661295	-6.69664614498265	-9.54706978893214	-8.38201054266164	-15.0527378495498	-13.0065014075694	-14.1745616347964	-14.6392841756073	-2.90540115839518	-12.0065014075694	-8.44171678878591	-11.1320322896533	-15.0527378495498	-4.69210698536748	-5.77768271707355	-15.5297965500995	-12.0065014075694	-15.0527378495498	-7.67260067101599	-9.73348291316302	-15.6766182635885	-6.40658856538231	-10.784108986233	-13.8865222043886	-9.50400106704025	-12.2695358134032	-8.23391190367251	-14.9563307773512	-15.0700370644198	-9.73348291316302	-14.7641459150634	-6.07576407000655	-9.42153890684828	-13.4065593453545	-7.33407606559794	-13.4065593453545	-7.67260067101599	-13.5914639082906	-14.3534225436147	-10.4215389068483	-13.5914639082906	-14.977995368613	-14.7905012302368	-12.2695358134032	-12.5914639082906	-7.38201054266164	-14.3976746329483	-13.8386786943547	-10.6845733126821	-10.1320322896533	-7.06790195223358	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-15.0700370644198	-14.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-14.3976746329483	-8.78410898623298	-13.7680809168967	-13.9885959355777	-13.4441737185643	-14.4917278569493	-13.9647620135777	-14.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
Cah8-298-RE	-10.9311404188342	-4.58644101628819	-10.9311404188342	-15.1964868661372	-13.4036334348566	-14.4169294432136	-14.1831184161755	-14.4917278569493	-15.9563307773512	-14.891403996665	-14.5850799027671	-6.29781489655165	-14.1112171945498	-14.6659465347687	-14.2199247688628	-2.94039179030675	-13.5018371849023	-15.0700370644198	-14.7763816242084	-13.68420071299	-8.05072203458688	-13.5018371849023	-13.6523221626897	-13.3644082813798	-10.2388707260994	-13.4157417682901	-13.9766536178504	-13.5043224482919	-15.5893585521477	-13.9915218460757	-4.97271952258561	-13.8030211392913	-13.7063521155085	-14.6292996944363	-14.7763816242084	-15.2078532072343	-13.8030211392913	-10.5832171154139	-13.0840490746074	-14.5627194270493	-14.4824928683726	-11.6944822628447	-14.9144785679277	-7.94762854162278	-13.4459201271752	-11.5832171154139	-12.8056095367503	-15.5497245142988	-8.28204758069334	-6.66265158290831	-12.0686439425841	-14.3885555039826	-14.775816012673	-14.8496005748375	-9.80560953675035	-15.1586885735819	-7.66265158290831	-14.9823697450965	-14.4824928683726	-9.06864394258414	-14.9144785679277	-7.21066294745657	-6.35714903593406	-2.63276536527428	-14.8001921264691	-12.7241727501414	-5.00040308127132	-9.5832171154139	-7.63568453530804	-6.89871894114183	-8.18111867184256	-13.8904542928318	-8.45983469990862	-7.16175334697563	-14.977995368613	-14.496229639355	-14.496229639355	-9.18111867184256	-7.03302003285342	-6.37376374978495	-15.0527378495498	-14.9823697450965	-4.7943822813271	-6.61578497787033	-10.3905720374715	-14.791722516366	-8.69013231933041	-12.0686439425841	-7.05072203458688	-14.6292996944363	-7.94762854162278	-14.791722516366	-13.9895718985589	-7.71814669550001	-3.57039307505632	-6.32448284701373	-12.0686439425841	-9.74671584769678	-13.3905720374715	-8.01553260612458	-7.15216729814643	-6.63568453530804	-9.80560953675035	-6.86701008141449	-12.8056095367503	-12.0686439425841	-6.34617791811305	-10.483681441863	-5.69360451123722	-7.89871894114183	-7.22064703602919	-12.3905720374715	-14.9823697450965	-14.1745616347964	-11.2206470360292	-2.72834873215367	-7.86701008141449	-6.52638589281723	-5.82071642914056	-8.48368144186299	-5.48669019173533	-7.85141322636347	-7.21066294745657	-14.9144785679277	-15.0527378495498	-9.93114041883421	-14.0547738772299	-12.8056095367503	-7.1237854967766	-7.91483860650511	-13.8865222043886	-14.5185302214105	-14.9383850443359	-14.977995368613	-14.9563307773512	-15.0700370644198	-14.775816012673	-14.7641459150634	-8.06864394258414	-13.6990301478864	-13.4065593453545	-7.55768202330676	-13.4065593453545	-13.5043224482919	-14.9516489859046	-14.3534225436147	-14.5497245142988	-12.8056095367503	-14.977995368613	-14.7905012302368	-7.14264452402792	-8.63568453530804	-14.6659465347687	-14.3976746329483	-13.8386786943547	-14.8496005748375	-14.2913146162296	-13.9025007355441	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-9.74671584769678	-14.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-11.8056095367503	-14.9383850443359	-13.7680809168967	-13.9885959355777	-13.4441737185643	-14.4917278569493	-13.9647620135777	-14.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
Cah8-299-CE	-10.8080703671706	-11.2775556504719	-14.7225940989566	-11.977995368613	-13.4036334348566	-14.4169294432136	-4.3522865255485	-14.4917278569493	-9.30557002664147	-6.33413917883824	-14.5850799027671	-12.6560672737256	-14.1112171945498	-14.6659465347687	-14.2199247688628	-2.09535231925112	-13.5018371849023	-5.36328552449775	-12.977995368613	-8.82824824910828	-8.53505187276423	-13.5018371849023	-13.6523221626897	-6.48614227228329	-10.2388707260994	-9.22310786644949	-13.9766536178504	-13.5043224482919	-15.5893585521477	-5.84356904839203	-6.91190617815519	-13.8030211392913	-13.7063521155085	-7.69259314975071	-14.7763816242084	-15.2078532072343	-13.8030211392913	-14.9892170793144	-9.89053252736262	-12.1706404465554	-9.93360124925451	-11.6944822628447	-9.76854200298401	-14.7641459150634	-13.4459201271752	-14.57453439928	-10.8080703671706	-15.5497245142988	-14.9823697450965	-7.63814536572834	-15.7706638929168	-12.3930328678918	-14.775816012673	-14.8496005748375	-10.8905325273626	-15.1586885735819	-14.3895641230544	-14.9823697450965	-14.4824928683726	-12.1706404465554	-14.9144785679277	-11.5272326264476	-6.16101174535758	-3.70594884422302	-9.5856779458342	-7.40056654057721	-6.44661390809665	-14.6766182635885	-14.4874632362653	-7.94457236707551	-14.18982455888	-8.93360124925451	-11.1706404465554	-5.08773109159185	-13.977995368613	-13.3930328678918	-12.977995368613	-13.3930328678918	-9.848712351668	-6.0892521197147	-13.3930328678918	-12.977995368613	-11.5185637499757	-8.37808252642583	-14.9335984552372	-14.791722516366	-14.2067600156448	-11.3930328678918	-6.1803338427592	-14.6292996944363	-15.0700370644198	-14.791722516366	-7.68337461972133	-3.50226193764656	-2.63342204601676	-3.97237081941908	-14.1964868661372	-9.51856374997566	-14.3905720374715	-6.85387405678377	-5.43303093582372	-9.33413917883824	-14.6766182635885	-7.29149484142974	-14.5914639082906	-14.3595436816148	-7.34863874853335	-10.2775556504719	-8.62044336399488	-14.5809651359773	-8.12001437348539	-15.0527378495498	-10.0237990582261	-14.1745616347964	-10.8905325273626	-5.86165140737549	-14.2646380741163	-11.6560672737256	-14.2913146162296	-15.0527378495498	-14.5627194270493	-9.22310786644949	-8.36328552449775	-14.9144785679277	-9.07110477300444	-9.36328552449775	-14.0547738772299	-15.6766182635885	-8.23652838221181	-13.5262546938286	-13.8865222043886	-14.5185302214105	-14.9383850443359	-13.977995368613	-14.9563307773512	-13.977995368613	-14.775816012673	-11.1706404465554	-11.2775556504719	-13.6990301478864	-13.4065593453545	-6.34137074806931	-13.4065593453545	-13.5043224482919	-14.9516489859046	-14.3534225436147	-14.5497245142988	-12.977995368613	-13.977995368613	-11.8080703671706	-7.63814536572834	-5.82317725956086	-14.6659465347687	-14.3976746329483	-13.8386786943547	-14.8496005748375	-14.2913146162296	-10.1200143734854	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-15.0700370644198	-13.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-14.3976746329483	-14.9383850443359	-13.7680809168967	-13.9885959355777	-13.4441737185643	-14.4917278569493	-13.9647620135777	-14.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
Cah8-300-CE	-10.891403996665	-6.78287953988685	-14.7225940989566	-15.1964868661372	-13.4036334348566	-14.4169294432136	-3.7384854205284	-14.4917278569493	-12.891403996665	-13.891403996665	-8.76212097972006	-12.891403996665	-6.34837217640978	-9.30644149594387	-8.49908657388626	-2.58363396477432	-7.31397516862927	-10.0334230015375	-12.0840490746074	-9.60600177780277	-8.72147899522271	-8.03342300153745	-5.17201517572294	-8.84700987730657	-10.2388707260994	-13.4157417682901	-5.90556205966168	-13.5043224482919	-9.05851398250028	-7.39155810958182	-4.53165443634269	-13.8030211392913	-8.68195063103607	-7.81458839961419	-10.0840490746074	-11.0840490746074	-6.75185264426623	-14.9892170793144	-12.0840490746074	-14.5627194270493	-14.4824928683726	-7.67223547620286	-14.9144785679277	-14.7641459150634	-13.4459201271752	-14.57453439928	-14.8177331660952	-15.5497245142988	-13.3064414959439	-7.64347648322144	-13.3064414959439	-14.3885555039826	-12.891403996665	-14.8496005748375	-9.46513924196292	-15.1586885735819	-11.0840490746074	-14.9823697450965	-14.4824928683726	-14.5914639082906	-13.3064414959439	-7.57852104138067	-8.41567056569862	-3.29149115447789	-5.72901266790812	-5.50554159602356	-3.95845110447031	-12.5694759017777	-14.4874632362653	-6.88577944747114	-14.18982455888	-8.66258530616914	-14.4824928683726	-6.40356396284197	-10.8039411554147	-8.84700987730657	-8.16348354210182	-10.367842040608	-9.80394115541468	-7.14321114707556	-10.1909642785239	-14.9823697450965	-5.51853893655243	-14.4917278569493	-14.9335984552372	-14.791722516366	-12.0840490746074	-15.6618894125393	-7.12985276422054	-11.1909642785239	-11.891403996665	-14.791722516366	-13.9895718985589	-14.9335984552372	-4.18577160930361	-4.69050539162658	-14.1964868661372	-8.93720768627815	-14.3905720374715	-8.09698813031492	-11.5694759017777	-12.0840490746074	-9.46513924196292	-9.13651649450155	-10.0334230015375	-14.3595436816148	-5.83883594586087	-14.5497245142988	-11.3064414959439	-10.0840490746074	-9.43197237802772	-13.891403996665	-12.0840490746074	-14.1745616347964	-12.891403996665	-3.81592484717701	-14.2646380741163	-8.78287953988685	-10.891403996665	-13.891403996665	-5.50769970419097	-4.844280084551	-11.7214789952227	-14.9144785679277	-11.7214789952227	-10.1909642785239	-14.0547738772299	-15.6766182635885	-9.08404907460742	-13.5262546938286	-13.8865222043886	-10.4990865738863	-11.5694759017777	-13.891403996665	-10.8039411554147	-12.891403996665	-14.775816012673	-14.7641459150634	-13.3064414959439	-13.6990301478864	-9.64347648322144	-7.07122503424984	-13.4065593453545	-13.5043224482919	-13.891403996665	-14.3534225436147	-14.5497245142988	-10.8039411554147	-11.891403996665	-14.7905012302368	-11.1909642785239	-11.5694759017777	-5.04905365325121	-14.3976746329483	-13.8386786943547	-10.1365164945016	-11.4319723780277	-13.9025007355441	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-15.0700370644198	-14.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-14.3976746329483	-14.9383850443359	-13.7680809168967	-13.9885959355777	-13.4441737185643	-12.3064414959439	-13.9647620135777	-14.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
Cah8-301-RE	-15.1621552664082	-8.86905234339822	-14.7225940989566	-15.1964868661372	-13.4036334348566	-14.4169294432136	-5.53794482173646	-14.4917278569493	-7.17571368163227	-9.8386786943547	-14.5850799027671	-12.4236411950759	-14.1112171945498	-14.6659465347687	-14.2199247688628	-1.71757692774089	-5.4068329073893	-8.8386786943547	-14.7763816242084	-8.56566019994828	-6.84621236704011	-13.5018371849023	-13.6523221626897	-13.3644082813798	-10.2388707260994	-13.4157417682901	-13.9766536178504	-7.76542971232406	-15.5893585521477	-7.66875369291239	-6.62274129515555	-11.6162862730183	-8.31511673829769	-9.0313237722971	-14.7763816242084	-11.8386786943547	-13.8030211392913	-14.9892170793144	-8.46944488468898	-14.5627194270493	-14.4824928683726	-11.6944822628447	-9.46944488468898	-10.4236411950759	-13.4459201271752	-14.57453439928	-14.8177331660952	-15.5497245142988	-14.9823697450965	-8.19482250457997	-15.7706638929168	-10.8386786943547	-14.775816012673	-14.8496005748375	-7.86905234339822	-7.28408984267706	-7.85378558674491	-12.1017131001885	-10.1017131001885	-14.5914639082906	-14.9144785679277	-8.8386786943547	-10.4236411950759	-5.01213020706378	-6.34149215372198	-4.89031146277002	-6.22396885023949	-14.6766182635885	-14.4874632362653	-8.54099814571402	-11.1017131001885	-13.8904542928318	-14.4824928683726	-4.32560911211533	-14.977995368613	-11.6162862730183	-8.46944488468898	-8.8386786943547	-8.35755200461808	-5.8424406131509	-10.8386786943547	-14.9823697450965	-6.46363926300778	-14.4917278569493	-14.9335984552372	-14.791722516366	-11.2537161936335	-15.6618894125393	-8.49290385751297	-14.6292996944363	-15.0700370644198	-14.791722516366	-11.2537161936335	-6.07934528716004	-5.88836581845505	-4.11986044689875	-14.1964868661372	-9.61628627301825	-14.3905720374715	-8.11986044689875	-9.8386786943547	-9.90007923901884	-13.4236411950759	-7.69572074051266	-9.33617835382552	-12.8386786943547	-6.98069769922713	-9.13823897621361	-6.5718921536598	-12.4236411950759	-7.62922532872575	-15.0527378495498	-14.9823697450965	-6.01001326605168	-14.6392841756073	-2.84668453036976	-14.2646380741163	-9.42364119507586	-7.66875369291239	-15.0527378495498	-9.29435817813089	-5.09721170795355	-11.4236411950759	-11.4236411950759	-13.4236411950759	-9.56566019994828	-9.72320147693476	-11.8386786943547	-9.13823897621361	-13.5262546938286	-13.8865222043886	-9.77978500530113	-14.9383850443359	-14.977995368613	-11.8386786943547	-15.0700370644198	-14.775816012673	-14.7641459150634	-14.3064414959439	-13.6990301478864	-13.4065593453545	-6.29435817813089	-13.4065593453545	-13.5043224482919	-14.9516489859046	-14.3534225436147	-14.5497245142988	-14.6766182635885	-14.977995368613	-14.7905012302368	-7.31511673829769	-9.10171310018849	-4.60346223266067	-14.3976746329483	-12.8386786943547	-13.4236411950759	-14.2913146162296	-13.9025007355441	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-15.0700370644198	-14.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-14.3976746329483	-14.9383850443359	-13.7680809168967	-13.9885959355777	-13.4441737185643	-14.4917278569493	-13.9647620135777	-13.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
Cah8-302-CE	-13.1908535119519	-14.2327706653741	-14.7225940989566	-15.1964868661372	-13.4036334348566	-14.4169294432136	-8.38349858989427	-14.4917278569493	-15.9563307773512	-8.82161970228615	-12.4538879177857	-8.99445629914837	-9.91783501754545	-11.1908535119519	-14.2199247688628	-1.94075252066793	-5.89929906610803	-6.73142189331457	-14.7763816242084	-7.30008258170663	-6.57614366783666	-13.5018371849023	-13.6523221626897	-6.75900772498647	-10.2388707260994	-13.4157417682901	-13.9766536178504	-13.5043224482919	-15.5893585521477	-6.42266918717494	-5.38564705647284	-13.8030211392913	-13.7063521155085	-9.86892541706451	-14.7763816242084	-12.4538879177857	-13.8030211392913	-7.4811952637814	-8.91783501754545	-5.63626466027423	-13.1908535119519	-11.6944822628447	-9.91783501754545	-14.7641459150634	-13.4459201271752	-14.57453439928	-12.1908535119519	-15.5497245142988	-14.9823697450965	-9.49041379381078	-12.775816012673	-14.3885555039826	-13.775816012673	-14.8496005748375	-12.4538879177857	-12.775816012673	-8.14645939259342	-14.9823697450965	-14.4824928683726	-14.5914639082906	-14.9144785679277	-11.5272326264476	-11.4538879177857	-6.63626466027423	-14.8001921264691	-9.28396291634335	-7.60589101123071	-9.07537629453193	-3.87797055666751	-12.9335984552372	-10.9684610906154	-13.8904542928318	-14.4824928683726	-4.87193416693685	-14.977995368613	-12.775816012673	-8.56636264704408	-15.0700370644198	-9.86892541706451	-7.98140014632292	-10.6058910112307	-14.9823697450965	-10.3163843940357	-10.0209285105096	-5.67515367366783	-14.791722516366	-14.2067600156448	-11.775816012673	-10.1908535119519	-14.6292996944363	-15.0700370644198	-14.791722516366	-13.9895718985589	-14.9335984552372	-3.49736655445254	-3.83770668645379	-14.1964868661372	-9.56636264704408	-13.1908535119519	-7.21357358845195	-5.38779872732789	-8.4007765813261	-13.1908535119519	-6.77581601267303	-9.31638439403573	-14.3595436816148	-8.64653299572806	-7.90545129308962	-8.91783501754545	-10.8689254170645	-6.90545129308962	-15.0527378495498	-10.1319598228983	-11.6058910112307	-12.775816012673	-5.53741127334795	-14.2646380741163	-8.64653299572806	-11.1908535119519	-15.0527378495498	-11.775816012673	-8.0615704950069	-6.28396291634335	-14.9144785679277	-12.4538879177857	-9.82161970228615	-14.0547738772299	-10.9684610906154	-12.4538879177857	-13.5262546938286	-10.6058910112307	-12.4538879177857	-14.9383850443359	-14.977995368613	-14.9563307773512	-15.0700370644198	-13.775816012673	-14.7641459150634	-14.3064414959439	-13.6990301478864	-13.4065593453545	-4.74239301113558	-13.4065593453545	-13.5043224482919	-14.9516489859046	-14.3534225436147	-14.5497245142988	-12.775816012673	-14.977995368613	-14.7905012302368	-6.29603574864393	-9.25225405661601	-6.50902947197812	-3.01011552502192	-13.8386786943547	-14.8496005748375	-14.2913146162296	-13.9025007355441	-14.4441737185643	-14.7706638929168	-12.7680809168967	-12.411040134535	-13.57453439928	-14.57453439928	-15.5272326264476	-14.4917278569493	-14.5893585521477	-15.0700370644198	-14.977995368613	-13.6425030287805	-13.8127121322271	-14.0157634873699	-14.3976746329483	-14.9383850443359	-13.7680809168967	-13.9885959355777	-13.4441737185643	-14.4917278569493	-13.9647620135777	-14.4236411950759	-14.6659465347687	-8.32663071385265	-14.0933350279858	-14.0933350279858	-14.2372846634109	-13.7406240444894	-15.2055641835245	-14.5850799027671	-12.9287959322615	-14.0933350279858	-14.5272326264476
