feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Alloscardovia	Corynebacterium	Dysgonomonas	Porphyromonas	Campylobacter	f__Erysipelotrichaceae.g__unassigned	Abiotrophia	Enterococcus	Lacticaseibacillus	Lactobacillus	Leuconostoc	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	Robinsoniella	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Peptoniphilus	Clostridioides	Anaeroglobus	Veillonellaceae	Sphingobium	Citrobacter	Klebsiella	f__Enterobacteriaceae.g__unassigned	o__Enterobacterales.f__unassigned.g__unassigned	Azotobacter	Pseudomonas
run07-Cah7-116	0	5	2	0	0	0	178	0	15	216	0	13	0	0	0	2884	83	210	0	32	73	0	0	0	0	0	0	0	0	396	721	0	94	72	0	0	0	0	36	0	0	0	4	3	0	0	0	0	0	31	2	0	5	0	67	50	15	4	0	0	0	41	3	472	0	0	180	6	45	32	16	0	0	1269	0	3	0	0	26	361	0	2	11	98	0	10	0	0	69	0	0	0	0	0	172	1299	0	14	0	315	76	51	3	33	22	0	53	13	93	6	155	0	0	0	3	4469	0	47	66	0	66	0	11	0	2	4	0	0	22	0	0	6	2	4	2	2	0	12	0	0	0	0	23	0	0	0	0	8	3	0	61	61	243	23	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-117	2	3	2	0	0	0	161	14	0	171	0	20	0	0	0	5550	0	219	18	98	65	0	0	0	0	0	0	0	0	864	0	7	18	94	0	0	0	161	0	35	0	532	8	0	4	0	0	0	0	27	2	0	0	0	79	0	0	11	0	2	0	0	400	2000	62	371	718	6	0	235	19	0	13	4509	0	19	94	0	5	85	108	0	6	0	2	0	31	15	216	0	0	0	10	42	691	1405	6	37	0	17	28	47	5	54	0	0	397	7	39	4	60	0	10	0	0	1088	0	35	0	7	117	327	35	0	0	20	0	0	32	0	0	52	11	0	0	0	75	0	3	0	0	566	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-121	0	211	3	3	0	0	282	6	15	0	0	0	120	63	0	2627	192	222	0	8	71	0	0	0	0	0	0	0	0	769	266	0	0	49	0	22	0	3	22	0	0	0	0	37	0	0	0	0	2	31	8	47	0	0	308	168	83	2	4	0	0	71	21	523	77	881	388	0	0	80	11	105	0	507	0	28	27	12	126	167	5	2	56	0	0	4	0	2	177	0	7	0	0	0	11314	1507	0	61	4	38	17	76	27	8	0	0	477	38	181	25	3	0	2	0	0	3825	0	19	70	0	54	479	0	0	0	12	86	5	44	0	12	30	11	0	7	0	51	0	0	0	116	0	0	22	0	23	0	0	0	0	192	131	164	0	0	0	0	4309	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-122	5	68	0	0	25	0	1447	4	4	0	9	0	222	44	18	2299	13	0	0	22	72	109	0	0	1196	0	1094	0	42	21	225	0	32	81	140	0	256	4	0	0	0	107	0	0	0	0	0	0	0	62	4	0	3	0	45	3	98	7	0	0	0	264	36	1513	626	753	893	0	0	42	28	112	0	437	21	104	15	14	48	259	17	0	508	0	0	0	13	0	190	16	27	0	17	0	2400	626	0	50	0	71	3	68	29	10	0	0	285	51	55	24	0	0	0	84	0	1941	10	15	0	0	62	237	0	0	0	13	20	0	54	8	0	68	7	35	0	2	153	4	25	0	0	207	0	0	0	20	0	2	6	0	0	5	334	0	10	11	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-123	2	0	0	0	0	6	1064	0	0	0	0	0	8	0	0	9426	0	6	0	75	94	0	351	1028	65	6	0	0	0	62	121	5	12	116	66	0	14	0	0	167	0	218	6	0	0	0	4	0	0	24	0	0	2	0	0	0	118	0	9	0	0	0	0	152	0	46	386	0	0	15	0	0	0	549	0	2	2	0	19	87	0	0	2	0	0	0	0	0	16	0	0	0	0	0	1079	446	0	49	6	0	278	26	0	12	0	0	2	2	2	6	73	0	0	6	9	167	0	0	87	12	0	0	3	0	0	10	0	0	3	0	0	3	0	5	0	0	0	0	0	0	0	175	167	0	0	0	0	3	0	0	518	0	1769	3833	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-124	21	303	13	0	0	0	1448	4	8	0	4	0	87	26	0	3816	199	97	12	36	125	0	0	0	0	0	0	0	0	230	272	0	19	111	0	47	0	0	293	0	3	0	0	0	0	0	0	2	0	92	10	0	6	0	75	0	21	0	0	0	0	52	245	3014	241	1461	748	0	0	210	11	0	0	835	6	29	158	34	118	117	66	0	495	0	0	0	57	0	481	3	23	0	132	0	491	1101	3	65	0	32	25	2	4	0	0	0	203	46	9	0	74	0	0	100	0	2490	0	29	42	0	0	745	0	0	0	5	0	0	7	0	0	11	0	0	0	0	0	4	0	0	18	0	0	0	0	25	4	6	0	2	47	32	109	0	0	80	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-125	0	34	21	0	0	0	667	3	0	63	0	11	0	0	0	6251	333	154	0	90	86	70	0	519	0	0	0	0	0	361	166	0	0	176	0	0	0	0	248	0	0	0	9	0	0	0	14	0	0	89	4	0	3	0	0	0	0	0	0	17	0	128	98	2109	173	1052	410	0	0	265	4	30	0	2006	2	0	0	5	34	0	38	0	107	0	0	4	0	0	110	0	0	0	211	1012	1866	2008	0	51	0	439	58	24	0	72	0	0	11	0	0	0	73	0	0	0	7	124	0	9	55	0	0	106	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	522	0	0	0	0	0	0	0	0	634	8	657	0	0	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
run07-Cah7-126	3	2547	2	0	32	5	970	0	0	0	3	0	67	41	0	1264	47	10	0	36	3	71	779	148	530	27	15	0	23	161	941	0	158	0	0	0	0	0	366	0	0	90	0	5	89	0	0	0	0	49	0	30	0	0	26	0	202	4	0	0	0	354	120	3390	29	379	697	0	0	299	29	22	0	340	9	42	231	21	26	42	99	0	145	0	0	0	4	0	253	0	0	0	1341	0	3648	572	0	70	0	37	70	67	6	13	10	0	130	53	74	16	0	3	0	0	4	4195	10	42	26	0	51	160	0	0	5	8	0	0	67	49	0	8	5	12	2	0	0	0	0	0	0	8	0	77	0	22	15	0	0	0	116	0	337	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-127	0	64	0	0	0	0	1123	0	6	5	0	3	0	0	18	7196	9	2	0	13	6	0	0	0	0	0	0	0	0	29	132	0	0	0	5	0	0	0	541	0	0	0	3	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	67	865	43	207	418	0	0	102	5	0	0	881	2	0	26	0	53	15	2	0	65	0	0	0	0	0	117	0	0	0	17	2523	997	550	0	18	0	9	56	11	0	35	4	2	0	0	0	0	0	0	0	0	0	1942	0	29	0	0	6	141	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	1394	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-129	9	106	0	0	0	18	981	0	1	0	11	0	166	6	82	5489	692	53	3	81	61	0	0	0	0	0	0	0	0	369	149	0	0	59	0	0	0	0	277	0	9	27	4	0	0	0	0	0	0	51	0	0	0	0	232	0	0	0	0	0	0	476	194	4904	359	1169	266	0	0	219	26	76	0	730	0	15	314	95	123	47	31	0	257	33	106	0	0	6	228	0	6	0	79	0	1674	1854	0	25	5	38	67	20	4	78	4	0	753	35	68	3	82	0	4	86	0	6483	0	6	9	2	6	213	3	0	0	7	0	0	69	0	10	14	5	0	2	0	100	0	0	0	0	0	0	0	0	45	0	3	0	3	0	107	362	0	0	4	8	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	808	0	0	0	0
run07-Cah7-130	35	76	4	0	0	3	1795	0	0	0	0	0	39	23	19	6863	48	225	0	25	20	0	0	260	0	0	46	0	0	80	310	0	0	0	2	23	137	0	166	0	0	144	0	0	0	0	8	5	0	83	7	0	2	0	2	0	0	0	0	0	0	50	33	2462	18	510	741	0	0	352	5	15	0	1154	5	26	35	33	35	38	6	2	417	0	0	0	39	0	75	0	11	0	107	15	3000	1852	0	353	0	7	70	79	0	151	0	0	14	17	0	0	6	0	0	0	0	1858	0	0	3	0	0	277	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1200	0	0	0	0	15	0	14	0	0	696	0	0	44	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-131	2	333	0	0	0	0	1047	53	84	76	0	29	0	0	0	3575	366	87	8	48	44	0	0	0	0	0	0	0	0	530	191	0	0	30	0	0	0	0	304	0	5	0	0	0	41	0	0	0	23	405	5	0	0	0	35	0	0	0	6	0	0	395	363	2610	302	559	687	0	0	1041	36	0	0	1212	59	54	131	23	73	43	32	0	138	0	0	0	4	0	519	0	34	0	64	59	1431	1085	17	65	0	4	29	24	26	6	9	0	235	51	56	0	81	0	0	0	2	4852	0	21	0	0	22	326	0	0	2	0	0	4	77	0	0	5	12	0	0	0	483	0	103	7	0	162	0	0	0	0	0	2	6	0	200	0	320	0	7	15	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-132	17	688	4	2	0	0	1427	0	20	252	0	19	0	0	0	6643	1264	0	0	57	310	0	0	0	0	0	0	0	0	765	456	0	0	34	0	0	0	0	794	0	0	329	12	0	0	0	0	0	0	191	9	0	0	0	9	0	84	0	0	0	0	645	720	5880	35	960	604	16	0	905	23	0	0	1436	50	60	0	12	179	16	15	0	37	0	0	0	36	0	357	0	9	0	566	135	734	1785	4	221	0	410	152	64	0	175	26	0	107	22	0	0	141	0	0	0	5	5257	0	7	0	0	121	787	39	0	0	8	0	3	26	0	0	0	4	0	6	0	78	0	0	0	0	0	0	0	0	43	0	0	0	0	356	5	872	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-133	18	326	0	4	0	0	1016	0	4	4	6	0	174	0	18	5377	487	9	0	164	17	0	0	0	0	422	0	0	0	348	664	0	18	82	0	0	0	10	285	0	0	0	4	0	0	0	0	0	0	85	17	0	10	0	237	0	17	0	7	3	0	41	282	1943	192	1776	813	0	0	369	15	0	0	815	0	27	30	33	337	325	5	5	127	0	0	2	3	0	335	0	3	2	108	41	1430	1900	5	111	3	59	75	25	11	86	6	31	132	52	159	14	94	0	0	39	6	5030	4	41	22	0	128	249	0	0	0	18	0	0	30	0	0	41	0	0	0	3	16	0	8	0	32	0	0	0	0	25	5	7	0	0	91	586	5	36	0	15	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-134	0	1494	14	0	0	0	2184	0	0	42	0	0	245	0	0	1717	24	0	0	8	4	0	0	0	0	0	0	0	0	47	0	0	0	0	2	0	0	0	2572	0	0	0	3	0	0	0	8	0	0	15	0	0	0	0	6	0	0	0	0	0	0	691	1078	4653	187	555	732	0	0	978	0	0	2	1040	231	26	261	77	44	0	12	0	360	0	0	72	0	0	267	2	10	0	0	161	24	146	28	90	0	0	4	6	0	10	2	0	0	0	0	0	0	0	0	40	0	1935	0	5	0	0	15	486	0	0	0	0	0	0	10	0	0	0	0	0	0	0	19	0	0	0	21	0	0	0	0	0	0	3	0	0	0	125	2	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-135	14	941	7	0	0	0	2088	0	30	38	0	2	170	240	0	3316	0	0	0	0	0	0	0	0	0	0	0	0	0	352	21	0	0	63	0	0	0	0	173	0	0	0	0	39	0	0	0	0	9	470	0	0	0	0	5	0	0	0	0	0	0	279	241	2407	582	817	870	0	0	332	55	0	0	210	105	70	77	58	84	332	21	0	558	0	0	7	4	0	316	0	12	0	44	0	1075	2028	7	84	5	57	7	30	0	3	0	0	224	31	3	28	18	0	0	0	0	4179	0	106	0	0	140	780	6	0	49	9	0	6	58	0	0	25	0	0	0	0	7	0	34	0	0	0	0	0	0	151	4	4	0	11	0	117	21	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-136	0	137	0	0	0	0	0	9	15	0	8	6	28	0	0	2454	66	15	0	7	13	69	0	169	0	95	0	0	0	127	140	0	3	9	0	0	0	17	258	0	0	48	2	0	0	0	0	0	0	16	4	2	0	0	56	2	76	13	7	0	0	53	18	529	17	1498	172	0	0	52	11	0	0	246	16	26	8	14	55	76	2	0	393	0	0	6	17	0	34	0	21	0	56	0	58	1301	3	44	0	29	14	14	5	26	0	0	364	59	1120	12	48	0	0	193	0	8879	0	72	2	0	68	167	5	0	25	38	4	0	9	0	0	28	3	0	0	0	2	0	0	0	0	37	0	0	0	0	0	0	0	0	27	139	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
run07-Cah7-137	0	18	4	0	0	0	557	0	34	180	52	64	0	0	0	7058	553	128	24	0	249	0	0	0	0	0	0	0	0	648	149	0	732	173	0	0	0	0	766	17	0	274	31	0	0	0	0	14	0	225	10	0	9	0	9	0	136	10	0	0	15	82	343	2102	63	1262	819	0	92	325	11	0	0	1359	0	25	176	11	32	114	10	0	26	0	0	3	0	0	447	0	6	0	36	32	878	4490	21	53	0	51	46	106	0	54	22	17	88	11	85	0	170	0	0	0	30	4004	0	115	63	0	101	164	23	0	0	22	0	21	28	0	0	9	2	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	306	750	0	93	0	30	0	17	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-145	0	302	0	0	0	0	3130	0	22	0	0	0	0	0	0	2793	0	0	4	0	0	0	0	320	0	0	0	0	0	0	38	0	0	31	0	0	0	3	0	0	0	0	0	0	0	0	25	0	0	62	0	0	0	0	0	0	0	0	12	0	0	369	25	7550	0	9	308	6	0	379	0	0	0	317	0	0	0	96	0	10	23	0	159	86	0	0	116	0	786	0	12	0	13	530	289	784	0	18	0	127	36	0	0	3	61	0	4	0	0	0	19	0	0	659	0	2529	0	54	149	0	0	584	2	0	9	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	3	0	0	0	0	24	749	0	0	0	0	0	0	0	0	0	0	0	76	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-146	0	0	0	0	0	0	1414	0	0	35	0	0	8	0	0	4923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	8	0	0	3	0	0	0	0	0	17	0	0	0	44	609	0	75	354	0	0	0	0	0	0	60	9	0	9	0	96	0	0	3	1693	0	0	0	0	0	19	0	0	0	0	68	671	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	11	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0
run07-Cah7-147	0	56	7	0	0	0	442	0	2	0	0	0	31	0	17	3964	0	41	0	8	42	0	0	0	0	0	0	10	0	17	129	0	0	41	0	0	0	0	48	0	0	136	0	0	3	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	7	1586	0	333	1219	0	0	15	6	0	0	285	5	6	0	4	56	409	8	0	187	0	0	0	0	0	192	0	0	0	10	305	762	169	0	60	0	140	49	2	3	10	0	0	54	5	0	0	12	0	0	0	0	1763	0	186	0	0	10	178	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	7	3	0	0	0	0	0	121	1688	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-148	0	802	0	0	0	0	551	7	30	0	0	10	0	0	0	3327	224	0	0	0	149	16	0	0	0	0	3337	0	0	666	250	0	0	103	0	3	0	0	38	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	40	0	6	3	3	0	0	177	38	1579	22	441	726	0	0	98	53	0	0	253	49	52	84	30	55	143	15	0	732	0	0	17	3	2	195	171	91	0	103	0	919	803	20	46	4	25	0	2	61	10	0	0	472	17	81	12	96	0	0	24	0	1723	0	107	25	0	113	949	0	3	0	7	0	0	159	0	0	42	16	0	10	0	8	0	42	0	0	271	1250	0	7	87	0	0	0	0	0	8	180	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-149	0	622	0	0	0	0	2390	0	4	13	18	0	38	29	4	4681	394	26	0	129	135	7	0	54	0	0	0	0	0	653	283	0	0	46	3	0	0	0	25	0	0	0	0	0	0	6	2	0	0	18	0	0	0	0	1	0	8	0	2	0	0	497	28	1986	68	1131	589	0	0	174	2	90	13	360	6	54	41	9	10	97	8	0	134	0	0	0	0	0	265	0	36	0	22	137	479	129	4	102	0	29	99	53	5	4	0	0	103	29	14	0	7	0	0	161	0	1243	0	11	7	0	2	464	0	0	0	11	0	0	10	0	0	29	0	0	0	4	2	3	87	0	0	0	0	0	0	0	0	0	0	0	52	0	170	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-150	11	118	11	4	12	5	299	0	8	15	0	0	112	0	0	3024	133	230	0	48	56	0	0	89	0	0	0	0	0	172	295	0	0	26	0	0	0	6	119	0	0	131	3	0	0	0	5	1	0	102	35	0	15	0	3	0	146	0	0	0	0	0	116	1271	122	502	692	0	0	131	0	0	0	914	0	3	13	2	53	258	5	2	114	0	0	0	0	0	120	0	4	0	0	221	3850	5530	0	34	0	938	167	0	0	22	0	0	0	2	0	0	71	0	0	0	13	820	0	110	111	4	0	42	10	0	0	8	0	0	0	0	0	10	0	0	0	14	0	25	0	0	263	128	0	0	0	0	2	3	0	13	50	3	1106	849	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-151	0	0	0	0	0	0	0	0	0	325	0	10	0	0	0	5786	577	0	0	0	45	0	0	0	0	0	0	0	0	116	116	0	0	0	0	4	0	0	597	0	173	0	20	10	0	0	131	0	0	14	3	0	0	0	0	0	12	0	0	0	0	0	212	1700	0	200	528	0	0	155	11	0	0	1631	9	0	8	0	96	16	22	0	738	12	85	2	0	0	202	0	0	0	54	2206	2354	580	0	33	0	14	17	27	0	21	0	0	0	0	0	0	102	126	0	9	4	410	430	64	13	0	0	2418	46	0	12	18	0	4	3	0	3	0	2	0	0	0	3	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	20	51	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-152	5	24	0	0	17	2	507	0	0	0	2	0	131	21	6	2054	15	24	0	7	79	0	0	0	0	0	117	0	0	163	31	0	0	35	0	4	42	0	0	0	0	112	0	0	0	0	0	3	0	21	0	0	2	0	44	12	12	2	20	0	0	0	0	666	89	1198	692	0	0	70	4	335	9	91	3	101	17	3	56	6	10	0	1017	0	0	0	0	0	78	0	9	0	0	0	895	784	3	40	0	16	0	28	19	0	0	0	451	47	83	14	0	0	0	0	0	734	34	0	0	0	27	232	0	0	11	11	0	0	28	0	0	32	3	0	0	0	357	6	9	0	0	101	0	0	0	0	0	4	2	0	0	9	702	86	16	11	0	6	0	8	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-153	7	89	0	0	0	9	912	4	39	3	44	0	57	42	14	2906	163	49	0	144	59	315	0	19	0	1465	0	79	0	552	234	0	34	30	2	33	0	26	138	2	0	199	4	0	0	0	0	0	16	12	0	127	5	0	355	40	167	29	0	0	0	594	29	1994	522	1434	482	0	0	114	137	0	0	126	0	21	74	16	59	250	29	0	509	0	0	0	20	0	381	0	7	0	27	0	302	705	0	30	9	45	0	93	77	5	3	0	597	40	194	10	11	5	7	17	7	1083	0	152	0	15	2	394	17	3	0	33	29	0	141	0	0	83	17	257	0	0	0	4	0	0	0	430	254	0	0	0	0	2	3	0	79	5	395	0	0	0	0	3393	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-154	0	240	0	0	0	0	684	8	17	0	23	0	0	9	123	3335	499	0	0	139	16	0	605	501	0	52	133	0	0	483	168	0	0	20	661	0	0	0	104	0	0	0	3	7	0	0	4	0	0	0	0	48	0	0	38	1	92	30	24	9	14	167	327	915	20	242	127	5	0	492	5	0	0	1304	16	20	83	11	20	28	15	0	28	0	0	0	51	8	59	19	3	0	8	0	298	403	16	13	2	48	41	83	8	211	36	0	459	7	63	20	88	0	0	0	3	2873	2	13	6	0	61	182	37	0	7	13	25	2	25	0	0	19	11	12	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	1037	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-155	4	569	0	0	0	0	648	0	0	34	0	0	0	0	0	3243	19	0	0	0	7	0	0	0	0	0	0	0	0	12	42	0	11	31	0	0	0	0	1218	0	0	0	17	0	0	0	47	0	0	28	0	0	2	0	0	0	0	0	0	0	0	0	3721	3479	0	1004	181	0	2	50	10	0	0	294	7	24	0	98	191	0	7	0	433	13	27	13	0	0	244	0	0	0	0	2474	1404	58	3	81	0	89	46	0	0	4	4	0	0	0	0	0	0	0	0	0	0	2228	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	742	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-156	0	633	2	0	0	0	345	7	67	0	0	41	86	119	0	2084	399	295	0	209	156	0	1083	336	0	0	0	1695	0	1166	648	0	46	139	0	3	0	32	0	0	7	0	25	0	0	5	4	0	0	2	0	0	0	0	9	8	417	0	0	2	0	0	72	1703	0	947	532	8	0	237	3	0	0	204	0	30	0	28	0	130	17	0	213	20	0	0	0	3	152	0	45	0	0	0	7	656	11	78	0	161	67	21	0	238	29	7	207	70	20	6	66	4	0	281	5	2952	4	99	183	0	30	515	1	12	7	18	10	2	112	0	0	16	14	124	0	0	0	0	0	0	1067	0	0	0	0	234	0	0	0	0	169	574	802	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0
