feature	Actinomyces	Bifidobacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Gordonibacter	f__Barnesiellaceae.g__uncultured	Tannerellaceae	Parasediminibacterium	Campylobacter	Gastranaerophilales	Dielma	Holdemania	Lacticaseibacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	RF39	f__Christensenellaceae.g__unassigned	Anaerostignum	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	X.Eubacterium._ruminantium_group	UCG.008	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerotruncus	Candidatus_Soleaferrea	Paludicola	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Allisonella	Anaeroglobus	Methylobacterium.Methylorubrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Janthinobacterium	Massilia	Aggregatibacter	Dyella	Pyramidobacter
4072.4.lib30	0.000505731625084289	0.00640593391773432	0	0	0.0252022926500337	0.00016857720836143	0.000252865812542144	0	0	0	0.253455832771409	0.00202292650033715	0	0	0.00303438975050573	0	0	0	0	0	0.00160148347943358	0.00783884018880647	0.00370869858395145	0	0	0.00303438975050573	0	0	0	0	0	0	0.00109575185434929	0	0.00016857720836143	0.00016857720836143	0.00160148347943358	0	0	0.00210721510451787	0.00134861766689144	0.0370869858395145	0	0.0210721510451787	0.0321139581928523	0.000421443020903574	0.00236008091706001	0.00438300741739717	0	0.00016857720836143	0.00539447066756575	0.00303438975050573	0.000421443020903574	0	0.0022757923128793	0.0091031692515172	0.00252865812542144	0	0.0891773432231962	0	0	0	0.000252865812542144	0	0.00413014160485502	0.000590020229265003	0	0.000421443020903574	0.0885873229939312	0.0541975724881996	0.0405428186109238	0	0.00109575185434929	0.000674308833445718	0.000927174645987862	0	0	0	0	0.00472016183412003	0.0016857720836143	0	0	0.000252865812542144	0.000337154416722859	0	0.109575185434929	0	0.00151719487525287	0	0.00101146325016858	0.0399527983816588	0.000505731625084289	0	0.00016857720836143	0	0	0	0.00160148347943358	0.00016857720836143	0.00016857720836143	0	0	0	0.00236008091706001	0	0.00370869858395145	0	0.000758597437626433	0.00252865812542144	0.00016857720836143	0.0240222521915037	0.0865643964935941	0	0	0.00016857720836143	0	0.000758597437626433	0	0	0	0	0	0	0	0	0	0	0.00134861766689144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118004045853001	0	0	0	0	8.42886041807148e-05	0	0	0	0	0
4075.2.lib27	0.000546758813752078	0.000765462339252909	6.56110576502493e-05	0.00677980929052576	0	0.000459277403551745	0.000240573878050914	0	0	0	0.114928702650687	0.00645175400227452	0.000852943749453241	0.0014215729157554	0.00209955384480798	0	0	0	0.000174962820400665	0	0.0142594698626542	0.0228107777097367	0.0036304785233138	0	0.000590499518852244	0.00472399615081795	0	0	0	0	0	0	0.014215729157554	0	0	0.0060799580089231	0.00192459102440731	0	0	0	0.0119849531974455	0.164158866240924	0	0.0280596623217566	0.0147624879713061	0.00153092467850582	0.0183273554369696	0.00328055288251247	0	0	0.00314933076721197	0	0.00308371970956172	0.00498644038141895	0.0139751552795031	0.00839821537923191	0.000240573878050914	0.00223077596010848	0.0124223602484472	0	0	0	0.000240573878050914	0	0.0107602134546409	0	0	0.00244947948560931	0	0.0467369433995276	0.11306972268393	4.37407051001662e-05	0.00209955384480798	0.00157466538360598	0.000109351762750416	0.00177149855655673	0.00063424022395241	0.000677980929052576	0.00234012772285889	0.00367421922841396	0.00131222115300499	0.00124661009535474	0.00102790656985391	0	0	0	0.192896509491733	0.000677980929052576	0.00531449566967019	0.000153092467850582	0.000131222115300499	0.0732875513953285	0	0.000437407051001662	0.000940425159653574	0	0	0	0.000328055288251247	0.000240573878050914	0	0	0	0	0.00264631265856006	0.000240573878050914	0.00811390079608083	0	0	0.00319307147231213	0	0.00691103140582626	0	0	0	0.00034992564080133	0.000153092467850582	0.0154185985478086	0.00063424022395241	0	0	0	0	0.000109351762750416	0.00393666345901496	0	0	0	0	0	0	0	0	6.56110576502493e-05	0	0	0	0	0	0	6.56110576502493e-05	0	4.37407051001662e-05	0	0	0.000240573878050914	0	8.74814102003324e-05	0	0	0	0	0	0	0	0	0	0	0
4075.3.rerun.lib32	0	0.000296076980014804	0	0.00695780903034789	0	0.00078953861337281	0	0	0	0	0.0460893165556378	0.0075006168270417	0.000838884776708611	0.00261534665679743	0.00133234641006662	0	0	0	0.000246730816679003	0	0.0154946952874414	0.01386627189736	0.00641500123365408	0	9.86923266716013e-05	0.00493461633358006	0	0	0	0	0	0	0.00449050086355786	0	0	0.00888230940044412	0.00246730816679003	0.00157907722674562	0	0	0.0073525783370343	0.206168270416975	0	0.0218603503577597	0.0109548482605477	0.00123365408339502	0.0122871946706144	0.00231926967678263	0	9.86923266716013e-05	0.00399703923019985	0	0.00276338514680484	0.00281273131014064	0.015346656797434	0.0110041944238835	0.000246730816679003	0.00103626943005181	0.00715519368369109	0	0	0	9.86923266716013e-05	0	0.00893165556377992	0	0	0.00074019245003701	0	0.0401677769553417	0.0535899333826795	0.000246730816679003	0.00162842339008142	0.00518134715025907	0	0.00375030841352085	0.00261534665679743	0.00231926967678263	0.0078460399703923	0.0114976560572416	0.00335553910683444	0.00340488527017024	0.00271403898346904	0.000148038490007402	0	0	0.293807056501357	0.000888230940044412	0.00453984702689366	0.000345423143350604	0.000148038490007402	0.0760917838638046	9.86923266716013e-05	0.000394769306686405	0.00207253886010363	0	0.000148038490007402	0	0.00074019245003701	0.000148038490007402	0	0	0	0	0.00671107821366889	0	0.00172711571675302	0	0	0.00241796200345423	0.000246730816679003	0.0115963483839132	0	0	0	0.000197384653343203	0	0.0140143103873674	0.000394769306686405	0	0	0	0	0	0.00251665433012583	0	0	0	0	0	0	0	0	0.000493461633358006	0	0	0	0	0	0	0	0	0.000246730816679003	0	0	0.000246730816679003	0	0	0	0	0	0	0	0	0	0	0	0	0
4075.4.lib30	9.6419618178312e-05	0.000578517709069872	0	0.00581731696342482	0	0.000835636690878704	0.000289258854534936	0	0	0	0.165263225557627	0.00996336054509224	0.00176769299993572	0.00308542778170598	0.00655653403612522	0	0	0	0	0	0.0298258018898245	0.0505238799254355	0.00655653403612522	0	0.000417818345439352	0.00517451950890274	0	0	0	0	0	0	0.00472456129073729	0	0	0.00729575110882561	0.00228193096355338	0.000867776563604808	0	0	0.0109918364723276	0.104133187632577	0	0.032461271453365	0.0152664395448994	0.00170341325448351	0.0121810117631934	0.00343896638169313	0	0.000192839236356624	0.00604229607250755	0	0.00462814167255898	0.0032461271453365	0.0114096548177669	0.0100919200359967	0.00048209809089156	0.00125345503631806	0.00745645047245613	0	0	0	0	6.4279745452208e-05	0.0150093205630906	0	0.000192839236356624	0.000835636690878704	0	0.0501703413254483	0.0802854020698078	0.00016069936363052	0.00179983287266182	0.00215337147264897	0	0.0016391335090313	0.00102847592723533	0.000996336054509224	0.00363180561804975	0.00629941505431638	0.00276402905444494	0.00263546956354053	0.0015748537635791	0	0	0	0.167995114739346	0.00064279745452208	0.00453172205438067	0.000417818345439352	0.000385678472713248	0.0597480233978273	0	0.000578517709069872	0.00179983287266182	0.000546377836343768	0.000128559490904416	0	0.00048209809089156	0.000385678472713248	0	0	0	0	0.00523879925435495	0	0.00411390370894131	0	9.6419618178312e-05	0.00523879925435495	0	0.0138522851449508	0.000128559490904416	0	0	0.00016069936363052	0.000257118981808832	0.0263546956354053	0.000739217072700392	0	0	0	0	0	0.0064601144179469	0	0.000224979109082728	0	0	0	0	0	0	0.000224979109082728	0	0	0	0	0	0	0	0	0.000353538599987144	0	0.000128559490904416	0.00016069936363052	0	0.00048209809089156	0	0	0	0	0	0	0	0	0	0	0
4076.2.lib27	0.000105828504907797	0.0478873984707781	0.000476228272085086	0	0.00436542582744662	0	0	0.000396856893404238	0	0	0.0738947535518692	0.00367754054554594	0.000370399767177289	0	0.00216948435060984	0	0	0	0	0	0.0157155329788078	0.00722279545995714	0.00148159906870916	0.0112707357726804	0	0.000158742757361695	5.29142524538985e-05	0	0	0	0	0	0.00423314019631188	0.000158742757361695	5.29142524538985e-05	0.0133873058708363	0	0.00830753763526206	0.0260867264597719	0.00375691192422679	0.00193137021456729	0.0809852633806916	0.00267216974892187	0	0.0112971928989073	0.0035981691668651	0	0.000132285631134746	0	0.000291028388496442	0.00209011297192899	0.00537079662407069	0	0	0.00455062571103527	0.00357171204063815	0.000555599650765934	0	0.00600576765351747	0.00627033891578697	0	0	0.00304256951609916	5.29142524538985e-05	0.0051591396142551	0.000502685398312035	0.00449771145858137	0	0	0.000661428155673731	0.0829166335952589	0.00256634124401408	7.93713786808477e-05	0.00116411355398577	0.00243405561287933	0.00238114136042543	0.00148159906870916	0.000370399767177289	0.000476228272085086	0.0133608487446094	0.00346588353573035	0.0275418684022541	0.00158742757361695	0	5.29142524538985e-05	0	0.164827896393894	0	0.00563536788634019	0.000846628039262375	0.0273037542662116	0.0366960340767786	0.00134931343757441	0	0.00211657009815594	0.0016138846998439	0.00219594147683679	0	0.000264571262269492	0	0.000370399767177289	0.000820170913035426	0	0.000449771145858137	0.00497393973066646	0	0.00285736963251052	0	0.000423314019631188	0.00780485223695002	0.000793713786808477	0.00830753763526206	0.00888959441225494	0.194248220758261	0	0.00312194089478001	0.000211657009815594	0.00314839802100696	0	0	0	0.00119057068021272	0.000105828504907797	0.000132285631134746	0	0	0.000185199883588645	0	0	0.000502685398312035	0	0	0	0.00545016800275154	0	0.000820170913035426	0	0	0	0	0	0	0.00253988411778713	0	0	0.000105828504907797	0	0.000105828504907797	0	0	0	0	0	0	0	0	0	0	0.00124348493266661
4076.3.lib30	0	0.0741888443310244	0	0	0.00966095515858549	0	0.000364564345607	0.0001822821728035	0	0	0.150504314011423	0.0045570543200875	0.000364564345607	0	0.00431401142301616	0	0	0	0	0	0.0270385222991858	0.019321910317171	0.00188358245230283	0.0147040952728157	0	0.000243042897071333	0	0	0	0	0	0	0.000607607242678333	0	0	0.0133065986146555	0	0.0100862802284603	0.0365779560092356	0.00303803621339166	0.00230890752217766	0.0539555231498359	0.000972171588285332	0	0.00710900473933649	0.00431401142301616	0	0	0	0.000121521448535667	0.00139749665816017	0.004374772147284	0	0	0.00370640418033783	0.00388868635314133	0.000729128691213999	0.000121521448535667	0.00808117632762182	0.00613683315105116	0	0	0.00230890752217766	0	0.0041924899744805	0.000486085794142666	0.00334183983473083	0	0	0.000425325069874833	0.0712723295661684	0.00413172925021266	0	0.000911410864017499	0.000425325069874833	0.00407096852594483	0.0027342325920525	0.000607607242678333	0.000607607242678333	0.0188358245230283	0.00504314011423016	0.0255802649167578	0.000850650139749666	0	0	0	0.182525215700571	0	0.00832421922469316	0.000303803621339166	0.0456313039251428	0.0336614412443796	0.000789889415481833	0	0.00139749665816017	0.001822821728035	0.00188358245230283	0	0.000546846518410499	0	0.000303803621339166	0.000303803621339166	0	0.00115445376108883	0.00601531170251549	0	0.000607607242678333	0	0	0.0119091019564953	0.000972171588285332	0.00656215822092599	0.000789889415481833	0.0670190788674201	0	0.00170130027949933	0.000243042897071333	0.000911410864017499	0.000486085794142666	0	0	0.00285575404058816	0	0	0	0	0	0	0	0.000546846518410499	0	0	0	0.00443553287155183	0	0.001093693036821	0	0	0	0	0	0	0.000607607242678333	0	0	0.000243042897071333	0	0.000121521448535667	0.000243042897071333	0	0	0	0	0	0	0	0	0	0
4076.4.rerun.lib32	0	0.198609243284023	0	0	0.000623216452914357	0	0	0	0	0	0.0052809394168006	0.00367369698560042	0	0	0	0	0	0	0	0	0.0102666710401155	0.000164004329714304	0.00114803030800013	0.0136451602322301	0	0	0	0	0	0	0	0	0.00104962771017155	0	0	0.0196149178338308	0	0.0202381342867452	0.0254206711057172	0.00419851084068619	0.000984025978285827	0.0633712730016072	0.00124643290582871	0	0.00600255846754354	0.00413290910880047	0	0	0	0	0.0013448355036573	0.00108242857611441	0	0	0.00596975760160068	0.00160724243120018	0.00072161905074294	0	0.00308328139862892	0.00442811690228622	0	0	0.000557614721028635	0	0.00114803030800013	9.84025978285827e-05	0.000918424246400105	0	0	0.000164004329714304	0.0637976842588644	0.00350969265588612	0	0.00167284416308591	0.000229606061600026	0.00439531603634336	0.00255846754354315	0.000984025978285827	0.0007544199166858	0.0218453767179454	0.00400170564502903	0.0528421950339489	0.000688818184800079	0	0	0	0.307376914750549	0	0.00544494374651491	0.00160724243120018	0.021681372388231	0.045035588939548	0.0020992554203431	0	0.00357529438777184	0.00282087447108604	0.00137763636960016	0	0.000688818184800079	0.000656017318857218	0	0.000590415586971496	0	0.00118083117394299	0.00370649785154328	0	0.000196805195657165	0	0	0.00219765801817168	0.000229606061600026	0.0020992554203431	0.000295207793485748	0.023354216551317	0	0.000196805195657165	0	0.000688818184800079	6.56017318857218e-05	0	0	0	0	0	0	0	0	0	0	0.000918424246400105	0	0	0	0.00787220782628661	0	0	0	0	0	0	0	0	0.00206645455440024	6.56017318857218e-05	0	0	0	0.000131203463771444	0.000164004329714304	0	0	0	0	0	0	0	0	0	0.00354249352182898
4077.2.lib27	0.000637165886138456	0.00401414508267227	0.000892032240593839	0	0	0	0.000509732708910765	0	0	0	0.156057854662461	0	0	0	4.77874414603842e-05	0	0	0	0	0.000270795501608844	0	0.0016088438624996	0	0	0.0104017330912103	0	0	0	0.204593966039058	0.00119468603650961	0	0	0.023750358405811	0.00109911115358884	0.000159291471534614	7.9645735767307e-05	0	0	0	0	0.000191149765841537	0.018987543406926	0	0.00242123036732613	0.00310618369492497	0	0.0192105514670745	0	0.000159291471534614	0.00152919812673229	0.00275574245754882	0	0	0.000382299531683074	0	0.00186371021695498	0	0	0.0840581095288158	0	0	0	0.000461945267450381	0	0	0.000254866354455382	0	0.00579820956385995	0.068941348880181	0.0149733983242537	0.010322087355443	0	6.37165886138456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022300806014846	0	0	0	0	0.00708847048329032	0.000653095033291918	0	0	0	0	0	0	0	0.212001019465418	0	0	0	0	0	0.012392876485393	0	0.000382299531683074	0	0	0	0	0.115295167096754	0	0.00713625792475071	0	0	0	0	0	0	0	0	0	0.000159291471534614	0	0	0	0	0.000477874414603842	0.000127433177227691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18582943069228e-05	0.00022300806014846	0.00011150403007423	6.37165886138456e-05	0	0.00278760075185575	4.77874414603842e-05	0
4080.2.lib27	0	0.00136322326567707	0	0	0	0.000328183378774109	0	0	0	0	0	0	0	0	0	0	0	0	0.00227203877612845	0	0	0	0	0	0.00083308088458043	0.00058063213167727	0	0	0	0.000151469251741896	0.00415278198525699	0	0.00064374431990306	0	0	0	0	0	0.00012622437645158	0.00995910330202969	0.00249924265374129	0.0449989902049884	0	0	0.00131273351509644	0.000681611632838534	0.0371983237402807	0	0	0.00339543572654751	0.0153488841765122	0.00461981217812784	0	0	0	0.00309249722306372	0.000138846814096738	0	0.0350272644653135	0.00210794708674139	0	0	0.00138846814096738	0	0.00194385539735434	0	0.000277693628193477	0	0.0147556296071897	0.0699535494294658	0.017974351206705	0	0.00983287892557811	0	0.00230990608906392	0	0	0.000504897505806321	0	0	0	0	0	0	0	0.000252448752903161	0.369799555690195	0.000378673129354741	0.000694234070483692	0	0.00965616479854589	0	0.00138846814096738	0	0	0	0	0	0	0	0.00527617893567606	0	0	0	0	0	0.0346738362112491	0	0	0	0	0	0.00761132990003029	0	0	0.000315560941128951	3.78673129354741e-05	0.279826820155508	0	0	0	0	0	3.78673129354741e-05	0	0	7.57346258709482e-05	0	0	0	8.83570635161062e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113601938806422	0	0	0	0	0	0	0	0	0	0	0	0
4080.3.lib30	0	0.00252718906860011	0	0	0	0.00106316229782487	0	0	0	0	0	0	0	0	0	0	0	0	0.00374721137757948	0	0	0	0	0	0.00235290016731735	0.00170803123257111	0.000278862242052426	0	0	0.000662297824874512	0.0098473229224763	0	0.00203918014500837	3.48577802565533e-05	0	0	0	0	0.000383435582822086	0.0171848856664808	0.00644868934746235	0.0841292526491913	0	0	0.00252718906860011	0.000801728945900725	0.0702209983268265	0	0	0.0055946737311768	0.0240867261572783	0.00667526491912995	0	0	0	0.00526352481873954	0.000122002230897936	0	0.0542038482989403	0.00515895147796988	0	0	0.0021611823759063	0	0.00491494701617401	0	0.000331148912437256	0	0.0379078360290017	0.114926101505856	0.0218035415504741	0	0.0163134411600669	0	0.00322434467373118	0	0	0.00130716675962075	0	0	0	0	0	0	0	0.000418293363078639	0.312639431121026	0.000488008923591746	0.00109802007808143	0	0.017324316787507	0	0.00155117122141662	0	0	0	0	0	0	0	0.0110150585610708	0	0	0	0	0	0.0325397378694925	0	0	0	0	0	0.0149714166201896	0	6.97155605131065e-05	8.71444506413832e-05	0	0.0972532069157836	0	0	0	0	0	0.000139431121026213	0	0	0	0	0	0.00010457334076966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348577802565533	0	0	0	0	0	0	0	0	0	0	0	0
4080.4.lib30	3.14336906296168e-05	0.00245182786911011	0	0	0	0.00141451607833276	0	0	0	0	0	0	0	0	0	0	0	0	0.00276616477540628	0	0	0	0	0	0.00326910382548015	0.00348913965988747	0.000220035834407318	0	0	0.00103731179077736	0.010090214692107	0	0.00132021500644391	0	0	0	0	0	0.000157168453148084	0.0191431175934366	0.00810989218244114	0.0854996385125578	0	0	0.00314336906296168	0.00141451607833276	0.0586238330242354	0	0	0.00798415741992267	0.0352057335051708	0.00826706063558923	0	0	0	0.00528086002577563	0.000314336906296168	0	0.0659164492503065	0.00424354823499827	0	0	0.00380347656618364	0	0.00650677396033068	0	0.000345770596925785	0	0.0435042278313897	0.127275013359319	0.0286989595448402	0	0.0216892465344356	0	0.00408637978185019	0	0	0.000880143337629271	0	0	0	0	0	0	0	0.000408637978185019	0.284726369723069	0.000565806431333103	0.00128878131581429	0	0.0183572753276962	0	0.00223179203470279	0	0	0	0	0	0	0	0.00754408575110804	0	0	0	0	0	0.0253355546474712	0	0	0	0	0	0.0156539779335492	0	0	0.000660107503221953	0	0.076132398704932	0	0	0	0	0	0.000251469525036935	0	0	0.000377204287555402	0	0	0.000220035834407318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28673812592336e-05	0	0	0	0	0	0	0	0	0	0	0	0
4082.2.lib29	0	0.000386426760053134	0	0	0.00227025721531216	0.00028982007003985	9.66066900132834e-05	0	0.00028982007003985	0	0.130032604757879	0	0	0.00246347059533873	0.00111097693515276	0.00171476874773578	0	0.0249003743509238	0	0.00553073300326048	0.00169061707523246	0.00408163265306122	0	0	0.000265668397536529	0.00470957613814757	0	0.000652095157589663	0	0	0.000193213380026567	0	0.00128003864267601	0	0.000386426760053134	0.000966066900132834	0.000917763555126192	0	0	0.0034778408404782	0.000869460210119551	0.0727689892525057	0.00275329066537858	0.00835647868614902	0.0355512619248883	0.00144910035019925	0.00490278951817413	0.00154570704021253	0	0.000531336795073059	0.0363482671174979	0.00229440888781548	0.00466127279314092	0.000434730105059775	0.000966066900132834	0.00932254558628185	0	0.00212534718029224	0.0488346818017148	0	0	0.000217365052529888	4.83033450066417e-05	0	0.0043956043956044	0	0	0.00412993599806787	0.000652095157589663	0.0498249003743509	0.0265668397536529	0	0.00190798212776235	0.000483033450066417	0.000507185122569738	0.000120758362516604	0.000386426760053134	7.24550175099626e-05	4.83033450066417e-05	0.00652095157589663	0.00318802077043835	0.000217365052529888	0	0.000603791812583021	0	0	0.120154570704021	0	0.00263253230286197	0	0.000917763555126192	0.0835406351889868	4.83033450066417e-05	0	0.000169061707523246	0	0.000217365052529888	0.000941915227629513	0.000434730105059775	0	0.0242724308658375	0	0	0.00483033450066417	0.00272913899287526	0.00268083564786861	0	0.000144910035019925	0.197753894457191	0.000120758362516604	0.00101437024513948	0.00968482067383166	0.0177514792899408	0	0	0.00084530853761623	0	0.00632773819587006	0	4.83033450066417e-05	0	0	9.66066900132834e-05	0	0	0.000169061707523246	0.000458881777563096	0	0	0	4.83033450066417e-05	0	0	0	0	4.83033450066417e-05	0	0	0	0	0	0	0	0	0	0	9.66066900132834e-05	0	0	0.000507185122569738	0	0	0	0	0	0	0	0	0
4082.3.lib29	0	0.000270888514326993	0.000165542980977607	0	0.002182157476523	0	0.000346135323862268	0	0.000180592342884662	0	0.201676498916446	0	0	0.002182157476523	0.00136949193354202	0.00194136768601011	0	0.0296923910426198	0	0.0209938598603419	0.00151998555261257	0.00529737539128341	0	0	0	0.0014748374668914	0	0.000240789790512882	0	0	0.000180592342884662	0	0.0011738502287503	0	0.000240789790512882	0.000963159162051529	0.000737418733445702	0	0.000225740428605827	0.00305502046713219	0.000737418733445702	0.0523266313508307	0.00159523236214784	0.0122501805923429	0.0317842523477005	0.00195641704791717	0.00347640260052974	0.00182097279075367	0	0.000933060438237419	0.0292258608235011	0.00185107151456778	0.00475559836262942	0.000300987238141103	0.00188117023838189	0.00699795328678064	0	0.00189621960028895	0.0492114134360703	0	0	0	6.01974476282206e-05	0	0.00466530219118709	0.000361184685769323	7.52468095352757e-05	0.00284432940043342	0.000165542980977607	0.0307458463761137	0.0306705995665784	0.000135444257163496	0.00151998555261257	0.000361184685769323	0.000617023838189261	0.000647122562003371	0.000511678304839875	7.52468095352757e-05	0.000120394895256441	0.0151697568023116	0.00401817962918372	0.000105345533349386	0	0.000195641704791717	0	0	0.130733806886588	0	0.00451480857211654	0.000165542980977607	0.000285937876234048	0.0874217433180833	0.000270888514326993	0	0.00055682639056104	0	0.000601974476282206	0.000737418733445702	0.000632073200096316	0.000105345533349386	0.00763002648687696	9.02961714423308e-05	0	0.0095262460871659	0.00170057789549723	0.00437936431495305	0	0.000120394895256441	0.115669395617626	0.000300987238141103	0.00145978810498435	0.0101282205634481	0.0246057067180352	0	0	0.00109860341921503	0	0.0240639296893812	0	0	0	0	0.000120394895256441	0	0	0.000120394895256441	7.52468095352757e-05	0	0	0	0	0	4.51480857211654e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.02961714423308e-05	0	0	0.000571875752468095	0	0	0	0	0	0	0	0	0
4082.4.lib29	0	0.000750902527075812	0	0	0.00051985559566787	7.2202166064982e-05	0.000274368231046931	0	0	0	0.283205776173285	0	0	0.00264259927797834	0.0015884476534296	0.00251263537906137	0	0.0297761732851986	0	0.0227725631768953	0.00219494584837545	0.00843321299638989	0	0	0	0.00174729241877256	0	0.00015884476534296	0	0	0	0	0.000620938628158845	0	0.000101083032490975	0.000375451263537906	0.000649819494584838	0	0	0.00296028880866426	0.000534296028880866	0.0373574007220217	0.00135740072202166	0.00785559566787004	0.0229169675090253	0.00141516245487365	0.00307581227436823	0.00206498194945848	0	0.00127075812274368	0.0250830324909747	0.00254151624548736	0.00186281588447653	0.000534296028880866	0.00166064981949458	0.00818772563176895	0.000346570397111913	0.00111191335740072	0.0393357400722022	0	0	8.66425992779783e-05	0	0	0.00324909747292419	0.00051985559566787	0	0.00460649819494585	0.00122743682310469	0.024101083032491	0.02785559566787	0.000202166064981949	0.0011985559566787	0.00051985559566787	0.000765342960288809	7.2202166064982e-05	0.000592057761732852	0	0	0.00940072202166065	0.0032202166064982	0	0	0.000259927797833935	0	0	0.100462093862816	0	0.00249819494584838	0	0.000462093862815885	0.0463104693140794	0.00015884476534296	0	0.000505415162454874	0	0.000303249097472924	8.66425992779783e-05	0.000635379061371841	0	0.00350902527075812	0.000101083032490975	0	0.0103971119133574	0.00268592057761733	0.00576173285198556	0	0	0.154454873646209	0.000216606498194946	0.00254151624548736	0.0125631768953069	0.0275090252707581	0	0.000187725631768953	0.000548736462093863	0	0.0284187725631769	0	0	0	0	0.000115523465703971	0	0	7.2202166064982e-05	0.000288808664259928	0	0	0.000231046931407942	0	0	0	0	0	0.000231046931407942	0	0	0	0	0	0	0	0	0	0	0.00015884476534296	0	0	0.000375451263537906	0	0	0	0	0.000317689530685921	0.000144404332129964	0	0	0
4083.3.lib30	0	0.0155116588439045	0	0	0.00793152782309681	0	0	0	0	0.00481915614567907	0.200572274792299	0.00898571822996411	0	0	0	0	0.0111442985868829	0	0	0	0.0135789764313145	0.00768053010717602	0.00855902211289877	0	0.000752993147762355	0.00283627418990487	0	0	0.00117968926482769	0	0	0	0.00496975477523155	0	0	0	0	0	0.0111191988152908	0.00225897944328707	0.00215858035691875	0.0840591350618709	0	0.00371476619562762	0.0169925453678372	0	0.0101152079516076	0	0	0.000301197259104942	0.00773072965036018	0.0450289902361889	0	0.0014055872091564	0	0	0	0	0.0617454381165131	0.00336336939333852	0.000276097487512864	0	0	0	0.000326297030697021	0.00153108606711679	0	0	0.00321277076378605	0.000326297030697021	0.0717100474385683	0	0.00542155066388896	0.00288647373308903	0.00195778218418212	0	0	0.00228407921487914	0.00178208378303757	0	0	0	0	0.00308727190582566	0	0	0.241334303857835	0.00283627418990487	0.00158128561030095	0.000853392234130669	0.0033884691649306	0.0010541904068673	0.00050199543184157	0	0.000652594061394041	0	0	0	0	0	0.00878492005722748	0.00276097487512864	0	0.0690996711929921	0	0	0.0202806154463994	0	0	0	0	0	0.00273587510353656	0	0.00100399086368314	0.00901081800155619	0.000351396802289099	0	0	0	0	0	0	7.52993147762355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000376496573881178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
