feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Atopobium	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Megamonas	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Haemophilus	Pseudomonas	Akkermansia	Enterorhabdus	Gordonibacter	Muribaculaceae	Prevotella	Campylobacter	Lacticaseibacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	RF39	f__Christensenellaceae.g__uncultured	Anaerofustis	Eubacterium	Anaerostignum	Frisingicoccus	Lachnoanaerobaculum	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	UCG.009	X.Eubacterium._brachy_group	Anaerococcus	Finegoldia	Parvimonas	Peptoniphilus	Clostridioides	Peptostreptococcus	Veillonellaceae	o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	Methylobacterium.Methylorubrum	Morganella	Proteus	Aggregatibacter	o__Enterobacterales.f__unassigned.g__unassigned
run03-120	0.0026005869896348	0.0569900063157113	0	0.000743024854181372	0	0.0215105695285507	0.0547609317531671	0.00026005869896348	0.00267488947505294	0	0.000297209941672549	0	0.0827358175130958	0.0138945647731917	0	0	0.00167180592190809	0	0	0	0.02273656053795	0	0	0	0.00635286250325073	0.000222907456254412	0.000111453728127206	0.00471820782405171	0	0	0.000520117397926961	0.00159750343648995	0.00702158487201397	0.000594419883345098	0.0185756213545343	0.0483709180072073	0.00152320095107181	0	0.0199502173347698	0.000148604970836274	0.000185756213545343	0	0.00185756213545343	0	0	0	0.00564698889177843	0.0274547683620017	0	0.0224765018389865	0	0.00631571126054167	0.00133744473752647	0.000408663669799755	0.00107738603856299	0	0	0.000148604970836274	0.00193186462087157	0.000148604970836274	0	0	0.000891629825017647	0	0.000445814912508823	0.00505256900843333	0.000111453728127206	0.00367797302819779	0.00668722368763235	0	0	0.00445814912508823	0.00293494817401642	0	0	0.00936211316268529	0.0917635694913995	0.0100679867741576	0.000148604970836274	0.000520117397926961	0.00282349444588922	0.00200616710628971	0.00367797302819779	0.00412378794070662	0.00274919196047108	0.00111453728127206	0.0151948582680091	0.00193186462087157	0.00456960285321544	0.000297209941672549	0.00676152617305049	0	7.43024854181372e-05	7.43024854181372e-05	0.0571014600438385	0	0.00553553516365122	0.00460675409592451	0.000371512427090686	0.024891332615076	0.000408663669799755	0.00159750343648995	0.000705873611472304	0.000854478582308578	0.0013002934948174	0.0100308355314485	0.00679867741575956	0.000743024854181372	0	0.000111453728127206	0.000408663669799755	0.116580599621057	0	0	0	0.000482966155217892	0.00497826652301519	0	0.00026005869896348	0.000668722368763235	7.43024854181372e-05	0	0	0.00174610840732622	0.00497826652301519	0.117509380688784	0	0.0044953003677973	0	0.00356651930007059	0	0	0.000371512427090686	0.00026005869896348	0	0	0	0	0.00598135007616005	0	0	0	0.000371512427090686	0	0	0.000408663669799755	0	0	0	0	0	7.43024854181372e-05	0.000631571126054166	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-121	0.000603025615479405	0.014262866731339	0	0	0	0	0.0581526441362313	0.00123226973597965	0	0	0	0	0.31354710154427	0	0	0	0	0	0	0	0	0.0269788416664482	0	0	0	0	5.24370100416874e-05	0	0.000603025615479405	0	0	0	0	0.000970084685771217	0	0	0	0.00317243910752209	0.00896672871712855	0.000419496080333499	0.00104874020083375	0	0	0	0	0	0	0	5.24370100416874e-05	0.107417215070397	0	0.000340840565270968	0.121889829841902	0	0	0	0	0	0.034215149052201	0.00723630738575286	0	0	0	0	0	0	0	0.0127684119451509	5.24370100416874e-05	0.000603025615479405	0	0.000471933090375187	0	0	0	0.0934951889043287	0.00508638997404368	0.0600141579927113	0	0.00243832096693846	5.24370100416874e-05	0.00199260638158412	0.00165176581631315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288403555229281	0	7.86555150625311e-05	0.0302561547940536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020974804016675	0.00534857502425212	0	0.0097795023727747	0.0031200020974804	7.86555150625311e-05	0	0	0.00157311030125062	0.0194016937154243	0.0386198578957028	0	0	0.000183529535145906	0.00925513227235783	0	0	0	0	0	0	0	0.000445714585354343	0	0	0	0	0.000131092525104219	0	0	0	0	0	0	0	0	0	0	5.24370100416874e-05	0	0.000524370100416874	0	0	0.000498151595396031	0	0	0	0	0	0.000367059070291812	0
run03-122	0.0336473755047106	0.0446238971138029	0	0.00343950949603709	0.000508449229848961	0.000179452669358457	0.0466876028114252	0	0.000179452669358457	0.00436668162105578	0.00523403618962165	0.000299087782264095	0.196381037834604	0	0	0	0	0	0	0	0.00233288470165994	0.0114251532824884	0	0.000508449229848961	0	0	0	0.0251831912666368	0	0	0	0	0	0	8.97263346792284e-05	0.00657993120981008	0.00056826678630178	0	0.0940631075220577	0.00212352325407507	0.00263197248392403	0	0	0	0	0	0	0.0370569762225213	0.00897263346792283	0.0579632122027815	0	0.0202781516375056	0.0855091969493046	0	0	0	0	0	0.00753701211305518	0.000598175564528189	0.00155525646777329	0	0	0	0	0.000687901899207417	0	0.0834454912516824	0	0	0.000358905338716913	0.00625093464931958	0.000269179004037685	0	0.0137580379841483	0.0414535666218035	0.0072678331090175	0.00490503962913115	0	0.0028413339315089	0	0.000239270225811276	0	0	0.000598175564528189	0	0	0	0	0	0	0	0	0	0.0169283684761477	0	0.00128607746373561	0	0	0	0.000149543891132047	0	0	0	0	0.00143562135486765	0	0	0	0.00586212053237625	0.000388814116943323	8.97263346792284e-05	0.0599371915657245	0	0	0	0.00209361447584866	0.000269179004037685	0.0162404665769403	0	0	0	0	0	0.0262599072827875	0.00185434425003739	0	0	0.00113653357260356	0.00302078660086735	0	0	0	0	0	0	0.000119635112905638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269179004037685	0	0	0	0	0	5.98175564528189e-05	0
run03-123	0.000547495209416918	0.07637558171366	0	0.000656994251300301	0	0.00640569395017794	0.100191623323296	0	0	0.0026827265261429	0.00104024089789214	0.000602244730358609	0.0140432521215439	0	0	0.000437996167533534	0.000301122365179305	0.000903367095537914	0	0.0964960306597317	0.000848617574596222	0.00180673419107583	0	0.00120448946071722	0.000328497125650151	0	0	0.00457158499863126	0	0.0331508349301944	0	0	0	0	0	0.0170271010128661	0	0	0.0248015329865864	0.000191623323295921	0	0	0.000136873802354229	0	0.00117711470024637	0	0.000218998083766767	0.0520120448946072	0.000656994251300301	0.0957021626060772	0	0.0229674240350397	0.0369285518751711	0	0.00093074185600876	0.000821242814125376	0	0	0.000739118532712839	0.00985491376950452	0.000875992335067068	0.00161511086777991	0.00106761565836299	0	0.000547495209416918	0	0.000656994251300301	0.0211606898439639	0	0	0.0172460990966329	0.00525595401040241	0.000191623323295921	0	0.0198740761018341	0	8.21242814125376e-05	0.0432521215439365	0.000520120448946072	0.00147823706542568	0.000437996167533534	0.000109499041883384	0.00128661374212976	0.00257322748425951	0.000164248562825075	0.000109499041883384	0.00648781823159047	0.00180673419107583	0.00320284697508897	0.000191623323295921	0.000383246646591842	0	0	5.47495209416918e-05	0.0646044347111963	0.000793868053654531	0.00191623323295921	0	0.0019709827539009	0.0137147549958938	0	0.000684369011771147	0	0.000246372844237613	0	0.000520120448946072	0.000328497125650151	0.000246372844237613	0	0	0.000437996167533534	0.000821242814125376	0.00188885847248837	0	0	0	0.0141801259238982	0.0162879824801533	0.0107582808650424	8.21242814125376e-05	0	0	0	0.000109499041883384	0.00199835751437175	0.100164248562825	0	0.000136873802354229	0	0.00172460990966329	0	0	0	0	0	0.027894880919792	0	0.000191623323295921	0	0	0.000574869969887764	0	0	0	0	0	0	0	0	0	0.000328497125650151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-124	0.000171703296703297	0	0	0.000901442307692308	0	0	0.0544299450549451	0	0	0	0	0	0.256438873626374	0	0	0.0115470467032967	0	0	0	0	0	0.0200463598901099	0	0	0	0	0	0.000128777472527473	0	0	0	0	0	0.0242530906593407	0	0	0	0	0.00450721153846154	0.000472184065934066	0.000257554945054945	0	0	0	0	0	0.00918612637362637	0	0.00879979395604396	0.0209048763736264	0	0	0.105168269230769	0	0	0	0	0.00523695054945055	0.0270003434065934	0	0	0	0	0	0.0176425137362637	0	0	0.000300480769230769	0	0.0167410714285714	0	0	0	0	0	0.0292754120879121	0.208233173076923	0.00403502747252747	0	0	0	0.0157537774725275	0	0	0	0	0	0.0117616758241758	0	0	0	0	0	0	0	0	0.00193166208791209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114182692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245964972527473	0.0794127747252747	0	0.000343406593406593	0	0.00214629120879121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257554945054945	0	0	0	0	0	0	0	0	0	0	0	0	0.0264852335164835	0	0	0	0	0	0	0	0.000214629120879121
run03-125	0.00229125192502723	0.0219734815760808	0	0	0.000676107125417872	0	0.031889719415543	0	0.0108552755136536	0	0.000638545618450212	0	0.166247229838861	0.0113060135972655	0.0086391466025617	0.00353078165496	0	0	7.51230139353191e-05	0	0.00390639672463659	0	0.00653570221237276	0.00905232317920595	0	0	0.000939037674191489	0	0.000112684520902979	0	0	0	0	0.00950306126281786	0.000300492055741276	0	0.000375615069676595	0	0.0191188070465387	0.00172782932051234	0.00274199000863915	0.000600984111482553	0	0	0.00345565864102468	0	0	0.00108928370206213	0.0100664838673328	0.15422754760921	0	0	0	0	0.00259174398076851	0.00371858918979829	0	3.75615069676595e-05	0.0137850730571311	0.000112684520902979	0	0	0	0	0	0.000638545618450212	0.00277955151560681	0.00371858918979829	0.0111182060624272	0.00942793824888255	0	0.00499568042669872	0	0	0	0.0751230139353191	0.0911993389174774	0.137249746459828	0.000150246027870638	0.0013897757578034	0.00176539082748	0.00289223603650978	0.00232881343199489	0	0.00319272809225106	0.000676107125417872	0	0	0.00116440671599745	0	0	0	0	0.000150246027870638	0	0.0132967734665515	0.00976599181159148	0.019193930060474	0.000300492055741276	0.024377418022011	0.00289223603650978	0	0	0.000525861097547234	0	0	0	7.51230139353191e-05	0	0.000375615069676595	0	0	0	7.51230139353191e-05	0	0	0.00721180933779063	0.000563422604514893	0.0109303985275889	0.00251662096683319	0.000751230139353191	0.0104420989370094	0	0.0159636404612553	0	0.0111557675693949	0	0	0	0.0125455433271983	0.000187807534838298	0	0	0	0	0	0.000450738083611914	0	0	0	0	0	0	0	0	0	0.000150246027870638	0	0.000600984111482553	0	0	0	0.000262930548773617	0.000338053562708936	0.000600984111482553	0.000300492055741276	7.51230139353191e-05	0	0.00172782932051234	0	0	0	0	0	0.000262930548773617	0
run03-126	9.73046608932568e-05	0.0102818591677208	0	0.000356783756608608	0	0	0.145729947131134	0	0	0.00181635367000746	0.002400181635367	6.48697739288379e-05	0.156530764490286	0	0	0	0	0	0	0	0	0.0312347961467354	0	0	0	0	0.000713567513217216	0	0	0	0	0.000778437287146054	0	0.00373001200090818	0.000389218643573027	0.00090817683500373	0.00535175634912912	0	0.0195582368395446	0.000551393078395122	0.000648697739288379	0	0	0	0	0	0.00405436087055237	0.0787843404365736	0.0103791638286141	0.125750056761052	0	0.00638967273199053	0.0409328273490967	0	0.0215367649443742	0.000389218643573027	0	0	0.00551393078395122	0.00866011481949985	0.00298400960072654	0	0	0	0.000227044208750933	0	6.48697739288379e-05	0.0053193214621647	0.000973046608932568	0	0	0.00755732866270961	0	0	0.00061626285232396	0.00434627485323214	0.0333430637994227	0.0429762252278551	0.00168661412214978	0.00123252570464792	0	0.00162174434822095	0	0.000194609321786514	0.00230287697447374	0	0.0013622652525056	0.00142713502643443	0	0	0.00207583276572281	0	0.000194609321786514	0.00061626285232396	0.0941909117446726	0	0.00467062372287633	0.0012000908176835	0.000973046608932568	0.00184878855697188	0.00175148389607862	0	0	0.000356783756608608	0	0.0159579643864941	0	0	0	0	0.0162174434822095	0.0017190490091142	0	0	0	0	0.00940611721968149	0	0.000227044208750933	9.73046608932568e-05	0	0	0.000227044208750933	0.00749245888878077	0	0.026012779345464	0	0	0	0.0204988485615128	0.000129739547857676	0	0	0	0	0	0	0.000194609321786514	0	0.00029191398267977	0	0	0.000259479095715351	0	0	0	0	0.000129739547857676	0	0	0	0	0.00113522104375466	0	0	0	6.48697739288379e-05	0	0	0	0	0	0	0	0.00029191398267977	0
run03-127	0.00284621542292982	0.00189747694861988	0	0.00234219810845267	0.0002075365412553	0	0.0188265290995879	0.000948738474309941	0	0.00925020012452192	0.00512911737673812	0	0.13984998072875	0.0600670046547481	0.00115627501556524	0	0	0.00317234427347387	0	0	0.0244596637908032	0.0171958848468677	0.00168994040736458	0.00572207892318183	0	0	0	0.00545524622728216	0	0.0326425331317264	0.000444721159832785	0	0	0.000237184618577485	0.000148240386610928	0	0	0	0.019478786800676	0.000474369237154971	0.000652257701088084	0	0.00171958848468677	0	0.0142014290373269	0	0	0.00136381155682054	0.00163064425272021	0.148358978920217	0	0.00589996738711495	0.0217913368318065	0	0.00776779625841264	0.000385425005188414	0	0	0.00346882504669572	0.00127486732485398	0.000177888463933114	0.00382460197456195	0	0	0.00136381155682054	0.00418037890242818	0.000355776927866228	0.00747131548519079	0	0.000118592309288743	0.000919090396987755	0.00925020012452192	0	0	0.00376530581991758	0.000948738474309941	0.0858904800023718	0.0219988733730618	0.000415073082510599	0.00112662693824306	0.00272762311364108	0.000415073082510599	0.000415073082510599	0	0.00118592309288743	0.000296480773221857	0.00346882504669572	0.00139345963414273	0.000296480773221857	0	0.00204571733523081	0	0	0	0.208277743188354	0	0.0022829019538083	0	0	0.00335023273740698	0	0	0	0.000237184618577485	0	0.000830146165021198	0	0.000326128850544042	0	0.000177888463933114	0.00192712502594207	0.000237184618577485	0.00254973464970797	0.0100506982122209	0.00246079041774141	0	0	0	0.00263867888167452	0.0175220136974117	0	0	0	0	0.0136381155682054	0	0	0	0	0.0168401079190015	0	0	0	0	0	0	0	0	0	0	0	0	5.92961546443713e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.92961546443713e-05	0	0	0	0	0	0	0	0	0.000326128850544042	0
run03-128	0.00233824247923501	0.00101207510295247	0.000383890556292315	0.00247783904515949	0.000593285405179033	0	0.0183220492775878	0.000732881971103511	0	0	0.000488587980735674	0	0.292733998743631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378306693655336	0	0	0	0.000209394848886717	0	0.000558386263697913	0.000628184546660152	0	0.000383890556292315	0	0.0240106093390103	0.00174495707405598	0.000697982829622391	0.000209394848886717	0.0123891952257974	0	0	0	0	0.00296642702589516	0.00666573602289384	0.0411809869477211	0	0.0197878132197948	0.160815243944999	0	0.00380400642144203	0	0	0	0.0150764291198437	0.00523487122216793	0.00122146995183918	0.00198925106442382	0	0	0	0	0.000383890556292315	0.00233824247923501	0.00174495707405598	0	0	0.00509527465624346	0.000697982829622391	0.00115167166887695	0	0.036190409715921	0.00638654289104488	0.0576184825853284	0.000314092273330076	0.00157046136665038	0.00237314162071613	0.00104697424443359	0	0	0	0.000139596565924478	0.00994625532211908	0.00132616737628254	0	0.000279193131848957	0.000279193131848957	0	0	0	0.086410274307252	0	0.00526977036364905	0.00191945278146158	0.000244293990367837	0.0206253926153417	0.00191945278146158	0	0	0.000383890556292315	0	0.000453688839254554	0	0	0	0	0.000977175961471348	0	0	0	0	0	0.00436239268513995	0	0.0017798562155371	0.00816639910658198	0.000348991414811196	0	0.000418789697773435	0	0.0289313882878481	0	0.0400293152788441	0	0.00275703217700845	0.00743351713547847	0.000244293990367837	0	0	0	0	0	0	0.000139596565924478	0.000104697424443359	0	0	0	0	0	0	0	0.000348991414811196	0	0	6.97982829622391e-05	0	0	0	0.000663083688141272	0.000104697424443359	0.000209394848886717	0.000104697424443359	0	0.000209394848886717	0	0	0	0	0	0	0
run03-129	0.000407556578442654	0.0192990026850786	9.58956655159187e-05	0.000191791331031837	0	0	0.0257959340237821	0.00275700038358266	0	0	0	0	0.303773494438051	0	0	0	0	0	0	0	0.00362006137322593	0	0	0	4.79478327579593e-05	0	0.000167817414652858	0.0152713847334101	0.0107882623705409	0	0	0	0	0.00534618335251247	0	0	0.000167817414652858	0	0.0178126198695819	0.000239739163789797	0.000815113156885309	0	0	0	0	0	0.0173091676256233	0	0.0167098197161488	0.0992999616417338	0	0	0.0371116225546605	0	7.1921749136939e-05	0	0	0.000167817414652858	0.0243574990410433	0.000455504411200614	0	0	0	0	0	0.00532220943613349	0	0	0.00256520905255082	0.000311660912926736	0	0	0	0	0	0.112485615650173	0.0980053701572689	0.0702915228231684	0	0.00347621787495205	0.00266110471806674	0.0107403145377829	0	0	0.000191791331031837	0	0	0	0	0	4.79478327579593e-05	0	0.000311660912926736	0	0.0251246643651707	0	0.00103087840429613	0	0	0	0.00522631377061757	0	0	0	0	0	0	0	0	0	0.000599347909474492	0	0.0123945147679325	0.0145281933256617	0	0	0	4.79478327579593e-05	0.000335634829305715	0	0	0	0	0	0.00702435749904104	0.0230868814729574	0	0	0	0.000431530494821634	0	0	0	0	0	0	0	4.79478327579593e-05	0	0	0	0	0	0.00134253931722286	0	0	0	0	0.000143843498273878	0	0	0	4.79478327579593e-05	0	0	9.58956655159187e-05	0	0	0	0	0	0	0	0	0	0
run03-130	0.000474158368895211	0.0347716137189821	0.000316105579263474	0	0	0	0	0.000316105579263474	0	0	0	0	0	0	0	0	0	0	0	0	0.000237079184447606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249881460407776	0.000395131974079342	0	0.475106685633001	0	0	0.000474158368895211	0	0	0	0	0.0199146514935989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237079184447606	0	0	0	0	0	0	0	0	0	0.000237079184447606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237079184447606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505768926821558	0	0	0	0.00213371266002845	0.0116168800379327	0	0.115773668405247	0.0357199304567726	0.00284495021337127	0	0.000474158368895211	0.000948316737790422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395131974079342	0	0	0	0	0	0	0	0.0285285285285285	0.0139086454875929	0	0
run03-131	0.00245450975258542	0.0243487367456473	0.000621809137321639	0.000523628747218222	0.000229087576907972	0	0	0	0.0084107867521927	0	0	0.00395994240083781	0.261716193219008	0	0.0107671161146747	0.00363267443382642	0	0	0	0	0.0335449666186674	0.0149561460924205	0	0	0.0191779028668674	0.00297813849980364	0.00536719465898678	0	0.00575991621940045	0	0	0	0	0.00255269014268883	0.000949077104333028	0.00425448357114806	0.0005890823406205	0	0.0240869223720382	0.000556355543919361	0.000719989527425056	0	0	0	0	0	0.000196360780206833	0	0.0005890823406205	0.089540515774316	0	0.0251341798664747	0.0393048828380678	0	0.00229087576907972	0	0	0	0.0359667495745516	0	0	0	0	0	0	0.00127634507134442	0	0.008247152768687	0.00621809137321639	0	0.00147270585155125	0	0	0	0	0.0332504254483571	0.0595627699960728	0.00229087576907972	0	0.00179997381856264	0	0.00559628223589475	0.00245450975258542	0	0.00114543788453986	0.00690535410394031	0	0	0	0	0.00137452546144783	0	0.000196360780206833	0.00749443644456081	0.0239232883885325	0.00206178819217175	0.00523628747218222	0	0	0.0737007461709648	0.00857442073569839	0	0	0	0	0	0	0	0	0.000490901950517083	0.0161670375703626	0.0005890823406205	0	0.0126652703233408	0	0	0.00150543264825239	0	0.00330540646681503	0.00363267443382642	0.000425448357114806	0.0430030108652965	0	0.00821442597198586	0	0.0185888205262469	0	0.000130907186804556	0.000261814373609111	0.0107671161146747	0.000229087576907972	0	0	0.000752716324126194	0	0	0.000130907186804556	0	0	0	0	0	0.000392721560413667	0	0	0	0	0	0	0	0	0.000130907186804556	0	0	0	0.000196360780206833	0	0	0.000196360780206833	0	0	0	0	0	0.000261814373609111	0
run03-132	0	0.00678534571723426	0.000180598555211558	0	0	0	0.0706914344685243	0.000825593395252838	0.0010577915376677	0.00436016511867905	0	0.000412796697626419	0.161764705882353	0.0231166150670795	0.00325077399380805	0	0.00128998968008256	0	0	0	0.00577915376676987	0.00753353973168215	0	0.00420536635706914	0	0.0065015479876161	0	0.00402476780185758	0.00296697626418989	0	0.000257997936016512	0	0	0.000128998968008256	0	0	0	0	0.00307017543859649	0.000257997936016512	0	0	0	0	0	0	0.000696594427244582	0.00789473684210526	0.00245098039215686	0.0986842105263158	0	0	0.0564241486068111	0.000309597523219814	0.00536635706914345	0	0	0	0.0077141382868937	0.000799793601651187	0	0.00386996904024768	0.00113519091847265	0	0	0.000206398348813209	0	0.0417440660474716	0.000773993808049536	0	0.000515995872033024	0.0117905056759546	0.000386996904024768	0.000490196078431373	0	0.00921052631578947	0.110242518059856	0.0274251805985552	0.000412796697626419	0.00232198142414861	0.000464396284829721	0.0032765737874097	0.000361197110423117	0.000541795665634675	0.000825593395252838	0.000206398348813209	0.0228328173374613	0.00487616099071207	0.000180598555211558	0.000232198142414861	0.00134158926728586	7.73993808049536e-05	0.000309597523219814	0	0.0788183694530444	0	0.00242518059855521	0	0.00152218782249742	0.0885706914344685	0.000902992776057792	0	0	0.000773993808049536	0	0.00363777089783282	0	0	0	0	0.00949432404540764	0.000748194014447884	0	0.015015479876161	0	0.000464396284829721	0	0	0	0	0	0.0356811145510836	0.000128998968008256	0.00136738906088751	0.00745614035087719	0.0108875128998968	0	0	0	0.00219298245614035	0	0.000361197110423117	0	0	0	0	0	0	0	0	0	0.000128998968008256	0	0	0	0.00379256965944272	0	0	0.000773993808049536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-133	0.00166253551780424	0.0211897708723777	0	0.00108820506619914	0.000151139592527659	0	0	0	0.00238800556193701	0	9.06837555165951e-05	0	0.207847167644036	0.0154766942748322	0	0.00166253551780424	0	0	0	0	0.000453418777582976	0	0	0.000483646696088507	0	0	0	0.0851822743485884	0	0	0.000241823348044254	0.00117888882171574	0	0.000574330451605102	9.06837555165951e-05	0.00253914515446466	0	0	0.0340064083187232	0.000785925881143824	0.000725470044132761	0	0.00018136751103319	0	0	0	0.0164742155855148	0.0511456381113597	0.0123329907502569	0.0658364065050481	0	0.0106099993954416	0.0147209963121939	0	0.0452814219212865	0	0	6.04558370110634e-05	0.0062874070491506	0.00722447252282208	0	0.023366181004776	0.00402031316123572	0	0	0.000302279185055317	0	0.051447917296415	0.00108820506619914	3.02279185055317e-05	0	0.0087660963666042	0	0.00241823348044254	0	0.0108518227434859	0.0122725349132459	0.029049029683816	0.00480623904237954	0	0.000302279185055317	0.000906837555165951	0.000453418777582976	0	0	0	0.00148116800677105	0.00462487153134635	0.000151139592527659	0	0	0	0	0	0.109032102049453	0	0.000272051266549785	0.00087660963666042	0.00178344719182637	0.0181065231848135	0	0	0	0.000574330451605102	0	0	0	0	0	0	0.00574330451605103	0.0570400822199383	0	0	0	0	0.0087660963666042	0	0.00755697962638293	0.0013300284142434	0.00018136751103319	0	9.06837555165951e-05	0.0120307115652016	0.000302279185055317	0	0	0	0	0.0111238740100357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000695242125627229	0	0	0.00018136751103319	0	0	0	0	0	0	0
run03-134	0.00184695252832826	0	0.000149752907702291	0	0	0	0.0801178056207258	0	0	0.00953426845704587	0	0	0.126740877552039	0	0	0	0	0	0	0	0.000948435082114511	0	0.000449258723106874	0.000549093994908401	0	0	0	0.126191783557131	0	0	0	0	0	0.000199670543603055	0	0	0	0	0.00793690410822144	0.00239604652323666	0.000748764538511456	0	0	0	0.00504168122597714	0	0.00329456396945041	0.0045425048669695	0.00179703489242749	0.173164278939749	0	0.025557829581191	0.00429291668746568	0	0.00449258723106874	0	0	0	0.0674886437378326	0.068037737732741	0.000898517446213747	0	0	0	0.00309489342584735	0	0.000199670543603055	0	0	0	0.000199670543603055	0.0103329506314581	0	0	0	0.0174711725652673	0.102530824140169	0.0356911096690461	0	0.000149752907702291	0	0	0	0	0	0	0.00039934108720611	0.00149752907702291	0	0	0	0	0	0	0.014575949683023	0	0.00039934108720611	0	0.00179703489242749	0.0480706833724355	0.000199670543603055	0	0	0	0	0	0	0	0	0	0	0	0	0.00349423451305346	0	0	0	0	0.00139769380522138	9.98352718015275e-05	0	0.00214645834373284	0.00104827035391604	0.000149752907702291	0.0157240553087406	0.0199171367244047	0	0	0	0.000599011630809165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000249588179503819	0	0	0	0.000199670543603055	0	0.000499176359007637	0	0	0.000748764538511456	0	0.000698846902610692	0	0	0	0	0
