feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinobacteriota	Country	NO	-3.11449939009063	0.263003780357435	600	592	3.23227001158525e-26	5.1716320185364e-25
Proteobacteria	Group	post_ltx	1.51622606954719	0.258369615407431	600	598	1.3359726209167e-08	1.06877809673336e-07
Fusobacteriota	Group	post_ltx	1.60159314085921	0.443868251087534	600	243	0.000369544633477915	0.00163030617912195
Proteobacteria	Country	NO	0.905936332652537	0.252945915270774	600	598	0.000407576544780487	0.00163030617912195
Firmicutes	Group	post_ltx	-0.233882215192232	0.0666544625806935	600	600	0.000529950515389481	0.00169584164924634
Firmicutes	Country	NO	-0.158809745330665	0.0652665029714252	600	600	0.0156356101744692	0.0416949604652512
