feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinobacteriota	Country	NO	-2.94444299974458	0.287392959483186	208	206	3.7286403436288e-20	7.45728068725759e-19
Proteobacteria	Group	post_ltx	1.3159484167625	0.306004383439014	208	208	2.63618086969408e-05	0.000263618086969408
Proteobacteria	Country	NO	1.1201160526646	0.295885724324311	208	208	0.000201316321004322	0.00134210880669548
Fusobacteriota	Group	post_ltx	1.70885857227155	0.519202679504088	208	96	0.0011741275182225	0.00587063759111252
Patescibacteria	Country	NO	-0.712171086023636	0.240361956018862	208	40	0.00340771890593324	0.0136308756237329
Firmicutes	Country	NO	-0.190101236365178	0.068612829653581	208	208	0.00610891635533451	0.0203630545177817
