feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Faecalitalea	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Pseudomonas
Cah8-297-CE	-12.4751634335768	-4.10229837346419	-16.1403105499285	-16.119569358028	-4.62810608748544	-11.6678085115192	-11.6678085115192	-14.8991680761343	-10.1532353386894	-15.5192369504097	-8.2463447430809	-10.5682728379683	-9.47516343357677	-3.64464822659994	-6.2037004056724	-15.0692399605486	-10.2272359201332	-7.08284601079801	-8.43076931421832	-13.5446022650853	-15.9605450132117	-8.38770059232644	-14.4157417682901	-14.6954458105374	-3.01419567100635	-13.5040741145206	-6.41446750188922	-7.45279562054832	-14.3691201856853	-6.21777559088412	-9.95160147751976	-15.4310078301105	-7.9833103372471	-14.5907624642311	-15.9469747898811	-7.48647874680461	-15.6800847610925	-13.8847429035797	-13.4751634335768	-11.6678085115192	-9.95160147751976	-15.5743274319927	-14.9812104882717	-8.54442609601389	-13.4751634335768	-7.96736879337808	-16.1439013303685	-8.15323533868941	-7.34588041663181	-6.01983621327221	-9.89020093285562	-7.65498447116159	-4.91101394359104	-7.29525434356184	-3.50146606727142	-9.56827283796826	-4.94573287943062	-6.70697910879985	-15.5192369504097	-14.4874632362653	-5.56527034980673	-10.1532353386894	-9.56827283796826	-15.6954458105374	-8.49788351007686	-10.5682728379683	-9.83130724380205	-6.59252038421493	-6.89773460554103	-9.89020093285562	-11.4751634335768	-10.4751634335768	-9.6171824384492	-15.4763348506619	-16.0142820571594	-14.7913155358517	-6.68726087418534	-6.89020093285562	-14.6322568535042	-11.6678085115192	-15.5079184926296	-8.34588041663181	-15.5678075690239	-6.19903902830254	-5.69052858801926	-8.59252038421493	-10.3052384321345	-11.1532353386894	-9.83130724380205	-11.6678085115192	-11.4751634335768	-10.6678085115192	-9.26571006794783	-12.8902009328556	-14.9464037285593	-5.14200808326616	-8.6171824384492	-6.88270639630869	-9.83130724380205	-8.66780851151917	-15.0521859305421	-13.4751634335768	-14.4395711962765	-13.4751634335768	-15.7682618758233	-2.85173914370686	-10.8902009328556	-8.64227341941203	-11.3052384321345	-15.6183568224443	-4.56377144573332	-5.57731797757126	-15.5294915599199	-12.1532353386894	-16.3012818325284	-7.92057458189914	-10.5682728379683	-15.9161360466964	-6.76780430149589	-11.6678085115192	-14.9496747505486	-8.9833103372471	-12.1532353386894	-9.15323533868941	-15.7682618758233	-13.4751634335768	-10.0157318149395	-15.6545427992543	-6.47516343357678	-10.4751634335768	-13.4062935985621	-7.53264892823754	-15.169102919505	-10.5682728379683	-15.1785870504272	-15.4678920738748	-11.8902009328556	-15.4927607568437	-7.28533887469676	-14.1254134704833	-11.8902009328556	-7.64227341941203	-15.0474647733184	-10.082846010798	-15.5046017726991	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-297-RE	-12.9944712992862	-4.10877492594679	-12.25750570512	-16.119569358028	-4.36147610214323	-12.5794338000073	-10.9944712992862	-14.8991680761343	-9.62523748962047	-15.5192369504097	-7.92122231725555	-9.82454629784387	-9.36998043437839	-3.72300827138181	-6.23070564577626	-15.0692399605486	-11.25750570512	-7.0637339617233	-8.62523748962047	-13.5446022650853	-15.9605450132117	-8.57943380000734	-14.4157417682901	-14.6954458105374	-3.15736903383453	-13.5040741145206	-6.35543212580924	-7.47090934322917	-14.3691201856853	-6.57943380000734	-10.12000218137	-15.4310078301105	-10.25750570512	-14.5907624642311	-15.9469747898811	-7.60215387650742	-15.6800847610925	-13.8847429035797	-13.5794338000073	-10.6725432043988	-10.0558718439503	-15.5743274319927	-14.9812104882717	-7.92122231725555	-15.9364999194823	-7.47090934322917	-16.1439013303685	-7.73394374906297	-6.98697676273926	-5.77207887794974	-9.82454629784387	-7.6369192946681	-4.91587569579007	-6.71524765535306	-3.59145927571119	-8.96472395589213	-4.87380141264593	-6.71524765535306	-15.5192369504097	-14.4874632362653	-5.53777464837013	-10.5794338000073	-10.409508798565	-15.6954458105374	-8.53503968064889	-11.7720788779497	-8.99447129928618	-6.87207466792646	-7.00957819167639	-10.12000218137	-11.7720788779497	-9.62523748962047	-9.491970958757	-15.4763348506619	-16.0142820571594	-14.7913155358517	-6.64869646244445	-7.27565305183024	-11.9944712992862	-9.93557761023262	-15.5079184926296	-8.33150628656376	-15.5678075690239	-6.33150628656376	-5.68765009678903	-8.45015078306237	-9.72145280487977	-12.25750570512	-10.12000218137	-15.5223976274061	-13.5794338000073	-9.77207887794974	-9.77207887794974	-13.5794338000073	-14.9464037285593	-5.0364019797521	-9.0248449483297	-6.6846160366994	-9.53503968064889	-8.36998043437839	-15.0521859305421	-12.9944712992862	-14.4395711962765	-15.5743274319927	-15.7682618758233	-2.89337105011193	-11.9944712992862	-8.42968668050266	-11.12000218137	-15.6183568224443	-4.68007687708423	-5.7656526087903	-15.5294915599199	-11.9944712992862	-16.3012818325284	-7.66057056273275	-9.72145280487977	-15.9161360466964	-6.39455845709906	-10.7720788779497	-14.9496747505486	-9.491970958757	-12.25750570512	-8.22188179538926	-15.7682618758233	-15.9605450132117	-9.72145280487977	-15.6545427992543	-6.0637339617233	-9.40950879856503	-13.4062935985621	-7.32204595731469	-15.169102919505	-10.409508798565	-13.5794338000073	-15.4678920738748	-12.25750570512	-12.5794338000073	-7.36998043437839	-14.1254134704833	-10.6725432043988	-7.05587184395033	-15.0474647733184	-8.90700845803585	-15.5046017726991	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-298-RE	-10.9281145606329	-4.58341515808685	-10.9281145606329	-16.119569358028	-13.8766608251989	-15.5040120243981	-15.9552866455245	-14.8991680761343	-15.5040120243981	-6.29478903835032	-15.2809882017516	-15.1702380523366	-14.9176051745028	-2.93736593210542	-16.0797972561315	-15.0692399605486	-15.5346372512698	-14.5907624642311	-8.04769617638555	-13.5446022650853	-15.9605450132117	-15.3691201856853	-14.4157417682901	-14.6954458105374	-14.7763816242084	-13.5040741145206	-14.8650082620215	-4.96969366438427	-14.3691201856853	-14.7406240444894	-14.595607155062	-15.4310078301105	-15.1074214320149	-14.5907624642311	-10.5801912572126	-14.8693689266963	-15.6800847610925	-13.8847429035797	-15.6545427992543	-7.94460268342144	-11.5801912572126	-12.802583678549	-8.279021722492	-6.65962572470697	-12.0656180843828	-15.4358655584177	-16.1439013303685	-9.80258367854901	-15.1980996741762	-7.65962572470697	-15.2222163003522	-16.0461861283345	-7.20763708925524	-6.35412317773272	-2.62973950707294	-14.8021124185861	-15.1773416702229	-4.99737722306999	-9.58019125721257	-7.6326586771067	-6.8956930829405	-8.17809281364122	-14.6774627286244	-8.45680884170728	-7.15872748877429	-14.9764746234283	-15.0889745251192	-15.3393628997672	-9.17809281364122	-7.02999417465209	-6.37073789158362	-15.0521859305421	-4.79135642312576	-6.612759119669	-10.3875461792702	-14.7913155358517	-8.68710646112908	-7.04769617638555	-14.6322568535042	-7.94460268342144	-15.5079184926296	-15.3182603437124	-7.71512083729868	-3.56736721685498	-6.3214569888124	-12.0656180843828	-9.74368998949545	-13.3875461792702	-8.01250674792325	-7.14914143994509	-6.6326586771067	-9.80258367854901	-6.86398422321316	-12.802583678549	-12.0656180843828	-6.34315205991172	-10.4806555836617	-5.69057865303588	-7.8956930829405	-7.21762117782786	-12.3875461792702	-15.4678920738748	-14.4395711962765	-11.2176211778279	-15.7682618758233	-2.72532287395233	-7.86398422321316	-6.52336003461589	-5.81769057093922	-8.48065558366165	-5.48366433353399	-7.84838736816214	-7.20763708925524	-16.0699951225623	-16.3012818325284	-9.92811456063287	-14.7763816242084	-12.802583678549	-7.12075963857527	-7.91181274830377	-14.9496747505486	-16.9469747898811	-14.9369599332101	-14.9764746234283	-15.7682618758233	-15.9605450132117	-15.4697054043009	-15.6545427992543	-8.06561808438281	-15.43755703007	-13.4062935985621	-7.55465616510543	-15.169102919505	-16.119569358028	-12.802583678549	-15.4678920738748	-7.13961866582659	-8.6326586771067	-14.4769360197467	-14.1254134704833	-14.8475467768525	-15.4543314274174	-15.0474647733184	-15.2917103137163	-15.5046017726991	-15.6772608362967	-9.74368998949545	-15.1111764329681	-11.802583678549	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-299-CE	-10.806549621986	-11.2760349052872	-16.1403105499285	-11.9764746234283	-4.35076578036381	-15.5040120243981	-9.30404928145678	-6.33261843365355	-15.5040120243981	-12.6545465285409	-15.2809882017516	-15.1702380523366	-14.9176051745028	-2.09383157406643	-16.0797972561315	-5.36176477931307	-12.9764746234283	-8.82672750392359	-8.53353112757955	-13.5446022650853	-15.9605450132117	-6.4846215270986	-14.4157417682901	-9.22158712126481	-14.7763816242084	-13.5040741145206	-5.84204830320735	-6.9103854329705	-14.3691201856853	-14.7406240444894	-7.69107240456603	-15.4310078301105	-15.1074214320149	-14.5907624642311	-15.9469747898811	-9.88901178217793	-12.1691197013707	-13.8847429035797	-9.76702125779932	-15.0186783314095	-14.9887734325072	-10.806549621986	-14.9812104882717	-7.63662462054365	-15.9364999194823	-12.3915121227071	-16.1439013303685	-10.8890117821779	-15.1980996741762	-14.937143897639	-15.2222163003522	-16.0461861283345	-14.0783732227572	-6.15949100017289	-3.70442809903834	-9.58415720064951	-7.39904579539253	-6.44509316291196	-15.5192369504097	-14.4874632362653	-7.94305162189082	-15.2446611447642	-8.93208050406982	-11.1691197013707	-5.08621034640716	-13.9764746234283	-13.3915121227071	-12.9764746234283	-13.3915121227071	-9.84719160648331	-6.08773137453001	-13.3915121227071	-11.517043004791	-8.37656178124115	-16.0142820571594	-14.7913155358517	-15.5423064225826	-6.17881309757451	-14.6322568535042	-15.4415501353775	-15.5079184926296	-7.68185387453665	-3.50074119246188	-2.63190130083207	-3.9708500742344	-15.302924464618	-9.51704300479098	-15.3548691998591	-6.85235331159909	-5.43151019063904	-9.33261843365355	-16.0650374027664	-7.28997409624506	-15.8864110623553	-14.9464037285593	-7.34711800334866	-10.2760349052872	-8.61892261881019	-16.0430272835945	-8.1184936283007	-15.0521859305421	-10.0222783130414	-14.4395711962765	-10.8890117821779	-15.7682618758233	-5.86013066219081	-15.8071788010733	-11.6545465285409	-14.8030211392913	-15.6183568224443	-14.891926067415	-9.22158712126481	-8.36176477931306	-16.0699951225623	-9.06958402781975	-9.36176477931306	-14.7763816242084	-15.9161360466964	-8.23500763702713	-14.8071788010733	-14.9496747505486	-16.9469747898811	-14.9369599332101	-13.9764746234283	-15.7682618758233	-13.9764746234283	-15.4697054043009	-11.1691197013707	-11.2760349052872	-15.43755703007	-13.4062935985621	-6.33985000288463	-15.169102919505	-16.119569358028	-12.9764746234283	-13.9764746234283	-7.63662462054365	-5.82165651437617	-14.4769360197467	-14.1254134704833	-14.8475467768525	-10.1184936283007	-15.0474647733184	-15.2917103137163	-9.93208050406982	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-300-CE	-10.8879345499835	-6.77941009320533	-16.1403105499285	-16.119569358028	-3.73501597384688	-15.5040120243981	-12.8879345499835	-13.8879345499835	-8.75865153303853	-12.8879345499835	-6.34490272972826	-9.30297204926235	-8.49561712720474	-2.5801645180928	-7.31050572194775	-10.0299535548559	-12.0805796279259	-9.60253233112125	-8.71800954854119	-8.02995355485593	-5.16854572904142	-8.84354043062505	-14.4157417682901	-14.6954458105374	-5.90209261298016	-13.5040741145206	-7.3880886629003	-4.52818498966117	-14.3691201856853	-8.67848118435455	-7.81111895293267	-10.0805796279259	-11.0805796279259	-6.74838319758471	-15.9469747898811	-12.0805796279259	-15.6800847610925	-7.66876602952134	-15.6545427992543	-15.0186783314095	-14.9887734325072	-15.5743274319927	-13.3029720492623	-7.64000703653992	-13.3029720492623	-15.4358655584177	-12.8879345499835	-9.4616697952814	-15.1980996741762	-11.0805796279259	-15.2222163003522	-16.0461861283345	-7.57505159469915	-8.4122011190171	-3.28802170779637	-5.7255432212266	-5.50207214934204	-3.95498165778879	-12.5660064550961	-14.4874632362653	-6.88231000078962	-15.2446611447642	-8.65911585948762	-15.6954458105374	-6.40009451616045	-10.8004717087332	-8.84354043062505	-8.1600140954203	-10.3643725939265	-9.80047170873316	-7.13974170039404	-10.1874948318424	-5.51506948987091	-15.4763348506619	-16.0142820571594	-14.7913155358517	-12.0805796279259	-7.12638331753902	-11.1874948318424	-11.8879345499835	-15.5079184926296	-15.3182603437124	-15.5678075690239	-4.18230216262209	-4.68703594494506	-15.302924464618	-8.93373823959663	-15.3548691998591	-8.0935186836334	-11.5660064550961	-12.0805796279259	-9.4616697952814	-9.13304704782003	-10.0299535548559	-14.9464037285593	-5.83536649917935	-14.6772608362967	-11.3029720492623	-10.0805796279259	-9.4285029313462	-13.8879345499835	-12.0805796279259	-14.4395711962765	-12.8879345499835	-12.3029720492623	-3.81245540049548	-15.8071788010733	-8.77941009320533	-10.8879345499835	-13.8879345499835	-5.50423025750945	-4.84081063786948	-11.7180095485412	-16.0699951225623	-11.7180095485412	-10.1874948318424	-14.7763816242084	-15.9161360466964	-9.0805796279259	-14.8071788010733	-14.9496747505486	-10.4956171272047	-11.5660064550961	-13.8879345499835	-10.8004717087332	-12.8879345499835	-15.4697054043009	-15.6545427992543	-13.3029720492623	-15.43755703007	-9.64000703653992	-7.06775558756831	-15.169102919505	-16.119569358028	-10.8004717087332	-11.8879345499835	-11.1874948318424	-11.5660064550961	-5.04558420656969	-14.1254134704833	-10.13304704782	-15.4543314274174	-15.0474647733184	-15.2917103137163	-15.5046017726991	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-301-RE	-16.1439013303685	-8.86872406273125	-16.1403105499285	-16.119569358028	-5.53761654106949	-15.5040120243981	-7.1753854009653	-9.83835041368773	-15.5040120243981	-12.4233129144089	-15.2809882017516	-15.1702380523366	-14.9176051745028	-1.71724864707392	-5.40650462672234	-8.83835041368773	-15.5346372512698	-8.56533191928132	-6.84588408637314	-13.5446022650853	-15.9605450132117	-15.3691201856853	-14.4157417682901	-14.6954458105374	-14.7763816242084	-7.7651014316571	-7.66842541224542	-6.62241301448859	-11.6159579923513	-8.31478845763072	-9.03099549163013	-15.4310078301105	-11.8383504136877	-14.5907624642311	-15.9469747898811	-8.46911660402202	-15.6800847610925	-13.8847429035797	-9.46911660402202	-10.4233129144089	-14.9887734325072	-15.5743274319927	-14.9812104882717	-8.19449422391301	-15.9364999194823	-10.8383504136877	-16.1439013303685	-7.86872406273125	-7.2837615620101	-7.85345730607794	-12.1013848195215	-10.1013848195215	-8.83835041368773	-10.4233129144089	-5.01180192639682	-6.34116387305502	-4.88998318210306	-6.22364056957253	-15.5192369504097	-14.4874632362653	-8.54066986504705	-11.1013848195215	-14.6774627286244	-15.6954458105374	-4.32528083144836	-14.9764746234283	-11.6159579923513	-8.46911660402202	-8.83835041368773	-8.35722372395112	-5.84211233248393	-10.8383504136877	-6.46331098234081	-15.4763348506619	-16.0142820571594	-14.7913155358517	-11.2533879129666	-8.492575576846	-14.6322568535042	-15.4415501353775	-15.5079184926296	-11.2533879129666	-6.07901700649307	-5.88803753778809	-4.11953216623179	-15.302924464618	-9.61595799235129	-15.3548691998591	-8.11953216623179	-9.83835041368773	-9.89975095835188	-13.4233129144089	-7.69539245984569	-9.33585007315855	-12.8383504136877	-6.98036941856016	-9.13791069554664	-6.57156387299283	-12.4233129144089	-7.62889704805878	-15.0521859305421	-15.4678920738748	-6.00968498538472	-15.5743274319927	-15.7682618758233	-2.8463562497028	-15.8071788010733	-9.42331291440889	-7.66842541224542	-15.6183568224443	-9.29402989746392	-5.09688342728659	-11.4233129144089	-11.4233129144089	-13.4233129144089	-9.56533191928132	-9.7228731962678	-11.8383504136877	-9.13791069554664	-14.8071788010733	-14.9496747505486	-9.77945672463417	-14.9369599332101	-14.9764746234283	-11.8383504136877	-15.9605450132117	-15.4697054043009	-15.6545427992543	-15.7117476228665	-15.43755703007	-13.4062935985621	-6.29402989746392	-15.169102919505	-16.119569358028	-15.1785870504272	-15.4678920738748	-7.31478845763072	-9.10138481952153	-4.6031339519937	-14.1254134704833	-13.4233129144089	-15.4543314274174	-15.0474647733184	-15.2917103137163	-15.5046017726991	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-302-CE	-13.1904420187828	-15.9161360466964	-16.1403105499285	-16.119569358028	-8.38308709672522	-15.5040120243981	-15.9552866455245	-8.82120820911711	-12.4534764246166	-8.99404480597932	-9.91742352437641	-11.1904420187828	-14.9176051745028	-1.94034102749889	-5.89888757293898	-6.73101040014553	-15.5346372512698	-7.29967108853758	-6.57573217466762	-13.5446022650853	-15.9605450132117	-6.75859623181743	-14.4157417682901	-14.6954458105374	-14.7763816242084	-13.5040741145206	-6.4222576940059	-5.3852355633038	-14.3691201856853	-14.7406240444894	-9.86851392389546	-15.4310078301105	-12.4534764246166	-14.5907624642311	-7.48078377061235	-8.91742352437641	-5.63585316710519	-13.8847429035797	-9.91742352437641	-15.0186783314095	-14.9887734325072	-12.1904420187828	-14.9812104882717	-9.49000230064173	-12.775404519504	-15.4358655584177	-13.775404519504	-12.4534764246166	-12.775404519504	-8.14604789942437	-15.2222163003522	-16.0461861283345	-14.0783732227572	-11.4534764246166	-6.63585316710519	-14.8021124185861	-9.28355142317431	-7.60547951806167	-9.07496480136289	-3.87755906349847	-14.7699066991379	-10.9680495974464	-14.6774627286244	-15.6954458105374	-4.8715226737678	-14.9764746234283	-12.775404519504	-8.56595115387503	-15.0692399605486	-9.86851392389546	-7.98098865315388	-10.6054795180617	-10.3159729008667	-10.0205170173405	-5.67474218049878	-14.7913155358517	-15.5423064225826	-10.1904420187828	-14.6322568535042	-15.4415501353775	-15.5079184926296	-15.3182603437124	-15.5678075690239	-3.4969550612835	-3.83729519328474	-15.302924464618	-9.56595115387503	-13.1904420187828	-7.21316209528291	-5.38738723415885	-8.40036508815706	-13.1904420187828	-6.77540451950398	-9.31597290086668	-14.9464037285593	-8.64612150255902	-7.90503979992058	-8.91742352437641	-10.8685139238955	-6.90503979992058	-15.0521859305421	-10.1315483297293	-11.6054795180617	-12.775404519504	-15.7682618758233	-5.5369997801789	-15.8071788010733	-8.64612150255902	-11.1904420187828	-15.6183568224443	-11.775404519504	-8.06115900183786	-6.28355142317431	-16.0699951225623	-12.4534764246166	-9.82120820911711	-14.7763816242084	-10.9680495974464	-12.4534764246166	-14.8071788010733	-10.6054795180617	-12.4534764246166	-14.9369599332101	-14.9764746234283	-15.7682618758233	-15.9605450132117	-13.775404519504	-15.6545427992543	-15.7117476228665	-15.43755703007	-13.4062935985621	-4.74198151796653	-15.169102919505	-16.119569358028	-12.775404519504	-15.4678920738748	-6.29562425547488	-9.25184256344697	-6.50861797880908	-3.00970403185288	-14.8475467768525	-15.4543314274174	-15.0474647733184	-15.2917103137163	-13.1904420187828	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-302-RE	-11.3125678669303	-11.0230612497353	-12.8975303676515	-16.119569358028	-7.26332434791047	-15.5040120243981	-15.9552866455245	-8.16056477348527	-15.5040120243981	-8.52829655798576	-8.25367417787675	-9.57560227276411	-14.9176051745028	-2.03877226771605	-5.49097102229694	-7.05622811367053	-15.5346372512698	-7.25367417787675	-5.9433340572646	-13.5446022650853	-15.9605450132117	-6.89753036765148	-14.4157417682901	-14.6954458105374	-14.7763816242084	-13.5040741145206	-6.55768036476685	-5.67836184718931	-14.3691201856853	-14.7406240444894	-8.72760536620916	-15.4310078301105	-9.83863667859791	-14.5907624642311	-8.21570632767773	-9.89753036765148	-5.94721749175183	-13.8847429035797	-9.83863667859791	-15.0186783314095	-14.9887734325072	-15.5743274319927	-11.0230612497353	-8.29266830949262	-12.1605647734853	-15.4358655584177	-16.1439013303685	-9.57560227276411	-11.3125678669303	-7.53997836303339	-15.2222163003522	-13.4824928683726	-14.0783732227572	-11.3125678669303	-6.18328484998535	-14.8021124185861	-7.55175553080975	-6.56960353214267	-8.48249286837263	-4.29390402266528	-11.1605647734853	-9.35320985142767	-14.6774627286244	-13.4824928683726	-5.13819696045682	-14.9764746234283	-15.0889745251192	-8.50521294487272	-15.0692399605486	-8.86778302425742	-7.97469822817394	-12.4824928683726	-9.19709064951038	-9.78205315023154	-5.90884568087931	-14.7913155358517	-15.5423064225826	-8.72760536620916	-14.6322568535042	-15.4415501353775	-15.5079184926296	-15.3182603437124	-15.5678075690239	-3.65118562457058	-4.05308612685865	-15.302924464618	-8.78205315023154	-11.1605647734853	-7.0395493725239	-5.81360788410638	-8.99063977204296	-10.7820531502315	-6.96679303008859	-10.3125678669303	-12.1605647734853	-8.57560227276411	-7.79599234118941	-7.86778302425742	-11.4824928683726	-6.86778302425742	-10.7820531502315	-10.8975303676515	-11.0230612497353	-12.1605647734853	-15.7682618758233	-3.90223430087284	-15.8071788010733	-8.67513794631503	-11.8975303676515	-15.6183568224443	-12.1605647734853	-8.17871212019553	-6.66871167715559	-16.0699951225623	-12.8975303676515	-9.02306124973533	-14.7763816242084	-11.675137946315	-11.0230612497353	-14.8071788010733	-10.3950300271223	-16.9469747898811	-14.9369599332101	-14.9764746234283	-15.7682618758233	-12.4824928683726	-10.5756022727641	-15.6545427992543	-15.7117476228665	-15.43755703007	-13.4062935985621	-4.93174608298939	-15.169102919505	-16.119569358028	-15.1785870504272	-15.4678920738748	-6.21570632767773	-9.16056477348527	-5.58162606039188	-3.21219754190059	-14.8475467768525	-15.4543314274174	-15.0474647733184	-15.2917103137163	-13.4824928683726	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
Cah8-303-CE	-16.1439013303685	-6.78091316239802	-16.1403105499285	-16.119569358028	-3.9876592204375	-15.5040120243981	-8.467605550083	-14.8991680761343	-15.5040120243981	-10.1979984903257	-15.2809882017516	-15.1702380523366	-14.9176051745028	-2.45011068250521	-6.9709295817798	-15.0692399605486	-15.5346372512698	-9.79944911383544	-8.95699039082192	-13.5446022650853	-15.9605450132117	-15.3691201856853	-14.4157417682901	-14.6954458105374	-14.7763816242084	-13.5040741145206	-6.3131342010472	-8.04272026484781	-14.3691201856853	-14.7406240444894	-10.8500751869054	-15.4310078301105	-15.1074214320149	-7.08000128092727	-15.9469747898811	-8.77478705960117	-15.6800847610925	-5.98500476699152	-15.6545427992543	-15.0186783314095	-13.0724676082419	-15.5743274319927	-14.9812104882717	-8.08757450063207	-15.9364999194823	-9.04272026484781	-16.1439013303685	-6.85007518690541	-8.7505395133545	-9.07246760824186	-9.52814709201805	-9.56996726771268	-4.31091637579738	-9.133868152906	-3.97795000945757	-7.76261234565507	-4.77173373562362	-6.23116535426092	-15.5192369504097	-14.4874632362653	-4.80568106754696	-10.0724676082419	-14.6774627286244	-15.6954458105374	-5.54629443872831	-7.467605550083	-10.0724676082419	-9.4875051075207	-8.61303598960456	-10.0724676082419	-10.4875051075207	-10.0724676082419	-8.35364936078591	-15.4763348506619	-16.0142820571594	-14.7913155358517	-7.27372581648896	-7.27372581648896	-14.6322568535042	-8.44797674333407	-15.5079184926296	-10.5699672677127	-15.5678075690239	-7.91596312256187	-6.62400710742556	-8.10284125728538	-8.92950965439982	-12.0724676082419	-9.52814709201805	-11.3355020140757	-8.90254260679955	-10.8500751869054	-9.33550201407565	-15.8864110623553	-14.9464037285593	-6.94318459129689	-10.2651126861843	-7.29987810434493	-12.0724676082419	-8.19799849032572	-15.0521859305421	-15.4678920738748	-4.1407451596534	-15.5743274319927	-15.7682618758233	-2.15161855504342	-15.8071788010733	-8.77478705960117	-14.8030211392913	-15.6183568224443	-7.01357391918829	-5.16959007513996	-9.70323379857614	-16.0699951225623	-13.0724676082419	-11.3355020140757	-9.29987810434493	-15.9161360466964	-8.21448661311429	-14.8071788010733	-14.9496747505486	-10.657430108963	-10.7505395133545	-14.9764746234283	-15.7682618758233	-15.9605450132117	-10.0724676082419	-15.6545427992543	-7.24803917282531	-15.43755703007	-13.4062935985621	-7.35364936078591	-15.169102919505	-16.119569358028	-15.1785870504272	-15.4678920738748	-14.8496983018513	-6.14963546876432	-9.65743010896301	-14.1254134704833	-12.657430108963	-7.91596312256187	-15.0474647733184	-15.2917103137163	-15.5046017726991	-15.6772608362967	-15.0692399605486	-15.1111764329681	-15.6320580040993	-15.0699951225623	-14.8465187804105	-17.2543643285809	-16.7682618758233
