feature	Actinomyces	Bifidobacterium	Rothia	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Tannerellaceae	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Limosilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Parvimonas	Intestinibacter	Romboutsia	Phascolarctobacterium	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemania	Merdibacter	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	f__Christensenellaceae.g__uncultured	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Lachnospiraceae_UCG.001	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	Candidatus_Soleaferrea	Caproiciproducens	Paludicola	Phocea	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	o__Oscillospirales.f__uncultured.g__uncultured	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4072.4.lib30	0.000504201680672269	0.00638655462184874	0	0.0251260504201681	0.000168067226890756	0.000252100840336134	0	0	0	0.252689075630252	0.00201680672268908	0	0	0.00302521008403361	0	0	0	0	0	0.00159663865546218	0.00781512605042017	0	0	0	0.00369747899159664	0	0	0.00302521008403361	0	0	0	0	0	0.00109243697478992	0	0.000168067226890756	0.000168067226890756	0	0.00159663865546218	0	0	0.00210084033613445	0.00134453781512605	0.0369747899159664	0	0.0210084033613445	0.0320168067226891	0.000420168067226891	0.00235294117647059	0.00436974789915966	0	0.000168067226890756	0.0053781512605042	0.00302521008403361	0.000420168067226891	0	0.00226890756302521	0	0.00907563025210084	0.00252100840336134	0	0.0889075630252101	0	0	0	0.000252100840336134	0.00411764705882353	0.000588235294117647	0	0.000420168067226891	0.0883193277310924	0.0540336134453782	0.0404201680672269	0	0.00109243697478992	0.000672268907563025	0.00092436974789916	0	0	0	0	0.00470588235294118	0.00168067226890756	0	0	0.000252100840336134	0	0.000336134453781513	0	0.109243697478992	0	0.00151260504201681	0	0.00100840336134454	0.0398319327731092	0.000504201680672269	0	0.000168067226890756	0	0	0	0.00159663865546218	0.000168067226890756	0.00235294117647059	0.000168067226890756	0	0	0	0.00235294117647059	0	0.00369747899159664	0	0.000756302521008403	0.00252100840336134	0	8.40336134453782e-05	0.000168067226890756	0.0239495798319328	0.0863025210084034	0	0	0.00142857142857143	0.000168067226890756	0	0.000756302521008403	0	0	0	0.000588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117647058823529	0	0	0
4075.2.lib27	0.000523264332210059	0.000732570065094083	6.27917198652071e-05	0	0.00043954203905645	0.000230236306172426	0	0	0	0.109990162630554	0.0061745191200787	0.000816292358247692	0.00136048726374615	0.00200933503568663	0	0	0	0.000167444586307219	0	0.0136467337840383	0.0218305879398037	0	0	0.00376750319191243	0.00347447516587479	0	0.000565125478786864	0.00452100383029491	0	0	0	0	0	0.0136048726374615	0	0	0.00581869937417586	6.27917198652071e-05	0.00184189044937941	0	0	0	0.0114699541620445	0.157104883102748	0	0.0268539255290202	0.0141281369696716	0.00146514013018817	0.0175398204156812	0.00313958599326036	0	0	0.00301400255352994	0	0.00295121083366473	0.00477217070975574	0.0133746363312891	0	0.00803734014274651	0.000230236306172426	0.00213491847541704	0.0118885656278125	0	0	0	0.000230236306172426	0.010297842057894	0	0	0.00234422420830107	0	0.0447286351173159	0.10821106390104	4.18611465768047e-05	0.00200933503568663	0.00150700127676497	0.000104652866442012	0.00169537643636059	0.000606986625363669	0.000648847771940473	0.00223957134185905	0.0035163363124516	0.00125583439730414	0.00119304267743894	0.000983736944554911	0	4.18611465768047e-05	0	0	0.184607656403709	0.000648847771940473	0.00508612930908178	0.000146514013018817	0.000125583439730414	0.0701383510894363	0	0.000418611465768047	0.000900014651401302	0	0	0	0.000313958599326036	0.000230236306172426	0	0	0	0	0	0.00253259936789669	0.000230236306172426	0.00776524268999728	0	0	0.00305586370010675	0	0	0	0.00661406115913515	0	0	0	0	0.000334889172614438	0.000146514013018817	0.0147560541683237	0.000606986625363669	0	0	0	0.0495635975469368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27917198652071e-05	0	0	0	0	0	0	0	0.000230236306172426	0	0	8.37222931536095e-05	0	0	0	0
4075.3.rerun.lib32	0	0.000286656155940949	0	0	0.00076441641584253	0	0	0	0	0.0446228082748077	0.00726195595050404	0.000812192441832688	0.00253212937747838	0.00128995270173427	0	0	0	0.000238880129950791	0	0.0150016721609097	0.0134250633032344	0	0	0.00243657732549807	0.00621088337872056	0	9.55520519803163e-05	0.00477760259901581	0	0	0	0	0	0.00434761836510439	0	0	0.00859968467822846	0.000477760259901581	0.00238880129950791	0.00152883283168506	0	0	0.00711862787253356	0.199608236586881	0	0.0211647795136401	0.0106062777698151	0.00119440064975395	0.0118962304715494	0.00224547322153743	0	9.55520519803163e-05	0.00386985810520281	0	0.00267545745544886	0.00272323348143901	0.0148583440829392	0	0.0106540537958053	0.000238880129950791	0.00100329654579332	0.00692752376857293	0	0	0	9.55520519803163e-05	0.00864746070421862	0	0	0.000716640389852372	0	0.0388896851559887	0.0518847642253117	0.000238880129950791	0.00157660885767522	0.0050164827289666	0	0.00363097797525202	0.00253212937747838	0.00224547322153743	0.00759638813243514	0.0111318140557068	0.00324876976733075	0.00329654579332091	0.0026276814294587	0.000143328077970474	0.000238880129950791	0	0	0.284458458745402	0.000859968467822846	0.00439539439109455	0.000334432181931107	0.000143328077970474	0.0736706320768239	9.55520519803163e-05	0.000382208207921265	0.00200659309158664	0	0.000143328077970474	0	0.000716640389852372	0.000143328077970474	0	0	0	0	0	0.00649753953466151	0	0.00167216090965553	0	0	0.00234102527351775	0	0	0.000238880129950791	0.0112273661076872	0	0	0	0	0.000191104103960633	0	0.0135683913812049	0.000382208207921265	0	0	0	0.0375041804022741	0	0.000334432181931107	0	0	0	0	0	0	0	0	9.55520519803163e-05	0	0	0	0	0	9.55520519803163e-05	0	0	0	0	0	0	0.000525536285891739	0	0	0	0	0	0.000238880129950791	0	0	0	0	0	0	0
4075.4.lib30	9.25269099096321e-05	0.000555161459457792	0	0	0.000801899885883478	0.000277580729728896	0	0	0	0.158591123585109	0.00956111402399531	0.00169632668167659	0.00296086111710823	0.00629182987385498	0	0	0	0	0	0.0286216574653795	0.0484841007926472	0	0	0.00619930296394535	0.00629182987385498	0	0.000400949942941739	0.00496561083181692	0	0	0	0	0	0.00453381858557197	0	0	0.00700120284982883	0.000215896123122475	0.00218980353452796	0.000832742189186688	0	0	0.0105480677296981	0.0999290627024026	0	0.0311507263362428	0.0146500940690251	0.00163464207507017	0.0116892329519168	0.00330012645344354	0	0.000185053819819264	0.00579835302100361	0	0.00444129167566234	0.00311507263362428	0.0109490176726398	0	0.00968448323720815	0.00046263454954816	0.00120284982882522	0.00715541436634488	0	0	0	0	0.0144033556425994	0	0.000185053819819264	0.000801899885883478	0	0.0481448354563119	0.0770440736514203	0.000154211516516053	0.0017271689849798	0.00206643432131512	0	0.00157295746846374	0.000986953705702742	0.000956111402399531	0.00348518027326281	0.00604509144742929	0.00265243808407612	0.00252906887086328	0.00151127286185732	0	0.000339265336335318	0	0	0.161212719365882	0.000616846066064214	0.00434876476575271	0.000400949942941739	0.000370107639638528	0.0573358418406687	0	0.000555161459457792	0.0017271689849798	0.000524319156154582	0.000123369213212843	0	0.00046263454954816	0.000370107639638528	0	0	0	0	0	0.00502729543842334	0	0.00394781482281097	0	9.25269099096321e-05	0.00502729543842334	0	0	0	0.0132930327236838	0.000123369213212843	0	0	0	0.000154211516516053	0.000246738426425685	0.0252906887086328	0.000709372975973846	0	0	6.16846066064214e-05	0.0454615550689325	0	0.000277580729728896	0	0	0.000215896123122475	0.000154211516516053	0	0	0	0	0	0	0	0	0	0	0	6.16846066064214e-05	0	0	0	0	0	0	0	0	0	0.000123369213212843	0	0.000154211516516053	0	0	0.00046263454954816	0	0	0	0
4076.2.lib27	0.0001057753331923	0.0478633382695155	0.000475988999365348	0.00436323249418236	0	0	0.000396657499471123	0	0	0.0738576264015232	0.00367569282843241	0.000370213666173048	0	0.00216839433044214	0	0	0	0	0	0.0157076369790565	0.00721916649037444	0.00118997249841337	0.0001057753331923	0	0.00148085466469219	0.0112650729849799	0	0.000158662999788449	0	0	0	0	0.000502432832663423	0.00423101332769198	0.000158662999788449	5.28876665961498e-05	0.0133805796488259	0.00544742965940343	0	0.00830336365559551	0.0260736196319018	0.00375502432832663	0.00193039983075947	0.0809445737254072	0.00267082716310556	0	0.011291516818278	0.00359636132853818	0	0.000132219166490374	0	0.000290882166278824	0.00208906283054792	0.0053680981595092	0	0	0.00454833932726888	0	0.00356991749524011	0.000555320499259573	0	0.006002750158663	0.00626718849164375	0	0	0.00304104082927861	0.0051565474931246	0.000502432832663423	0.00449545166067273	0	0	0.000661095832451872	0.0828749735561667	0.00256505182991326	7.93314998942247e-05	0.0011635286651153	0.00243283266342289	0.00237994499682674	0.00148085466469219	0.000370213666173048	0.000475988999365348	0.0133541358155278	0.00346414216204781	0.027528030463296	0.00158662999788449	0	0.00253860799661519	5.28876665961498e-05	0	0.164745081447007	0	0.00563253649248995	0.000846202665538396	0.0272900359636133	0.0366775967844299	0.00134863549820182	0	0.00211550666384599	0.00161307383118257	0.00219483816374022	0	0.000264438332980749	0	0	0.000370213666173048	0.000819758832240322	0.000449545166067273	0	0.00497144066003808	0	0.00285593399619209	0	0.000423101332769198	0.00780093082293209	0	0	0.000793314998942247	0.00830336365559551	0.00888512798815316	0.194150624074466	0	0	0.00312037232917284	0.000211550666384599	0.00314681616247091	0	0	0	0	0	0	0.000370213666173048	0	0	0.000185106833086524	0	0	0	0	0	0.000396657499471123	0	0	0.000555320499259573	0.000819758832240322	0	0.000132219166490374	5.28876665961498e-05	0	0	0	0	0	0.000264438332980749	0	0	0	0	0.000211550666384599	0.0001057753331923	0	0	0.0001057753331923	0	0	0	0
4076.3.lib30	0	0.0741527997084902	0	0.00965626138710069	0	0.000364387222154743	0.000182193611077372	0	0	0.150431191546216	0.00455484027693429	0.000364387222154743	0	0.00431191546216446	0	0	0	0	0	0.0270253856431434	0.0193125227742014	0.00285436657354549	0	0	0.00188266731446617	0.0146969512935746	0	0.000242924814769829	0	0	0	0	0.000546580833232115	0.000607312036924572	0	0	0.0133001336086481	0.00443337786954937	0	0.0100813798129479	0.0365601846228592	0.00303656018462286	0.00230778574031337	0.053929308878902	0.000971699259079315	0	0.00710555083201749	0.00431191546216446	0	0	0	0.000121462407384914	0.00139681768492652	0.00437264666585692	0	0	0.00370460342523989	0	0.00388679703631726	0.000728774444309486	0.000121462407384914	0.0080772500910968	0.00613385157293818	0	0	0.00230778574031337	0.00419045305477955	0.000485849629539657	0.00334021620308515	0	0	0.0004251184258472	0.0712377019312523	0.00412972185108709	0	0.000910968055386858	0.0004251184258472	0.00406899064739463	0.00273290416616057	0.000607312036924572	0.000607312036924572	0.0188266731446617	0.00504068990647395	0.0255678367545245	0.000850236851694401	0	0.000607312036924572	0	0	0.182436535892141	0	0.00832017490586663	0.000303656018462286	0.0456091339730353	0.0336450868456213	0.000789505648001943	0	0.00139681768492652	0.00182193611077372	0.00188266731446617	0	0.000546580833232115	0	0	0.000303656018462286	0.000303656018462286	0.00115389287015669	0	0.00601238916555326	0	0.000607312036924572	0	0	0.0119033159237216	0	0	0.000971699259079315	0.00655896999878538	0.000789505648001943	0.0669865176727803	0	0	0.0017004737033888	0.000242924814769829	0.000910968055386858	0.000485849629539657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242924814769829	0.00109316166646423	0	0	0	0	0	0	0	0	0.000121462407384914	0	0	0	0	0.000121462407384914	0.000242924814769829	0	0	0.000121462407384914	0.000242924814769829	0	0	0
4076.4.rerun.lib32	0	0.199053223314376	0	0.000624609618988132	0	0	0	0	0	0.0052927446661626	0.00368190933298268	0	0	0	0	0	0	0	0	0.0102896216180677	0.000164370952365298	0	0	0	0.00115059666655709	0.0136756632367928	0	0	0	0	0	0	0.000920477333245669	0.00105197409513791	0	0	0.0196587659028896	0.0078898057135343	0	0.0202833755218778	0.0254774976166212	0.00420789638055163	0.000986225714191788	0.0635129359939512	0.00124921923797626	0	0.00601597685656991	0.00414214799960551	0	0	0	0	0.00134784180939544	0.00108484828561097	0	0	0.00598310266609685	0	0.00161083533317992	0.000723232190407311	0	0.0030901739044676	0.00443801571386305	0	0	0.000558861238042013	0.00115059666655709	9.86225714191788e-05	0.000920477333245669	0	0	0.000164370952365298	0.0639403004701009	0.00351753838061738	0	0.00167658371412604	0.000230119333311417	0.00440514152338999	0.00256418685689865	0.000986225714191788	0.000756106380880371	0.0218942108550577	0.00401065123771327	0.052960320852099	0.000690357999934252	0	0.00207107399980276	0	0	0.308064038923042	0	0.00545711561852789	0.00161083533317992	0.0217298399026924	0.0451362635195108	0.00210394819027581	0	0.0035832867615635	0.00282718038068313	0.0013807159998685	0	0.000690357999934252	0.000657483809461192	0	0	0.000591735428515073	0.00118347085703015	0	0.00371478352345574	0	0.000197245142838358	0	0	0.00220257076169499	0	0	0.000230119333311417	0.00210394819027581	0.000295867714257536	0.0234064236168184	0	0	0.000197245142838358	0	0.000690357999934252	6.57483809461192e-05	0	0	0	0	0	0.000131496761892238	0	0	0	0	0	0	0	0	0.000887603142772609	0	0	0	0	0	0	0	0	0	0	0	0	9.86225714191788e-05	6.57483809461192e-05	6.57483809461192e-05	0	0	0.000131496761892238	0	0	0	0.000131496761892238	0.000164370952365298	0	0	0
4077.2.lib27	0.000639345310402148	0.00402787545553353	0.000895083434563008	0	0	0.000511476248321719	0	0	0	0.156591650150246	0	0	0	4.79508982801611e-05	0	0	0	0	0.000271721756920913	0	0.00161434690876542	0	0	0	0	0	0.0104373121923151	0	0	0.20529377917013	0.00119877245700403	0	0	0.0238315964452401	0.00110287066044371	0.000159836327600537	7.99181638002685e-05	0	0	0	0	0	0.000191803593120644	0.019052490249984	0	0.00242951217952816	0.00311680838821047	0	0.0192762611086248	0	0.000159836327600537	0.00153442874496516	0.00276516846748929	0	0	0.000383607186241289	0	0	0.00187008503292628	0	0	0.0843456300748034	0	0	0	0.000463525350041557	0	0.000255738124160859	0	0.00581804232465955	0.0691771625855124	0.0150246147944505	0.0103573940285148	0	6.39345310402148e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223770858640752	0	0	0	0	0.0071127165782239	0.000655328943162202	0	0	0	0	0	0	0	0	0.212726168403555	0	0	0	0	0	0.0124352662873218	0	0.000383607186241289	0	0.000223770858640752	0.000111885429320376	0	0	0	0.115689533917269	0	0	0.00716066747650406	0	0	0	0	0	0	0	0	0	0	0.000159836327600537	0	0	0	0	0.00012786906208043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4080.2.lib27	0	0.00136275882954158	0	0	0.000328071570074826	0	0	0	0	0	0	0	0	0	0	0	0	0.00227126471590264	0	0	0	0	0	0	0	0	0.000832797062497634	0.00058043431628623	0	0	0.000151417647726843	0.0041513671751776	0	0.000643525002839081	0	0	0	0	0	0	0.000126181373105702	0.0099557103380399	0.0024983911874929	0.0449836595121828	0	0	0.0013122862802993	0.000681379414770792	0.0371856506542504	0	0	0.00339427893654339	0.0153436549696534	0.0046182382556687	0	0	0	0	0.0030914436410897	0.000138799510416272	0	0.0350153310368323	0.00210722893086523	0	0	0.00138799510416272	0.00194319314582781	0	0.000277599020832545	0	0.0147506025160566	0.0699297169751801	0.017968227530252	0	0.0098295289649342	0	0.00230911912783435	0	0	0.000504725492422809	0	0	0	0	0	0	0	0	0.000252362746211404	0.369673568787776	0.000378544119317106	0.000693997552081362	0	0.00965287504258621	0	0.00138799510416272	0	0	0	0	0	0	0	0	0.00527438139581835	0	0	0	0	0	0.0346620231921364	0	0	0	0	0	0	0	0.00760873679827384	0	0	0	0.000315453432764255	3.78544119317106e-05	0.279731486038031	0	0	0	0	0	0	0	0	0	7.57088238634213e-05	0	0	0	0	0	0	0	0	0	0	0	0.000466871080491098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113563235795132	0	0	0	0	0	0
4080.3.lib30	0	0.00252635246972733	0	0	0.00106281034933357	0	0	0	0	0	0	0	0	0	0	0	0	0.0037459709033888	0	0	0	0	0	0	0	0	0.00235212126491855	0.00170746580712606	0	0	0.000662078578273369	0.00984406307169614	0.000104538722885269	0.00203850509626274	3.48462409617562e-05	0	0	0	0	0	0.000383308650579319	0.0171791967941458	0.00644655457792491	0.0841014025611987	0	0	0.00252635246972733	0.000801463542120394	0.070197752417458	0	0	0.00559282167436188	0.0240787525045736	0.00667305514417632	0	0	0	0	0.00526178238522519	0.000121961843366147	0	0.054185904695531	0.00515724366233992	0	0	0.00216046693962889	0.00491331997560763	0	0.000331039289136684	0	0.0378952870459099	0.11488805645091	0.0217963237215785	0	0.0163080407701019	0	0.00322327728896245	0	0	0.00130673403606586	0	0	0	0	0	0	0	0	0.000418154891541075	0.312535935185992	0.000487847373464588	0.00109765659029532	0	0.0173185817579929	0	0.00155065772279815	0	0	0	0	0	0	0	0	0.011011412143915	0	0	0	0	0	0.0325289659377995	0	0	0	0	0	0	0	0.0149664604930743	0	6.96924819235125e-05	0	8.71156024043906e-05	0	0.0972210122832999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000749194180677759	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348462409617562	0	0	0	0	0	0
4080.4.lib30	3.14099946603009e-05	0.00244997958350347	0	0	0.00141344975971354	0	0	0	0	0	0	0	0	0	0	0	0	0.00276407953010648	0	0	0	0	0	0	0	0	0.00326663944467129	0.0034865094072934	0	0	0.00103652982378993	0.0100826082859566	0.000219869962622106	0.00131921977573264	0	0	0	0	0	0	0.000157049973301505	0.0191286867481233	0.00810377862235763	0.0854351854760185	0	0	0.00314099946603009	0.00141344975971354	0.0585796400414612	0	0	0.00797813864371643	0.035179194019537	0.00826082859565914	0	0	0	0	0.00527687910293055	0.000314099946603009	0	0.065866758802651	0.00424034927914062	0	0	0.00380060935389641	0.00650186889468229	0	0.00034550994126331	0	0.0434714326098565	0.127179068379558	0.0286773251248547	0	0.0216728963156076	0	0.00408329930583912	0	0	0.000879479850488425	0	0	0	0	0	0	0	0	0.000408329930583912	0.284511731633006	0.000565379903885416	0.00128780978107234	0	0.0183434368816157	0	0.00223010962088136	0	0	0	0	0	0	0	0	0.00753839871847222	0	0	0	0	0	0.0253164556962025	0	0	0	0	0	0	0	0.0156421773408299	0	0	0	0.000659609887866319	0	0.0760750070672488	0	0	0	0	0	0	0	0	0	0.000376919935923611	0	0	0	0	0	0	0	0	0	0	0	0.00122498979175174	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28199893206018e-05	0	0	0	0	0	0
4083.3.lib30	0	0.0154972666633231	0	0.00792416871457947	0	0	0	0	0.00481468478860525	0.200386177842419	0.00897738101208687	0	0	0	0	0.0111339585736496	0	0	0	0.0135663774512262	0.00767340388183961	0	0	0	0.00855108079642911	0	0.00075229449821957	0.00283364260996038	0	0.00117859471387733	0	0	0	0.00496514368824916	0	0	0	0	0	0	0.0111088820903756	0.00225688349465871	0.00215657756156277	0.083981142484578	0	0.00371131952454988	0.0169767791764883	0	0.0101058227594162	0	0	0.000300917799287828	0.00772355684838758	0.0449872109935303	0	0.0014042830633432	0	0	0	0	0	0.0616881488540047	0.00336024875871408	0.000275841316013842	0	0	0.000325994282561814	0.00152966547971313	0	0	0.00320978985907016	0.000325994282561814	0.071643512713777	0	0.0054165203871809	0.00288379557650835	0.00195596569537088	0	0	0.00228195997793269	0.00178043031245298	0	0	0	0	0.00308440744270024	0	0	0	0.241110386679372	0.00283364260996038	0.0015798184462611	0.000852600431315512	0.00338532524198806	0.0010532122975074	0.000501529665479713	0	0.000651988565123627	0	0	0	0	0	0	0.00877676914589498	0.00275841316013842	0.0690355584532825	0	0	0	0.0202617984853804	0	0	0	0	0	0	0	0.00273333667686444	0	0.00100305933095943	0	0.00900245749536085	0.000351070765835799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100305933095943	0	0	0	0	0	0	0	0.000376147249109785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4083.4.lib30	9.64227171921705e-05	0.0231414521261209	0	0.00935300356764054	0	0	0	0	0.00183203162665124	0.143766271333526	0.00785845145116189	0	0	0	0	0.00448365634943593	0	0	0	0.016970398225822	0.00573715167293414	0	0	0	0.00520682672837721	0	0.000819593096133449	0.00573715167293414	0	0.00197666570243949	0	0	0	0.00332658374312988	0	0	0	0	0	0	0.00843698775431492	0.00332658374312988	0.00318194966734163	0.153119274901167	0	0.00954584900202488	0.0168739755086298	0	0.0153312120335551	0	0	0	0.00742454922379713	0.0415099797512294	0	0.000674959020345193	0	0	0	0	0	0.0566001349918041	0.00723170378941279	0.00125349532349822	0	0	0.000578536303153023	0.00636389933468325	0	0	0.00202487706103558	0.000144634075788256	0.0838395525985922	0	0.00578536303153023	0.00506219265258895	0.00486934721820461	0	0	0.00351942917751422	0.00482113585960852	0	0	0	0	0.00583357439012631	0	0	0	0.217674284061325	0.00202487706103558	0.00154276347507473	0.000289268151576511	0.00737633786520104	0.00115707260630605	0.000482113585960852	0	0.000433902227364767	0	0	0	0	0	0	0.00829235367852666	0.0042425995564555	0.0414617683926333	0	0	0	0.020923729630701	0	0.000144634075788256	0	0	0	0	0	0.00332658374312988	0	0.000144634075788256	0	0.0110886124770996	4.82113585960852e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125349532349822	0	0.000192845434384341	0	0	0	0.000144634075788256	0	0	0	0	0	0	0	0	0	0	0	9.64227171921705e-05	0	0	0	0	0	0	0
4086.2.lib27	0.000233071257652506	0	0.000326299760713509	0.00035737592840051	0	0.000217533173809006	0	0	0	0	0	0	0	0	0	0	0.000435066347618012	0.00302992634948258	0	0.0444544578762547	0	0	0	0	0	0	0.000590447186053016	0.0110165014450418	0	0	0	0	0	0.00447496814692812	0.000590447186053016	0.000201995089965505	0	0	0	0	0	0	0.000248609341496007	0.0395910376332391	0	0.0156468504304049	0.0102240591690233	0.0073961279095062	0.0481680599148513	0	0.00107212778520153	0.00820410826936822	0.0878367879673079	0	0.0303924919978868	0	0	0	0.00270362658876907	0.00851486994623823	0	0.0343702414618229	0	0	0	9.32285030610025e-05	0.00511202958451164	0	0	0.00514310575219864	0	0.0239441872028341	0.0117623294695298	0.000108766586904503	0.00035737592840051	0.000326299760713509	0	0.0037291401224401	0	0	0	0	0.00498772491376363	0	0	0.000792442276018521	0	0	0	0.0415799123652071	0	0.000528294850679014	0	0	0.0157400789334659	0.000264147425339507	0	0	0	0.000668137605270518	0	0.000217533173809006	0	0	0.000170918922278505	0	0.0253270766649057	0	0	0.000201995089965505	0.000854594611392523	0.000637061437583517	0	0	0	0	0.00254824575033407	0.00408651605084061	0.00946269306069175	0.00989775940830977	0	0	0.00239286491189906	0	0.467401100096336	0	0	0	0	0	0	0	0	0	4.66142515305013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114981820441903	0	0	0.000170918922278505	0	0	0
4086.3.lib30	2.24494606517078e-05	0	2.24494606517078e-05	0.000269393527820494	0	0.00102145045965271	0	0	0	0	0	0	0	0	0	0	0.00269393527820494	0.0126951699985408	0	0.0729158481967471	0	0	0	0	0	0	0.000594910707270258	0.00139186656040589	0	0	0	0	0	0.000729607471180505	0	0	0	0	0	0	0	0	0.000347966640101472	0.022516809033663	0	0.0166238256125897	0.00503990391630841	0.00524194906217378	0.0100573583719651	5.61236516292696e-05	0.00102145045965271	0.00885631222709874	0.0802343723692038	0.000134696763910247	0.00808180583461482	0	8.97978426068314e-05	0	0.00184085577344004	0.00599400599400599	0	0.0030194524576547	0	0	0	0	0.00692565861105187	0	0	0.00203167618897956	0	0.00515215121956695	0.0146258236145877	0.000370416100753179	0.00083063004411319	0.000179595685213663	0	0.00775628865516506	0	0	0	0	0.0058705339604216	0	0	0.00118982141454052	0	0	0	0.0149176666030599	0	0.000482663404011719	0	0	0.00398477926567814	0.000280618258146348	0	0	0	0.00110002357193368	0	0	0	0	0.000448989213034157	0	0.109373772295121	0	0	0	0.000157146224561955	0.00134696763910247	0	0	0	0	0.0037266104681835	0.00359191370427325	0.0042878469844762	0.00836242409276117	0	0	0.000583685976944404	0	0.539696258797382	0	0	0	0	0	0	0	0	0	7.85731122809775e-05	0	0	0	0	0	0	0	0	0	5.61236516292696e-05	0	0	0.000101022572932685	0	0	0	0	0	0	0	0	0	0	0	0	0.000684708549877089	0	0	0.000291842988472202	0	0	0
