feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	Tannerellaceae	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemanella	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Howardella	Lachnospiraceae_UCG.001	Shuttleworthia	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	CAG.352	Caproiciproducens	Paludicola	Phocea	o__Oscillospirales.f__uncultured.g__uncultured	X.Eubacterium._brachy_group	Parvimonas	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4050.4.lib29	0	0.000640702942657087	4.57644959040776e-05	0	0.0116012997116837	0.000320351471328543	0.000343233719280582	0	0	0	0.274701386664226	0	0	0	0	0	0	0	0	0	0	0.00018305798361631	0	0.00853507848611048	0	0.000160175735664272	0.00178481534025903	0	0	0	0	0	0	0.0183515628575351	0	0.000274586975424466	0.00288316324195689	0	0	0.0026543407624365	0	0.000228822479520388	0.00832913825454213	0.00146446386893048	0.0416914557686147	0.0137064665232712	0.00503409454944854	0.0262688206489406	0.000228822479520388	0.00368404192027825	0.00711637911308407	0.000434762711088737	0.0102512470825134	0	0.000938172166033591	0.00233398929110796	0.0019449910759233	0.000411880463136699	0.00601803121138621	0.00581209097981786	0.000114411239760194	0.00334080820099767	0.000160175735664272	0	0	0	0.000915289918081552	0.000320351471328543	0.00437050935883941	0	0	0	0.0043018626149833	0	9.15289918081552e-05	0.058990435220356	0	0.00114411239760194	0.00322639696123747	0.000228822479520388	0.00226534254725184	0	0.000160175735664272	0.000938172166033591	0.00118987689350602	0.000251704727472427	0.000411880463136699	0	4.57644959040776e-05	0	0	0	0.0818040364285387	0	0.00361539517642213	0	0.000915289918081552	0.0211431971076839	0.000205940231568349	0	0.000526291702896893	0.000434762711088737	0	0	0.000526291702896893	0	0	0.000274586975424466	0	0.0012356413894101	0	0	0.00240263603496407	0.000800878678321358	0	4.57644959040776e-05	0	0	0	0	0	0.0178939178984943	0	0	0.00780284655164523	0	0.318795478467805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732231934465242	0	0	0	0	0	0	0	0	0
4052.2.lib29	7.88063465377745e-05	0.00454449931701166	0	0	0.0143690238520542	0	0	0.00057791320794368	0.000183881475254807	0.00181254597036881	0.055558474309131	0.0020752337921614	0	0.00790690343595671	0.0017600084060103	0	0	0.0283177471892403	0.136229904381633	0.00283702847535988	0.0106388567825996	0	0.00210150257434065	0.000262687821792582	0.0288168540506462	0	0.000761794683198487	0	0.000394031732688873	0.000499106861405905	0	0	0	0.000709257118839971	0	0	0.00241672796049175	0.000394031732688873	0	0	0	7.88063465377745e-05	0.000630450772302196	0.000367762950509614	0.0497268046653357	0.0115845329410529	0.0111642324261847	0.0153147000105075	0	0.00680361458442787	0	0	0.0170484396343386	0.000551644425764422	0.000788063465377745	0.00115582641588736	0.000709257118839971	0	0.00204896500998214	0.00420300514868131	0.00118209519806662	0.0104549753073448	0.000315225386151098	7.88063465377745e-05	0.000341494168330356	0	0	0	0.00362509194073763	0.00278449091100137	0.00141851423767994	0.000551644425764422	0.00173373962383104	0	0.000735525901019229	0.0435011032888515	7.88063465377745e-05	0.00120836398024588	0.000893138594094778	0.000814332247557003	0.00107702006934959	0.000814332247557003	0.0020752337921614	0.000315225386151098	0.015157087317432	0.000315225386151098	0.000814332247557003	0	0.00291583482189766	7.88063465377745e-05	0.000236419039613324	0.00057791320794368	0.114059052222339	0	0.00165493327729326	0.000105075128717033	0.00801197856467374	0.0161290322580645	0	0	2.62687821792582e-05	0.000788063465377745	0	0	0.00640958285173899	0.00352001681202059	0	0.000210150257434065	0.000525375643585163	0	0	0.0615740254281811	0	0.000420300514868131	0	0	0.000656719554481454	0	0	0.000236419039613324	0.00814332247557003	0.0727119890721866	0.0108752758222129	0	0.00028895660397184	0	0.170747084165178	0	0	0	0	0	0	0.000236419039613324	0.0025743406535673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210150257434065	0.000236419039613324	0	0	0	0	0	0	0	0	0.000131343910896291	0	0	0	0
4052.3.lib29	0	0.00691350437855277	0	0	0.0139038254724228	0	0	0.000691350437855277	0.000153633430634506	0.00176678445229682	0.0646796742971271	0.00238131817483484	0.000230450145951759	0.00906437240743586	0.00176678445229682	0	0	0.0208173298509756	0.125364879397757	0.00399446919649716	0.0116761407282225	0	0.000460900291903518	0.000230450145951759	0.0371024734982332	0	0.00161315102166231	0	0.000614533722538024	0.000153633430634506	0	0	0	0.000998617299124289	0.000153633430634506	0	0.00199723459824858	0.000844983868489783	0	0	0	0	0.000691350437855277	0.000614533722538024	0.055845752035643	0.0138270087571055	0.0129820248886158	0.0205100629897066	0	0.00745122138577354	0.000153633430634506	0	0.0165155937932094	0.00122906744507605	0.000614533722538024	0.00253495160546935	0.00122906744507605	0	0.00192041788293133	0.00576125364879398	0.00138270087571055	0.0145183591949608	0.000844983868489783	0	0.000691350437855277	0	0	0	0.00430173605776617	0.00675987094791827	0.00161315102166231	0.00368720233522815	0.0011522507297588	0	0.000691350437855277	0.05676755261945	0.000384083576586265	0.000153633430634506	0.00153633430634506	0.0011522507297588	0.0026117683207866	0.000691350437855277	0.00430173605776617	0	0.0224304808726379	0.000537717007220771	0.00153633430634506	0	0.0037640190505454	0	0	0.000691350437855277	0.122445844215701	0	0.00184360116761407	0.000384083576586265	0.0159778767859886	0.0166692272238439	0	0.000230450145951759	0	0.000537717007220771	0	0	0.00814257182362882	0.00322630204332463	0	0	0.000460900291903518	0	0	0.0344138884621294	0	0.000230450145951759	0	0	0.000691350437855277	0	0	0.000844983868489783	0.00798893839299432	0.0721308956829006	0.013673375326471	0	0	0	0.113842372100169	0	0	0	0	0	0	0	0.00368720233522815	0	0	0	0.000153633430634506	0	0	0	0	0	0	0	0	0.000384083576586265	0	0	0.000153633430634506	0	0.000230450145951759	0	0	0	0	0	0	0	0	0	0	0
4052.4.lib29	0	0.00304472984942427	0.00116253321523472	0	0	0	0.00149468556244464	0	0	0	0.237156775907883	0	0	0	0.00049822852081488	0	0	0	0.000830380868024801	0	0	0.0021036315323295	0	0	0	0	0.0016607617360496	0	0	0	0	0	0.000719663418954827	0.0130646589902569	0	0	0	0	0	0	0	0	0.00420726306465899	0.0016607617360496	0.0196523472099203	0	0.00752878653675819	0.0361492471213463	0	0.00177147918511957	0	0	0.0127878653675819	0.00359831709477414	0	0.00182683790965456	0	0	0.0105735163861825	0.000221434898139947	0.0021036315323295	0.00691984056687334	0	0.000553587245349867	0	0	0.000941098317094774	0	0.00282329495128432	0	0	0	0.00188219663418955	0.000608945969884854	0.0349313551815766	0.0216452612931798	0	0.00149468556244464	0	0	0	0.00016607617360496	0	0	0	0.00858060230292294	0	0	0.00238042515500443	0	0	0	0.0807130203720106	0.000996457041629761	0.00254650132860939	0.0016607617360496	0	0.0227524357838795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154450841452613	0.00033215234720992	0.000775022143489814	0.029284765279008	0.00049822852081488	0	0	0.00116253321523472	0	0	0.391662976085031	0	0	0.00387511071744907	0.000553587245349867	0.000553587245349867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000442869796279894	0	0
4055.2.lib29	0	0.0131167851756087	0	0	0.00428248222365869	0	0	0.000350140056022409	0.000296272355095884	0.00196617108381814	0.0829562594268477	0.00134669252316311	0.00196617108381814	0.00210084033613445	0.00247791424262012	0.0175339366515837	0.00387847446670976	0.0106388709329886	0.061732385261797	0.0180456798103857	0.00255871579400991	0	0.00280112044817927	0.00296272355095884	0.0234593837535014	0	0.000511743158801982	0	8.08015513897867e-05	0	0	0	0.000619478560655031	8.08015513897867e-05	0	0	0.0191499676793794	0.00261258349493644	0.000134669252316311	0.00503663003663004	0.00237017884076708	0	0.0012120232708468	0.000996552467140702	0.0380844645550528	0.00600624865330748	0.00975005386770093	0.0188806291747468	0	0.00907670760611937	0.000430941607412196	0.000107735401853049	0.00317819435466494	0.000430941607412196	0.000538677009265245	0.00196617108381814	0.000511743158801982	0	0.00129282482223659	0.00188536953242836	0.00358220211161388	0.0112583494936436	0	0	0.00105042016806723	0	0.00218164188752424	0	0.00304352510234863	0.000673346261581556	8.08015513897867e-05	0.000350140056022409	0.000404007756948933	0	0.0343945270415859	0.0312432665373842	0	0.00253178194354665	0.00126589097177332	0	0.0040670114199526	0.00358220211161388	0.000915750915750916	0.000323206205559147	0.0392426201249731	0.0024240465416936	0.0111775479422538	0.00177763413057531	0	5.38677009265245e-05	8.08015513897867e-05	5.38677009265245e-05	0.124353587588882	0.00185843568196509	0.00072721396250808	0.000377073906485671	0.00110428786899375	0.0338289161818574	0	0.00223550958845076	5.38677009265245e-05	0.00377073906485671	0.00425554837319543	0	0.00258564964447317	0.000808015513897867	0	0.00177763413057531	0.000942684766214178	0	0	0.00255871579400991	0.0187459599224305	5.38677009265245e-05	0	0	0	0	0	0	0.0036360698125404	0.224870717517776	0	0.00196617108381814	0.000404007756948933	0	0	0.00024240465416936	0	0	0.0211969403145874	0.00212777418659772	0	0.00140056022408964	0	0.00166989872872226	0	0.00215470803706098	0	0	0	0	0	0	0	0.00115815556992028	0	0	0.000861883214824391	0.00024240465416936	0	0	0.000215470803706098	0	0.00202003878474467	0	0.000619478560655031	0	0	0	0	0	0	0
4055.3.lib29	0	0.00645404319437469	0	0	0.00163234555499749	0	0	5.02260170768458e-05	0	0.00077850326469111	0.0304118533400301	0.000652938221998996	0.000552486187845304	0.000878955298844802	0.000477147162230035	0.00665494726268207	0.00123053741838272	0.00429432446007032	0.0243596182822702	0.00758412857860372	0.00107985936715218	0	0.00135610246107484	0.00148166750376695	0.00904068307383224	0	0.000326469110999498	0	0	0	0	0	0.00017579105976896	0.000401808136614766	0	0	0.010271220492215	0.00105474635861376	0	0.00256152687091914	0.00107985936715218	0	0.000904068307383225	0.000627825213460573	0.0215469613259669	0.00431943746860874	0.00549974886991462	0.0113259668508287	0	0.00484681064791562	0.000150678051230537	0	0.0015318935208438	0	0.000326469110999498	0.000828729281767956	0.000226017076845806	0	0.000678051230537418	0.000753390256152687	0.0017579105976896	0.00612757408337519	0	0	0.000276243093922652	0	0.00110497237569061	0	0.00138121546961326	0.000301356102461075	0	5.02260170768458e-05	0.000276243093922652	0	0.0194625816172777	0.0162230035158212	0	0.00125565042692115	0.000577599196383727	0.00017579105976896	0.00148166750376695	0.00158211953792064	0.000251130085384229	0.00017579105976896	0.0189854344550477	0.000878955298844802	0.00700652938221999	0.000627825213460573	0	0	0	0	0.076544450025113	0.00110497237569061	0.000401808136614766	0.000226017076845806	0.000753390256152687	0.0183324962330487	0	0.00158211953792064	5.02260170768458e-05	0.000979407332998493	0.00220994475138122	0	0.00143144148669011	0.000301356102461075	0	0.00102963335007534	0.000452034153691612	0	0	0.00115519839276745	0.0089904570567554	0	0	0	0	0	0	0	0.00125565042692115	0.621446509291813	0	0.000452034153691612	7.53390256152687e-05	0	0	0	5.02260170768458e-05	0	0.00748367654445002	0.000627825213460573	0	0.000477147162230035	0	0.000627825213460573	0	0.0012054244098443	0	0	0	0	0	0	0	0.000828729281767956	0	0	0	0.000200904068307383	0	0	0	0	0.00113008538422903	0	0.000226017076845806	0	0	0	0	0	0	0
4055.4.lib29	0	0.00944270396681816	0	0	0.00198561532012531	0	0	0.000220623924458368	0	0.00127961876185854	0.0498610069275912	0.000838370912941799	0.00101487005250849	0.000750121343158452	0.000441247848916737	0.010678197943785	0.00211798967480034	0.00944270396681816	0.0418744208621983	0.00992807660062657	0.00136786833164188	0	0.00211798967480034	0.00357410757622557	0.0154436747120858	0	0.000573622203591757	0	0	0	0	0	0.000352998279133389	0.000441247848916737	0	8.82495697833473e-05	0.0224153907249702	0.00348585800644222	0.000617746988483431	0.00675109208842607	0.00211798967480034	0	0.00123549397696686	0.000838370912941799	0.0342408330759388	0.00847195869920134	0.00776596214093456	0.0210475223933283	0	0.0126196884790187	0.000573622203591757	0	0.00322110929709218	0.000220623924458368	0.00105899483740017	0.00154436747120858	0.000838370912941799	0	0.00154436747120858	0.00202974010501699	0.00538322375678419	0.0195472797070114	0	0	0.00119136919207519	0	0.00282398623306711	0	0.00158849225610025	0.000264748709350042	0	0.000352998279133389	0.000441247848916737	8.82495697833473e-05	0.0454044036535322	0.0328729647442969	0.000176499139566695	0.00216211445969201	0.000750121343158452	0	0.00291223580285046	0.00344173322155055	0	0	0.0358734501169307	0.00180911618055862	0.012840312403477	0.00211798967480034	0	0	0	8.82495697833473e-05	0.148832899439615	0.0025151127388254	0.000352998279133389	0.000750121343158452	0.00110311962229184	0.0345055817852888	0	0.00273573666328377	0	0.00357410757622557	0.00489785112297578	0	0.00277986144817544	0.000882495697833473	0	0.00211798967480034	0.00114724440718351	0	8.82495697833473e-05	0.00185324096545029	0.016635043904161	0.000220623924458368	0	0	0	0	0	0	0.00286811101795879	0.282398623306711	0	0.00154436747120858	0.000176499139566695	0	0	0.000220623924458368	0	0	0.00864845783876804	0.00105899483740017	0	0.00048537263380841	0	0.00119136919207519	0	0.00198561532012531	0	0	0	0	0	0	0	0.00180911618055862	0	0	0.000705996558266778	0.000308873494241716	0	0	0	0	0.00260336230860875	0	0.000397123064025063	0	0	0	0	0	0	0
4059.2.lib29	0.000367942199625368	0.000468290072250468	0	0.000602087235750602	0	0	0.0013045223441263	0.000434840781375435	0.000501739363125502	0	0.269300240834894	0.000434840781375435	0	0	0	0	0	0	0	0.000903130853625903	0.00220765319775221	0.000568637944875569	0	0.000769333690125769	0	0	0.00287663901525288	0	0	0	0	0	0.000401391490500401	0.00618811881188119	0	0	0	0	0	0	0	0	0.000936580144500937	0.00160556596200161	0.0282981000802783	0.000401391490500401	0.00137142092587637	0.0433502809740434	0.000367942199625368	0.00200695745250201	0.000702435108375702	0.000367942199625368	0.0118410489697618	0.00244179823387744	0.000635536526625635	0.00137142092587637	0	0	0.014048702167514	0	0.00117072518062617	0.00679020604763179	0	0.000836232271875836	0	0	0	0	0.00495049504950495	0	0	0	0.000903130853625903	0.00792748193738293	0.0551578806529302	0.0115065560610115	0	0.0012041744715012	0	0.00194005887075194	0	0.000401391490500401	0	0	0.00180626170725181	0.00418116135937918	0	0	0.000301043617875301	0.000267594327000268	0	0	0.107472571581482	0.0001003478726251	0.00217420390687717	0.000535188654000535	0	0.0345196681830345	0.000802782981000803	0	0	0	0	0	0	0	0	0	0	0	0	0.00759298902863259	0.000535188654000535	0.000167246454375167	0.040975381321916	0	0	0.000301043617875301	0.000133797163500134	0	0	0.291544019266792	0.00501739363125502	0.00127107305325127	0.00535188654000535	0	0.00374632057800375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133797163500134	0	0	0
4059.3.lib29	0	0.0128942737241099	0	0	0.00294436171652904	0	0	0	0.000203059428726141	0.00203059428726141	0.0581088398537972	0.00104914038175173	0.00118451333423582	0.00121835657235684	0.00138757276296196	0.0137403546771355	0.00297820495465006	0.0228103424935698	0.0834912684445648	0.00798700419656153	0.00111682685799377	0	0.0026059293353188	0.00219981047786652	0.0142480032489509	0	0.000338432381210234	0	0	0	0	0	0.000676864762420468	0.000203059428726141	0	0	0.0234533640178692	0.00531338838500068	0.000169216190605117	0.00565182076621091	0.00165831866793015	3.38432381210234e-05	0.000947610667388656	0.00131988628671991	0.0326925680249086	0.00900230134019223	0.0112697982943008	0.0157709489643969	0	0.0112359550561798	0.000744551238662515	0.000135372952484094	0.00206443752538243	0.000439962095573304	0.000643021524299445	0.00131988628671991	0.000947610667388656	0	0.00135372952484094	0.00287667524028699	0.00304589143089211	0.0186814674428049	0	0	0.00108298361987275	0	0.00172600514417219	0	0.00233518343035062	0.000541491809936375	0	0	0.000778394476783539	0	0.0441654257479356	0.0338432381210234	0.000135372952484094	0.00230134019222959	0.00125219981047787	0	0.00297820495465006	0.00399350209828076	0.00010152971436307	0.000203059428726141	0.0320495465006092	0.00128604304859889	0.0118451333423582	0.0015906321916881	0	0	0	0.00010152971436307	0.12697982943008	0.00175984838229322	0.000507648571815351	0.000507648571815351	0.00108298361987275	0.0248070935427102	0	0.00270745904968187	0	0.00311357790713415	0.00446730743197509	6.76864762420468e-05	0.00240286990659266	0.000609178286178422	0	0.00280898876404494	0.000981453905509679	0	0.000169216190605117	0.00189522133477731	0.0225057533504806	0	0	0	6.76864762420468e-05	0	0	0.000135372952484094	0.00253824285907676	0.25	0	0.00121835657235684	0.000169216190605117	0	0	0.000169216190605117	0.000609178286178422	0	0.0112021118180588	0.00233518343035062	0	0.000744551238662515	0	0.000778394476783539	0	0.000947610667388656	0	0	0	0	0	0	0	0.00192906457289833	0	0	0.000913767429267632	0.000203059428726141	0	0	0	0	0.00206443752538243	0	0.00010152971436307	0	0	0	0	0	0	0
4061.2.lib29	0	0.000510134675554346	0	0	0	0	0.00170044891851449	0	0	0	0.244626581417494	0	0	0	0	0	0	0	0	0.00170044891851449	0.0112909808189362	0	0	0	0	0.00380900557747245	0	0	0	0	0	0.000816215480886954	0.00125833219970072	0.00816215480886954	0.00129234117807101	0.00112229628621956	0	0	0	0	0	0.0405387022173854	0	0.000238062848592028	0.00156441300503333	0	0	0.00190450278873623	0.00197252074547681	0	0	0.0180247585362536	0.0401646034553122	0	0	0	0	0	0.0192830907359543	0.00146238606992246	0	0.00282274520473405	0	0	0	0	0	0	0	0	0	0	0	0.111345395184329	0.163889266766426	0.0162903006393688	0	0.00380900557747245	0	0.000340089783702898	0.000816215480886954	0	0	0	0.000340089783702898	0	0	0	0.000306080805332608	0.000102026935110869	0	0	0.0103727384029384	0	0.00292477213984492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000612161610665216	0	0	0	0.0102367024894572	0.000748197524146375	0	0	0	0	0.00380900557747245	0	0.251020269351109	0.0168344442932934	0	0.00193851176710652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4061.3.lib29	0	0.000919635705597912	0	0	0	0	0.00172060873950577	0	0	0	0.30158118010027	0	0	0	0	0	0	0	0	0.00370820849031416	0.013349550565131	8.89970037675398e-05	0	0	0	0.00139428639235812	0	0	0	0	0	0.000593313358450265	0.00127562372066807	0.00394553383369427	0.00103829837728796	0.000741641698062832	0	0	0	0	0	0.00860304369752885	0	0.000296656679225133	0.00326322347147646	0	0	0.000741641698062832	0.00795039900323356	0	0	0.0329585570619122	0.117387047969385	0	0	0	0	0	0.0175027440742828	0.00498383221098223	0	0.0113322851464001	0.000237325343380106	0	0	0	0	0.00017799400753508	0	0	0	0	0	0.0500756474532024	0.115666439229879	0.0458037912723605	0	0.003352220475244	5.93313358450266e-05	0.00148328339612566	0.00264024444510368	0	0.000266991011302619	0	0.000682310362217805	0	0	0	0.000533982022605239	0.000474650686760212	0.000207659675457593	0	0.0128748998783708	0	0.00302589812809635	0	0	0	0.000118662671690053	0	0	0	0	0	0	0	0	0	0	0.00216559375834347	0	0	0	0.022367913613575	0.000385653682992673	0	0	0	0	0.00516182621851731	0	0.180189266961346	0.0159897950102347	0	0.000682310362217805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4061.4.lib29	0	0.000467664350614645	0	0	0	0	0.00240513094601817	0	0	0	0.404039729200071	0	0	0	0	0	0	0	0	0.00160342063067878	0.0180384820951363	0	0	0	0	0.000623552467486193	0	0	0	0	0	0.000400855157669695	0	0.00238286121503652	0	0	0	0	0	0	0	0.00162569036166043	0	0.000334045964724746	0.00269463744877962	0	0	0.000489934081596294	0.00973187243898094	0	0	0.0379253518617495	0.147514698022448	0	0	0	0.000378585426688046	0	0.00997683947977908	0.00367450561197221	0	0.00975414216996259	0.000334045964724746	0	0	0	0	0.000178157847853198	0	0	0	0	0	0.0294628540887226	0.0735123819704258	0.0338722608230893	0	0.00340726884019241	0.000111348654908249	0.00122483520399074	0.00213789417423838	0	0	0	0.000534473543559594	0	0	0	0.000623552467486193	0.000222697309816497	0.000200427578834848	0	0.00788348476750401	0	0.00351861749510066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645822198467843	0	0	0	0.0135845358988063	0.000489934081596294	0	0	0	0	0.00376358453589881	0	0.161923213967575	0.00790575449848566	0	0.000400855157669695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4062.2.lib29	0	0.00178470254957507	0	0	0	0.000396600566572238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141643059490085	0	0	0	0.00722379603399433	0	0.000311614730878187	0	0	0	0	0	0.000793201133144476	5.6657223796034e-05	0	0.00120396600566572	0	0	0	0	0	0.00269121813031161	0.0043342776203966	0.165014164305949	0	0.0262606232294618	0.0128186968838527	0	0.10985835694051	0	0.000453257790368272	0.0208781869688385	0.000977337110481586	0.000991501416430595	0	0.00389518413597734	0.00892351274787535	0.00364022662889518	0	0.00270538243626062	0.0462464589235127	0.00201133144475921	0.00169971671388102	0	0.000878186968838527	0.00426345609065156	0	0.00460339943342776	0	0.000155807365439093	4.24929178470255e-05	7.08215297450425e-05	0.0552124645892351	0.00779036827195467	0.0206232294617564	0	0.00259206798866856	0.00141643059490085	0.00107648725212465	0.000127478753541076	7.08215297450425e-05	0.000240793201133144	0.000339943342776204	0	0.0194192634560907	0.000864022662889518	0	0.000269121813031161	0	0	0	0.25114730878187	0.00232294617563739	0.00179886685552408	0	0	0.0472237960339943	0.000878186968838527	0	0.000311614730878187	0.00344192634560907	0	0	0.0011614730878187	0	0	0	0	0	0	0	0.00160056657223796	0.000113314447592068	0	5.6657223796034e-05	0	0	0	0	0.0160906515580737	0.127322946175637	0	0.000155807365439093	0.000198300283286119	0	0	0	0.000807365439093484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4062.3.lib29	0	0.0013230474872275	0	0	0	0.000630991878523886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07091534531539e-05	0	0	0	0.0061877913248794	0	0	0	0	0	4.07091534531539e-05	0	0.000162836613812616	0	0	0.00156730240794643	0	0	0	0	0	0.00266644955118158	0.00301247735553339	0.136538500681878	0	0.0213519509861792	0.012945510798103	0	0.137861548169106	0	0.000305318650898655	0.0239166276537279	0.000447800687984693	0.000366382381078385	0	0.00675771947322355	0.00569928148344155	0.00360276008060412	0	0.00284964074172078	0.041523336522217	0.00278857701154105	0.00193368478902481	0	0.00103808341305543	0.00356205092715097	4.07091534531539e-05	0.00343992346679151	0	0.000142482037086039	0	0	0.0668444299700788	0.00911885037350648	0.0214944330232653	0	0.00223900343992347	0.00189297563557166	0.00197439394247797	0	0	0.00020354576726577	0.000508864418164424	0	0.0227157076268599	0.000447800687984693	0	0.000284964074172078	0	4.07091534531539e-05	0	0.323495287915488	0.00343992346679151	0.00274786785808789	0	0	0.0549166480083047	0.000590282725070732	0	0.000366382381078385	0.00449836145657351	0	0	0.000854892222516233	0	0	0.000101772883632885	0	0	0	0	0.00227971259337662	0.000264609497445501	0	0	0	0	0	0	0.014003948787885	0.0401188707280832	0	6.10637301797309e-05	0.000956665106149118	0	0	0	0.000732764762156771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10637301797309e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
