feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Campylobacter	Faecalitalea	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	f__Christensenellaceae.g__uncultured	Anaerofustis	Eubacterium	Anaerostignum	Lachnoanaerobaculum	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	Anaerococcus	Finegoldia	Peptoniphilus	Clostridioides	Veillonellaceae	o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	TM7x	Methylobacterium.Methylorubrum	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Aggregatibacter	o__Enterobacterales.f__unassigned.g__unassigned	Pseudomonas
run03-153	0.00151163962511337	0.0138063085760355	0	0	0.00198192750848198	0.0118243810675535	0	0	0	0.000503879875037791	0.00131008767509826	0	0	0.13164701535154	0.029796096610568	0.000537471866706977	0	0	0	0.00262017535019651	0	0.0157882360845175	0.000671839833383721	0.0118915650508919	0	0	0.0321811280190803	0.0354731432026605	0	0	0.000369511908361047	0	0.000403103900030233	0	0.00157882360845175	0	0	0	0	0.00406463099197151	0.000268735933353489	0	0	0.0483052840202896	0	0.00231784742517384	6.71839833383721e-05	0.00863314185898082	0.000470287883368605	0.00429977493365582	0.00429977493365582	0.0251268097685512	0.0208942188182337	0.00016795995834593	0.0539487386207128	0	0	0.00161241560012093	0.0012093117000907	0.000671839833383721	0.00204911149182035	0.00288891128355	0	0.000134367966676744	0.0189458833014209	0.000503879875037791	0	0	0	0	0.000100775975007558	0.00483724680036279	0.00463569485034768	0.00661762235882966	0	0	0.00201551950015116	0.00325842319191105	0	0.00100775975007558	0.000268735933353489	0	0.00117571970842151	0.025462729685243	0.0278813530854244	0.000974167758406396	0.000705431825052907	6.71839833383721e-05	0.0069871342671907	0.00275454331687326	0.00443414290033256	0.00752460613389768	0.00366152709194128	0.00151163962511337	0.00238503140851221	0.000201551950015116	0	0.00275454331687326	0.00201551950015116	0.00463569485034768	0	0.000739023816722093	0	0.000235143941684302	0.00100775975007558	0.0436695891699419	0.000335919916691861	0.0130336927676442	0.00288891128355	0	0.124928617017703	0.0692666868218617	0.000873391783398838	0.000839799791729652	0.00655043837549128	0.00147804763344419	0.00352715912526454	0	0.0202559709765192	0.00584500655043838	0.000201551950015116	0.00278813530854244	0.000335919916691861	0.000235143941684302	0.000302327925022675	0	0	0	0.00305687124189593	0	0	0	0.00524035070039303	0.00292250327521919	0.000739023816722093	0.000503879875037791	0	0.00268735933353489	0.00325842319191105	0	0.000335919916691861	0.000403103900030233	0	0	0	0	0.000201551950015116	0.00100775975007558	0.00671839833383721	0	0.000100775975007558	0	0	0	0.000335919916691861	0.000335919916691861	0	0	0	0.000369511908361047	0.000235143941684302	6.71839833383721e-05	0	0	0	0	0	0	0.000235143941684302	0	0	0.0592562733044442	0	0	0	0	0	0
run03-155	0.00173272687892571	0.000247532411275101	0.00040224016832204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730220613261549	0	0.00841610198335345	0.000278473962684489	0	0	0	0	0	0	0.00844704353476283	0.00488876512268325	0.00188743463597265	0.124415978217148	0	0.0252792475014697	0.0284662272966367	0	0	0.0391720040842848	0.0020112008416102	0	0	0.0138618150314057	0.00829233577771589	0.000464123271140815	9.2824654228163e-05	0	0.0184102230885857	0	0	0.0279092793712677	0.00123766205637551	0	0	0.000247532411275101	0.00931340697422569	0	0.000866363439462855	0.000185649308456326	0.00154707757046938	0.0249079488845571	0.0418020359540827	0.0122837959095269	0	0.000123766205637551	0	0	0.00816856957207834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392957702899223	0	0	0.00111389585073796	0.00228967480429469	0.00640490114174325	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635230050434729	0	0.000123766205637551	0	0	0	0.01667749620966	0	0.0195241189393236	0.00442464185154244	0	0	0	0.0169250286209351	0.00631207648751508	0.312973792505956	9.2824654228163e-05	0	0.00040224016832204	0	0	0.000680714131006529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216590859865714	0.000247532411275101	0	0	0.00931340697422569	0	0	0	0	0.11216312385903	0	0	0	0	0	0
run03-160	0	0	0.000107843842116615	0	0.0112876554748724	0	0.000395427421094256	0	0.000179739736861025	0	0	0.00373858652670932	0.00219282478970451	0.229240060392552	0.0109641239485225	0.0063987346322525	0.00028758357897764	0.0042778057372924	0.00665037026385793	0.000754906894816306	0	0.00736932921130203	0	0	0	0	0.0427061614781796	0.015601409159537	0	0.00722553742181321	0.00528434826371414	0.0313106621611906	0.000826802789560716	0	0	0	0	0	0	0	0	0	0.00021568768423323	0.00582356747429722	0	0.000431375368466461	0.000107843842116615	0.00190524121072687	0.00028758357897764	0.00035947947372205	0.000431375368466461	0.0120425623696887	0.0371342296354878	0.000395427421094256	0.0632683873750809	0.00575167157955281	0.0141275433172766	0.0227191027392336	0	0	0.0198432669494572	0.00352289884247609	0	0	0.00312747142138184	0.00028758357897764	0.00104249047379395	0.00176144942123805	0.000539219210583076	0.000718958947444101	0.00014379178948882	0.000970594579049536	0.0420590984254799	0.000970594579049536	0.00190524121072687	0	0.000790854842188511	0.00406211805305917	0	0.00812423610611834	0	0.00150981378963261	0	0.00553598389531958	0.0333237472140341	0.000323531526349845	0.00183334531598246	0	0.00208498094758789	0.000251635631605435	0.000395427421094256	0.00740527715867424	0	0.000539219210583076	0	0.0164282119490977	0.00226472068444892	0.0057157236321806	0.000395427421094256	0.00370263857933712	0	7.18958947444101e-05	0.0835070817456323	0.000107843842116615	0	0.0515853044791142	0	0.0014379178948882	0.00668631821123014	0	0.000395427421094256	0.0277158674239701	0	0	0.000251635631605435	0.00104249047379395	0	0	0.00129412610539938	0	0	0.000107843842116615	0.000251635631605435	0	0.00179739736861025	0	0	0	0.000754906894816306	0	0	0.00729743331655762	0	0	0	0	0.00129412610539938	0.00021568768423323	0.00413401394780358	0.0169674311596808	0.000179739736861025	0.0103170608958228	0.000683011000071896	0	0	0	0	0.000539219210583076	0.000251635631605435	0	0.00021568768423323	0	0	0	0	0	0	0	0	0.000718958947444101	0.000431375368466461	0	0	0	0	0	0	0	0	0	0	0	0.00194118915809907	0	0	0	0.0544251923215184	0
run03-170	0.00425531914893617	0.0807464248343216	0.00156958493198465	0	0.107464248343216	0	0	0	0	0	0.00547610742936868	0.000941750959190792	0.000348796651552145	0.0175095919079177	0.000418555981862574	0.000488315312173003	0	0.000488315312173003	0.000802232298569934	0	0	0.0019183815835368	0.0342169515172654	0	0.113986745727241	0	0.00038367631670736	0.00146494593651901	0	0	0.00156958493198465	0.00139518660620858	0	0.0202999651203348	6.9759330310429e-05	0.00669689570980119	0	0.0306941053365888	0	0.000209277990931287	0	0	0	0.0480292989187304	0.00160446459713987	0.000279037321241716	0.000627833972793861	0.00108126961981165	0	0.000523194977328218	0	0.000348796651552145	0.0463550749912801	0.000627833972793861	0.0968608301360307	0	0.0190442971747471	0.030240669689571	0	0	0.00136030694105337	0.00101151028950122	0	0	0.00108126961981165	0.000488315312173003	0.000313916986396931	0.00226717823508894	0.00174398325776073	0.000732472968259505	0.000837111963725148	0.000592954307638647	0.0185908615277293	0	0	0	0.00205790024415766	0.0069759330310429	0.000488315312173003	0.00038367631670736	0	0.0170910359260551	0	0.00038367631670736	0.0262295081967213	0.000488315312173003	0.00139518660620858	0	0.000558074642483432	0	0.000662713637949076	0.00198814091384723	0.000348796651552145	0	0	0.00802232298569934	0.00111614928496686	0.00565050575514475	0.000174398325776073	0.000313916986396931	0	0	0	0	0	0.0656784094872689	0.000802232298569934	0.00223229856993373	6.9759330310429e-05	0	0.000837111963725148	0.0176142309033833	0.000244157656086502	0.000209277990931287	0.000104638995465644	0.000139518660620858	0.000453435647017789	0	0.000558074642483432	0	0	0.000244157656086502	0	0	0	0	0	0	0.000139518660620858	0	0.0026508545517963	0	0.013010115102895	0.0261248692012557	0.00962678758283921	0	0	0	0.0038367631670736	0.0543773979769794	0.00268573421695152	0	0.00111614928496686	0.00540634809905825	0.000209277990931287	0	6.9759330310429e-05	0.0062434600627834	0.000139518660620858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244157656086502	0.000279037321241716	0	0	0	0	0	0	0	0.000279037321241716	0	0	0.00198814091384723	0	0
run03-171	0.000202175407383446	0	0.00173870850349763	0	0.0589947838744895	0	0	0	0	0	0	0	0	0.305891391371154	0	0	0	0.0172253447090696	0	0	0	0	0	0	0	0	0	0.000849136711010473	0	0	0	0	0	0	0.00173870850349763	0.000606526222150338	0	0	0	0	0	0.0460959928834257	0	0.00659091828070034	0.00105131211839392	0	0.000525656059196959	0	0	0	0	0.0111600824875662	0	0.00517569042901621	0.0123326998503902	0	0	0.0682139824511746	0	0	0	0	0	0.00347741700699527	0.0213092879382152	0	0	0	0	0.0127774857466338	0	0	0.000242610488860135	0	0.0346528648255226	0	0	0	0	0	0	0	0.0208240669604949	0.157535077433181	0.002992196029275	0	0	0	0	0.0195705794347176	0	0	0.000242610488860135	0	0	0	0.0133840119687841	0	0	0	0	0	0	0	0	0	0	0.00266871537746149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011443128057903	0	0	0	0	0	0	0	0.000202175407383446	0.000161740325906757	0	0	0.0294367393150297	0.0901297966115402	0.0026282802959848	0	0	0	0	0	0	0.000121305244430068	0	0	0	0	0	0	0	0	0	0.000525656059196959	0	0	0	0	8.08701629533783e-05	0	0	0.0364320084104969	0	0	0	0	0	0	0.000566091140673648	0	0	0	0.000202175407383446	0
run03-173	0	0.00731889469753547	0.000112023898431665	0	0.160866318147872	0	0	0	0	0.000261389096340553	0.00380881254667662	0.00309932785660941	0.000261389096340553	0.226960418222554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0360716952949963	0.00799103808812547	0	0	0	0	0	0.00380881254667662	0	0	0	0	0.00108289768483943	0	0.00586258401792382	0	0.0107916355489171	0	0	0	0	0	0	0	0.00384615384615385	0.0595220313666916	0.00970873786407767	0.107094846900672	0	0.00425690814040329	0.0301717699775952	0	0	0.0181478715459298	0.000560119492158327	0	0	0.00631067961165049	0.00313666915608663	0.00343539955190441	0	0	0.000336071695294996	0.000186706497386109	7.46825989544436e-05	0.00235250186706497	0.00123226288274832	0	0	0	0.00642270351008215	0	0	0	0.00041075429424944	0.00474234503360717	0.0207991038088125	0.0306198655713219	0.00141896938013443	0.0011949215832711	0	0	0.00153099327856609	0	0	0.0023898431665422	0	0	0.00126960418222554	0.00123226288274832	0	0	0.00186706497386109	0	0	0	0	0.000485436893203883	0.100522778192681	0	0.00586258401792382	0.00112023898431665	0	0.00115758028379388	0.00280059746079164	0.00287528005974608	0	0.000597460791635549	0.000149365197908887	0	7.46825989544436e-05	0.00843913368185213	0	0	0	0	0	0.000746825989544436	0	0.0190440627333831	0	0.00175504107542943	0	0	0	0.0138162808065721	0	0	0	0	0.0103435399551904	0	0.0235997012696042	0.00302464525765497	0	0	0	0	0	0.000373412994772218	0.00104555638536221	0.000186706497386109	0.00619865571321882	0	0.000112023898431665	0.00141896938013443	0	0.000149365197908887	0.000485436893203883	0	0	0	0	0	0.000149365197908887	0.000224047796863331	0	0	0	0	0	0	0	0.000261389096340553	0	0	0	0	0.000298730395817774	0	0.000112023898431665
run03-176	0.000732694084291676	0.0168519639387085	0	0	0.0376541046796853	0.0158007072090727	0.00296263260170112	0	0	0	0	0	0	0.284540154821446	0	0	0	0	0	0	0	0	0	0	0	0	0.00318562645344207	0	0	0	0	0.000127425058137683	0	0	0.000350418909878628	0.0160237010608136	0	0	0	0	0	0.00509700232550731	0	0.0434519448249498	3.18562645344207e-05	0	0.000286706380809786	0	0	0	0	0.00783664107546749	0	0.0235099232264025	0.0916504730655283	0	0	0.0410945812494027	0	0	0	0	0	0.000159281322672103	0.0206428594183046	0.000764550348826097	0	0	0	0	0.0171386703195183	0	0.00101940046510146	0.00251664489821923	0.000605269026153993	0	0	0	0	0	0	0	0.0982447198241534	0.0589659456532127	0.0372399732407378	0	0.00366347042145838	0	0.00471472715109426	0.0146857379503679	0	0	0.00117868178777357	0	0	0	0	0	0	0	0	0	0	0.000254850116275366	0	0.0523716988945876	0	0.00248478863368481	0	0	0	0	0.00962059188939505	0	0	6.37125290688414e-05	0	0	0	0	0	0	0	0	0	0	0.000700837819757255	0	0	0.00216622598834061	0.0344684782262432	0.0141123251887484	0	0	0.000127425058137683	0	0	0	0.00465101462202542	0.0146857379503679	0.00044598770348189	0	0	0	0	0.00891975406963779	0	0	0	0.000796406613360517	0	0	0	9.55687936032621e-05	0	0	0.0009238316714982	0	0	0	0	0	0	0.000159281322672103	0	0	0	0	0	0	6.37125290688414e-05	0	0	0	0	0	0	0.000159281322672103
run03-178	0.00441272399370707	0.0270902881700625	0.00149648900656153	0.0002686005909213	0	0	0	0.0107823951498408	0	0.00149648900656153	0	0	0.000613944207820114	0.219446682782702	0	0.0130846859291662	0	0.00341506465599939	0	0	0	0	0	0	0	0	0.0486934499827328	0.000767430259775143	0	0	0	0.0396377729173861	0.0091324200913242	0	0.00583246997429109	0	0	0	0	0	0	0.0016116035455278	0	0.0211427036568052	0.0008058017727639	0	0.000920916311730172	0	0	0	0	0.000306972103910057	0.000115114538966271	0.0005372011818426	0.0429377230344192	0	0.0258623997544223	0.0437051532941944	0	0	0.00272437742220176	0	0	0	0.0340739035340163	0	0	0	0	0	0.00441272399370707	0	0.0131614289551437	0.00329995011703311	0	0	0.000959287824718929	0	0	0	0	0	0.0307739534169832	0.0593607305936073	0.00249414834426921	0	0.00272437742220176	7.67430259775143e-05	0.0002686005909213	0.0120486550784697	0.00583246997429109	0	0.00111277387667396	0.00372203675990944	0	0	0	0	0	0.00272437742220176	0	0	0	0.000460458155865086	0.0106289090978857	0.0327692720923986	0.00222554775334791	0.00299297801312306	0	0	0	0.0710640420551782	0.013430029546065	0	0	0	0	0	0.000383715129887571	0	0	0	0	0.000306972103910057	0	0	0.0235601089750969	0.00103603085069644	0.000690687233797629	0	0	0.0141207167798626	0.000345343616898814	0.000575572694831357	0.0072522159548751	0.00180346111047159	0.0390622002225548	0.008058017727639	0	0.0439737538851157	0.00894056252638042	0	0.0010744023636852	0	0.000422086642876329	0.00345343616898814	0.00168834657150531	0.000153486051955029	0	0.00138137446759526	0	0	0	7.67430259775143e-05	0	0.000422086642876329	0	0	0	0	0	0	0	0.00130463144161774	0.000422086642876329	0	0	0	0	0	0.00176508959748283	0	0.000191857564943786	0	0	7.67430259775143e-05	0	0
run03-185	0.00033776176536816	0.0473241762365834	0	0.000150116340163627	0.0378668468062749	0	0	0.000975756211063574	0	0	0.0155745702919763	0	0	0.280717556105982	0.00547924641597238	0	0	0	0.00435337386474518	0	0	0	0	0	0	0	0.00604218269158598	0.00713052615777227	0	0	0	0	0	0	0.00521654282068603	0	0	0	0	0	0	0.00382796667417248	0.000150116340163627	0.0145988140809127	0.000187645425204534	0	0.00011258725512272	0	0	0	0	0	0.00735570066801771	0.0130976506792764	0.101966524056144	0	0.0225549801095849	0.0288598663964573	0	0	0	0	0	0.00228927418749531	0.0145988140809127	0.00806875328379494	0	0.0224048637694213	0.0335885311116115	0.00232680327253622	0.000187645425204534	0	0.0382796667417248	0.00236433235757712	0.000150116340163627	0.000938227126022668	0	0.0142985814005855	0	0.000637994445695414	0	0	0.011258725512272	0.0162500938227126	0.0299106807776026	0	0.00217668693237259	0	0.00157622157171808	0.00187645425204534	0.000412819935449974	0	0.00142610523155445	0.00022517451024544	0	0	0	0	0	0	0	0	0	0.000187645425204534	0	0.144336861067327	0	0.00131351797643173	0	0	0.00198904150716806	0	0.000300232680327254	0	0	0	0	0	0	0.000262703595286347	0	0	0	0	0	0	0.011258725512272	0	0	0	0.00217668693237259	0	0.00135104706147264	7.50581700818134e-05	0.0022517451024544	0	0	0.000525407190572694	0.0114839000225175	0.00660511896719958	0.0039405539292952	0	0.000150116340163627	0	0	0.000863168955940854	0	0	0	0.000863168955940854	0	0.000187645425204534	0	0.000300232680327254	0	0	0	0	0	0	0	7.50581700818134e-05	0	0	0	0	0	0	0.000150116340163627	0	0	0	0	0	0	0	0	0.00022517451024544
run04-102	0.00146328079748803	9.14550498430022e-05	0.000213395116300338	0	0	0	0	0	0	0	0	0	0	0.293235374813279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00490808767490778	0.000670670365515349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182910099686004	0	0	0	0	0	0	0	0	0	0	0.000121940066457336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182910099686004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292351309331464	0	0.000823095448587019	0.027375544919672	0.00938938511721489	0.0224979422613785	0	0	0.0247843185074536	0.271621498033716	0.000609700332286681	0.169100387159711	0	0	0	0	0	0	0.000274365149529007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14550498430022e-05	0	0.00987714538304423	0.00487760265829345	0.000274365149529007	0	0.00106697558150169	0.0523732585434259	0.00237783129591806	0.0593543273481084	0.0122549766789623	0	0	0.000670670365515349
run04-108	0.00063814512483714	0.092079023637959	0	0	0.148900529128666	0	0	0	0.000930628307054163	0	0.00335026190539499	0.0068866494722008	0.0122842936531149	0.0662607354622564	0.00747161583663485	0.000186125661410833	0	0.00116993272886809	0	0	0	0	0	0	0	0	0.00297801058257332	0.00441383711345689	0	0.00459996277486772	0	0	0	0	0	0.00595602116514664	0	0	0.000239304421813928	0.00523810789970486	0	0	0	0.00553059108192188	0	0	0	0.00233986545773618	0	0	0.000132946901007738	0.0031907256241857	0.0396181765003058	0.0289292456592837	0.0952697492621447	0	0.00763115211784413	0.0251269642904624	0	0	0.0215905767236566	0	0	0	0.00273870616075939	0.000478608843627855	0.00151559467148821	0.00239304421813928	0.00180807785370523	0.000452019463426308	0.00124970086947273	0.000186125661410833	0.00912015740913079	0	0	0.00010635752080619	0.00337685128559653	0.0112738972054561	0	0.00787045653965806	0	0.00499880347789093	0.00311095748358106	0.00989124943497567	0.00571671674333271	0.000904038926852615	0.0026323486399532	5.3178760403095e-05	0.0010103964476588	5.3178760403095e-05	0.000478608843627855	0.00350979818660427	0.00095721768725571	0.001116753968465	0	0.00561035922252652	0.000265893802015475	0.0131351538195645	0	0.00247281235874392	0	0	0	0	0.00085086016644952	0.0792363530006116	0	0.00292483182217023	0.00053178760403095	0	0.0443510861761812	0.0228402775931293	0.00021271504161238	0	0.00010635752080619	0.000186125661410833	0.000159536281209285	0	0.0144912122098434	0.00042543008322476	0.000159536281209285	0.000345661942620118	0.00053178760403095	0	0	0	0.00170172033289904	0	0.000824270786247973	0	0.0199952139115637	0	0.00787045653965806	0.0388470844744609	0.00172830971310059	0	0.0111143609242469	0.00361615570741046	0.014810284772262	0.0036959238480151	0.000292483182217023	7.97681406046425e-05	0	0.00858836980509984	0	7.97681406046425e-05	0.000132946901007738	0	0	0.000132946901007738	0.0010103964476588	0	0.000265893802015475	0	0.00074450264564333	0	0	0	0	0	0	5.3178760403095e-05	0	0	0	0	0	0	0.000132946901007738	0	0.00010635752080619	0.0253928580924779	0	0	0	0	0	0
run04-109	0.00169302028429963	0.0300910397700048	0	0	0.000127775115796199	0	0	0.0052068359686951	0	0	0	0	0	0.0791566842357451	0	0	0	0	0.00201245807379013	0	0	0	0	0	0	0	0	0	0	0	0.0113080977479636	0	0	0	0.000574988021082894	0	0	0	0	0	0	0.000766650694777192	0	0.0370867273598467	0.000543044242133844	0	0	0	0	0	0	0	0.00127775115796199	0.00169302028429963	0.0165788212745568	0	0.000543044242133844	0.00105414470531864	0	0	0	0	0	0.000606931800031944	0.0133524996007028	0.00114997604216579	0	0	0	0	6.38875578980993e-05	0	0.000191662673694298	0	0	0	0	0	0	0	0	0	0	0.0106372783900335	0.00562210509503274	0	0	0	0	0.00130969493691104	0	0	0.00137358249480914	0	0	0.000223606452643348	0	0	0	0	0	0	0	0	0	0.129436192301549	0	0.00166107650535058	0.000287494010541447	0	0	0	0.000606931800031944	0	0	0	0	0	0.000798594473726242	0	0	0	0	0.000287494010541447	0	0	0.0143747005270724	0.00392908481073311	0	0	0	0.00849704520044721	0	0.000127775115796199	0.0128094553585689	0.267688867593036	0	0	0.0463504232550711	0.150295479955279	0.0531225043922696	0.0298035457594633	0	0	0	0.00348187190544641	0	0.0050790608528989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239578342117873	0	0.00118191982111484	0	0	0	0	0.000319437789490497	0.00721929404248523	0	0.0220092636958952	0.0119789171058936	0	0.00146941383165628	0.000543044242133844
run04-147	0.00513059701492537	0.0267723880597015	0.00942164179104478	0.00111940298507463	0.0698694029850746	0	0	0.00121268656716418	0	0	0	0	0	0.0512126865671642	0.00167910447761194	0.00307835820895522	0	0.00373134328358209	0	0	0	0	0.0021455223880597	0	0	0	0.00932835820895522	0.00289179104477612	0	0	0	0	0	0	0	0.00121268656716418	0.00130597014925373	0	0	0	0	0	0.0233208955223881	0.0230410447761194	0.00270522388059702	0	0.00764925373134328	0	0	0	0	0.00158582089552239	0.00345149253731343	0.00475746268656716	0.0629664179104478	0	0.00942164179104478	0.0105410447761194	0	0	0	0	0	0.00251865671641791	0.0172574626865672	0	0	0.00158582089552239	0	0	0	0	0.029384328358209	0.00550373134328358	0.000279850746268657	0	0	0.0170708955223881	0	0	0	0.00792910447761194	0.0555970149253731	0.0107276119402985	0.0399253731343284	0	0.00307835820895522	0	0	0.00130597014925373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140858208955224	0	0.0021455223880597	0	0	0.000373134328358209	0.0611007462686567	0.00121268656716418	0	0	0.000466417910447761	0	0	0	0.00102611940298507	0	0	0	0	0	0	0	0.00111940298507463	0	0	0	0	0.00699626865671642	0	0.00550373134328358	0.00345149253731343	0.00326492537313433	0	0.0135261194029851	0.100466417910448	0.0345149253731343	0.00139925373134328	0.00867537313432836	0	0.00158582089552239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041044776119403	0.0244402985074627	0.0399253731343284	0	0.00401119402985075	0	0	0	0.0220149253731343	0	0.00102611940298507	0	0	0	0.072294776119403	0.00261194029850746
run04-148	0.000192724644663936	0.0346904360395086	0.000337268128161889	0	0	0	0.00380631173211274	0.00428812334377258	0	0	0	0	0	0.222404239942183	0	0	0	0	0.000626355095157793	0	0	0	0	0	0	0	0	0.00443266682727054	0	0	0	0	0	0	0	0.0105034931341845	0	0	0	0	0	0.00081907973982173	0	0.00414357986027463	9.63623223319682e-05	0	9.63623223319682e-05	0	0	0	0	0	0	0.0129607323536497	0.152059744639846	0	0.0307395808238979	0.000529992772825825	0	0	0.00713081185256565	0	0	9.63623223319682e-05	0.024379667549988	0.00101180438448567	0	0	0.000240905805829921	0.012093471452662	0	0.000385449289327873	0.072849915682968	0.00554083353408817	0	0	0	0.00814261623705131	0	0.00081907973982173	0	0	0	0.0310286677908938	0.0274632618646109	0.000674536256323777	0.00351722476511684	0	0	0.00679354372440376	0	0	0	0	0	0	0.00621536979041195	0	0	0.00154179715731149	0	0	0	0	0	0.174126716453867	0.00197542760780535	0.00105998554565165	0	0	0	9.63623223319682e-05	0	0	0.000144543483497952	0	0	0	0.00081907973982173	0	0	0	0	0	0	0	0.0204288123343773	0	0	0	0	0	0.018260660081908	0	0.00501084076126235	0	0	0	0.0146952541556252	0.0126716453866538	0.0018308841243074	0	0.000915442062153698	0.00154179715731149	9.63623223319682e-05	0.00130089135148157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000529992772825825	9.63623223319682e-05	0	0.0054444712117562	0	0	0	0.000529992772825825	0	0.0457721031076849	0	0	0	0	0
