feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Campylobacter	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalicoccus	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Mogibacterium	X.Eubacterium._brachy_group	X.Eubacterium._nodatum_group	Anaerococcus	Finegoldia	Peptoniphilus	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	TM7x	f__Xanthobacteraceae.g__unassigned	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Neisseria	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Aggregatibacter	Haemophilus	Pseudomonas	Akkermansia	Alloscardovia	f__Barnesiellaceae.g__uncultured	Dysgonomonas	Muribaculaceae	Porphyromonas	Alloprevotella	Abiotrophia	Lacticaseibacillus	Leuconostoc	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	f__Christensenellaceae.g__unassigned	Anaerofustis	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	Oribacterium	Robinsoniella	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	Pseudoflavonifractor	CAG.352	Candidatus_Soleaferrea	Paludicola	X.Clostridium._methylpentosum_group	Family_XIII_UCG.001	Parvimonas	Clostridioides	Anaeroglobus	Citrobacter	o__Enterobacterales.f__unassigned.g__unassigned	Azotobacter
run02-102	-9.76812304692779	-7.55722626442917	-15.0480610867092	-16.1414685553931	-11.3530855476489	-10.6161199534827	-14.8098183609501	-3.96650449441933	-14.6176396417289	-14.8098183609501	-7.67752049814688	-14.8098183609501	-14.7090838125503	-14.2039597032395	-14.626393504174	-14.9211435899051	-2.05387752926167	-5.60414731181667	-14.4887188456055	-14.5928073902161	-14.0461008450288	-15.3805287067441	-14.7029842977264	-7.80876503142514	-5.63122684587295	-8.64036749972942	-14.7406767427905	-10.3530855476489	-5.78154356269011	-15.3549380520814	-15.2067854481154	-14.5928073902161	-15.4804115575415	-6.01521590889256	-14.0542651396258	-15.1411491984375	-4.78491828947077	-15.1401507520671	-14.4441089961471	-14.9892170793144	-11.5230105490913	-14.954832439356	-12.5230105490913	-14.8339771623888	-15.0169823475336	-14.5268659793938	-7.50064273606281	-15.936729944681	-14.3133082154321	-12.5230105490913	-13.5230105490913	-16.1401507520671	-15.1401507520671	-14.2991603094291	-11.5230105490913	-9.2010824542039	-15.2196223170712	-6.46231461740371	-13.546713629491	-7.85058520711976	-5.16765945266645	-15.4592394855883	-13.6074459096826	-8.85058520711976	-14.8692082505508	-9.61611995348274	-15.7029842977264	-7.55722626442917	-14.8046352308277	-14.5565060546719	-14.8098183609501	-14.7889222039606	-6.9380480483701	-6.01125789532388	-14.9211435899051	-6.68380676099432	-15.2196223170712	-10.6161199534827	-13.5230105490913	-8.35308554764895	-14.928749676469	-14.7629529406137	-15.3293058282086	-5.21239776743173	-2.51458192702068	-6.78830092886542	-14.3293058282086	-9.16545854447318	-10.9380480483701	-10.2010824542039	-13.5230105490913	-14.7845326101437	-12.5230105490913	-12.2010824542039	-10.2750830356477	-14.2150779148228	-14.7364547840665	-14.959096342282	-12.5230105490913	-14.9873528452391	-15.1459321458205	-5.08214138148039	-14.574889131281	-12.9380480483701	-10.9380480483701	-12.9380480483701	-4.14580001870271	-12.2010824542039	-16.0779839739628	-14.7731907306225	-15.0169823475336	-14.7125270004398	-11.063578930454	-14.5437165833157	-9.82257083095017	-14.8781946384704	-15.3549380520814	-15.0480610867092	-15.2196223170712	-14.9466321802139	-15.8951018795738	-11.9380480483701	-14.7885654103293	-14.8592921167818	-8.50064273606281	-5.01521590889256	-15.0461008450288	-14.2544381482673	-14.8744050764095	-7.28460580976618	-15.6028728129362	-9.09674579438916	-5.15887589408321	-10.9380480483701	-15.1401507520671	-13.8195404605057	-14.2497801153892	-13.5230105490913	-15.2936871748263	-14.5767205250802	-4.1306931263125	-9.2010824542039	-4.97997872883602	-14.6628352414502	-14.959096342282	-13.5230105490913	-9.71565562703366	-15.8692082505508	-14.6262413853378	-14.959096342282	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-14.7364547840665	-15.3549380520814	-14.6074459096826	-14.8781946384704	-15.3644766798647	-14.0100035212952	-13.5230105490913	-14.8381698274753	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-14.1831184161755	-14.9466321802139	-12.8108393706686	-15.0501887675964	-15.0779839739628	-14.705470399034	-14.3215758314157	-15.0438817076887	-11.7172480058276	-14.0911874224671	-15.1335436188863	-15.8906442836191	-14.7795141791435
run02-103	-10.3034953767904	-6.91117795401162	-11.981567281903	-16.1414685553931	-14.959096342282	-8.98156728190301	-7.50907951044027	-4.52706234434564	-10.4961404547328	-12.3034953767904	-14.2150779148228	-10.981567281903	-14.7090838125503	-7.91117795401162	-9.05556786334679	-14.9211435899051	-3.21669569116692	-6.02272460665977	-8.3492990664035	-8.37275803922749	-9.39660478118186	-9.09404201116143	-14.7029842977264	-3.88143061061756	-5.46114503337657	-6.08917625598961	-14.7406767427905	-7.05556786334679	-8.49614045473277	-6.2374061863326	-7.77993342073336	-14.5928073902161	-10.3966047811819	-12.3034953767904	-11.7185328760692	-15.1411491984375	-9.05556786334679	-12.3034953767904	-9.71853287606922	-12.7185328760692	-13.3034953767904	-13.3034953767904	-10.981567281903	-14.8339771623888	-10.7185328760692	-14.5268659793938	-5.67050017964742	-11.7185328760692	-14.3133082154321	-15.1414685553931	-15.0511664480929	-8.60305565864928	-8.25910125743192	-11.7185328760692	-5.36098087145114	-5.59959180334571	-11.7185328760692	-3.84201592950422	-13.546713629491	-7.3492990664035	-7.36098087145114	-15.4592394855883	-13.6074459096826	-7.61699484960716	-10.3034953767904	-9.71853287606922	-15.7029842977264	-7.3492990664035	-8.84406375815308	-8.54860787462691	-9.98156728190301	-12.3034953767904	-12.3034953767904	-14.8881248728677	-9.84406375815308	-5.25910125743192	-7.68878553267517	-16.0157199375988	-8.28112756376192	-8.17421235984541	-9.71853287606922	-12.3034953767904	-15.3293058282086	-13.2547924301929	-5.10137155295992	-4.13482325865815	-12.3034953767904	-11.3034953767904	-9.84406375815308	-13.3034953767904	-15.2972028824969	-7.47060536262564	-10.7185328760692	-8.94594337217229	-5.62753834384863	-9.77993342073336	-6.70358253460325	-9.71853287606922	-8.1537482572857	-12.7185328760692	-13.3034953767904	-3.57302523960616	-14.574889131281	-10.3034953767904	-8.21603253554004	-5.02969977757611	-4.77993342073336	-12.7185328760692	-8.98156728190301	-14.7731907306225	-9.65963918701565	-9.01809315792813	-7.28112756376192	-14.5437165833157	-9.30349537679038	-14.8781946384704	-10.981567281903	-13.3034953767904	-15.2196223170712	-14.9466321802139	-15.8951018795738	-5.47060536262564	-14.7885654103293	-7.03670883609548	-15.4441089961471	-5.20546329382985	-7.61699484960716	-6.16394402439158	-14.8744050764095	-6.88564286190448	-6.96364537390575	-10.8440637581531	-14.8951018795738	-15.1474434460705	-15.1401507520671	-8.94594337217229	-6.42697843022538	-15.0779839739628	-11.981567281903	-9.60305565864928	-7.3492990664035	-14.3976746329483	-15.2046475561579	-14.6628352414502	-14.959096342282	-15.0303653938527	-7.63107003481888	-15.8692082505508	-10.1335703753481	-14.959096342282	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-14.7364547840665	-15.3549380520814	-14.6074459096826	-14.8781946384704	-15.3644766798647	-14.0100035212952	-15.0480610867092	-8.87723062208828	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-5.40867761348243	-14.9466321802139	-12.8108393706686	-15.0501887675964	-11.3034953767904	-14.705470399034	-11.981567281903	-15.0438817076887	-11.7172480058276	-14.0911874224671	-15.1335436188863	-15.8906442836191	-14.7795141791435
run02-104	-9.22111815744167	-3.58200696983633	-15.0480610867092	-11.9652792530121	-14.959096342282	-13.6561455040141	-14.8098183609501	-14.1831184161755	-14.6176396417289	-14.8098183609501	-5.84841549532118	-14.8098183609501	-14.7090838125503	-14.2039597032395	-14.626393504174	-14.9211435899051	-3.1518186963204	-14.8781946384704	-14.4887188456055	-14.5928073902161	-14.0461008450288	-15.3805287067441	-14.7029842977264	-14.4615433951171	-14.7406767427905	-2.63817576679278	-14.7406767427905	-14.7845326101437	-14.4804115575415	-15.3549380520814	-15.2067854481154	-14.5928073902161	-6.97432439261509	-14.7125270004398	-14.0542651396258	-15.1411491984375	-13.8874744993302	-15.1401507520671	-14.4441089961471	-14.9892170793144	-6.43858440747011	-14.954832439356	-14.8856010547149	-7.85257912026272	-15.0169823475336	-14.5268659793938	-6.8820658847631	-15.936729944681	-14.3133082154321	-15.1414685553931	-15.0511664480929	-16.1401507520671	-15.1401507520671	-14.2991603094291	-7.21574498534282	-14.0869102327321	-5.50257250234192	-2.40724126823509	-13.546713629491	-12.7241727501414	-5.97886831776004	-15.4592394855883	-13.6074459096826	-14.7699755513603	-14.8692082505508	-12.6371682473946	-15.7029842977264	-4.71356016040612	-8.1997445066491	-14.5565060546719	-14.8098183609501	-14.7889222039606	-15.6628352414502	-14.8881248728677	-14.9211435899051	-3.93626816635301	-7.41069040133444	-16.0157199375988	-15.5424878061976	-14.2544381482673	-14.928749676469	-14.7629529406137	-15.3293058282086	-3.75339095846608	-15.3102577441185	-4.43702051025367	-14.3293058282086	-10.8948899251207	-15.959096342282	-10.242813228541	-15.2972028824969	-14.7845326101437	-14.6647805859335	-15.8841228101503	-15.3805287067441	-14.2150779148228	-14.7364547840665	-14.959096342282	-15.3549380520814	-14.9873528452391	-15.1459321458205	-13.8951018795738	-14.574889131281	-11.5867676297584	-14.7622262989746	-14.8951018795738	-14.341171311491	-14.8046352308277	-16.0779839739628	-14.7731907306225	-15.0169823475336	-14.7125270004398	-14.5928073902161	-14.5437165833157	-15.1474434460705	-14.8781946384704	-15.3549380520814	-15.0480610867092	-15.2196223170712	-14.9466321802139	-15.8951018795738	-8.70224484717829	-14.7885654103293	-11.0392798344559	-11.5867676297584	-13.2708792953288	-4.89811382599497	-14.2544381482673	-14.8744050764095	-14.6710987257485	-15.6028728129362	-3.94291143998363	-14.8951018795738	-15.1474434460705	-15.1401507520671	-13.8195404605057	-14.2497801153892	-12.2872073478994	-15.2936871748263	-14.5767205250802	-14.626393504174	-14.3976746329483	-9.1997445066491	-5.77941270770075	-14.959096342282	-15.0303653938527	-9.50584763437478	-15.8692082505508	-14.6262413853378	-14.959096342282	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-14.7364547840665	-15.3549380520814	-14.6074459096826	-14.8781946384704	-10.8948899251207	-14.0100035212952	-15.0480610867092	-14.8381698274753	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-14.1831184161755	-14.9466321802139	-12.8108393706686	-15.0501887675964	-15.0779839739628	-14.705470399034	-14.3215758314157	-15.0438817076887	-11.7172480058276	-14.0911874224671	-12.7022448471783	-15.8906442836191	-14.7795141791435
run02-105	-14.8841228101503	-5.23990453099524	-15.0480610867092	-10.8923910259134	-14.959096342282	-13.6561455040141	-14.8098183609501	-14.1831184161755	-14.6176396417289	-14.8098183609501	-14.2150779148228	-14.8098183609501	-14.7090838125503	-14.2039597032395	-14.626393504174	-14.9211435899051	-13.8881724496659	-14.8781946384704	-14.4887188456055	-14.5928073902161	-14.0461008450288	-15.3805287067441	-14.7029842977264	-14.4615433951171	-14.7406767427905	-14.6184428601769	-14.7406767427905	-14.7845326101437	-14.4804115575415	-15.3549380520814	-15.2067854481154	-14.5928073902161	-15.4804115575415	-14.7125270004398	-14.0542651396258	-10.0443941193585	-13.8874744993302	-15.1401507520671	-14.4441089961471	-14.9892170793144	-15.4724370000513	-14.954832439356	-1.54255693445616	-14.8339771623888	-15.0169823475336	-14.5268659793938	-10.7548875021635	-15.936729944681	-14.3133082154321	-15.1414685553931	-15.0511664480929	-16.1401507520671	-15.1401507520671	-14.2991603094291	-13.2143191208008	-14.0869102327321	-15.2196223170712	-13.0911874224671	-13.546713629491	-12.7241727501414	-13.5731737846865	-15.4592394855883	-13.6074459096826	-14.7699755513603	-14.8692082505508	-12.6371682473946	-15.7029842977264	-13.7366133306946	-14.8046352308277	-14.5565060546719	-14.8098183609501	-14.7889222039606	-15.6628352414502	-14.8881248728677	-14.9211435899051	-13.3031623721465	-15.2196223170712	-16.0157199375988	-15.5424878061976	-14.2544381482673	-14.928749676469	-14.7629529406137	-15.3293058282086	-13.2547924301929	-9.822001698022	-14.0911874224671	-14.3293058282086	-14.1414685553931	-9.00486575517182	-15.5233781771509	-15.2972028824969	-14.7845326101437	-14.6647805859335	-15.8841228101503	-15.3805287067441	-14.2150779148228	-14.7364547840665	-14.959096342282	-15.3549380520814	-14.9873528452391	-15.1459321458205	-13.8951018795738	-14.574889131281	-13.9380480483701	-14.7622262989746	-14.8951018795738	-14.341171311491	-14.8046352308277	-16.0779839739628	-14.7731907306225	-15.0169823475336	-14.7125270004398	-14.5928073902161	-14.5437165833157	-15.1474434460705	-14.8781946384704	-15.3549380520814	-15.0480610867092	-15.2196223170712	-14.9466321802139	-15.8951018795738	-15.4724370000513	-14.7885654103293	-14.8592921167818	-15.4441089961471	-13.2708792953288	-15.0461008450288	-14.2544381482673	-14.8744050764095	-14.6710987257485	-15.6028728129362	-15.1286790840369	-14.8951018795738	-15.1474434460705	-15.1401507520671	-13.8195404605057	-14.2497801153892	-12.2143191208008	-15.2936871748263	-4.62747933283894	-14.626393504174	-6.12685627955043	-0.820124410781335	-14.6628352414502	-14.959096342282	-15.0303653938527	-14.6184428601769	-12.2143191208008	-14.6262413853378	-14.959096342282	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-14.7364547840665	-8.30742852519225	-14.6074459096826	-14.8781946384704	-15.3644766798647	-14.0100035212952	-15.0480610867092	-14.8381698274753	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-14.1831184161755	-14.9466321802139	-12.8108393706686	-15.0501887675964	-15.0779839739628	-14.705470399034	-14.3215758314157	-15.0438817076887	-11.7172480058276	-14.0911874224671	-11.6293566200796	-15.8906442836191	-14.7795141791435
run02-106	-9.28216176658182	-10.1890523621903	-15.0480610867092	-11.019127360748	-14.959096342282	-13.6561455040141	-14.8098183609501	-4.08052790541217	-14.6176396417289	-14.8098183609501	-12.1890523621903	-14.8098183609501	-14.7090838125503	-14.2039597032395	-8.30640931282849	-14.9211435899051	-2.00293812264869	-6.65767090167402	-5.68125772199164	-8.66549040613332	-8.16668454916188	-15.3805287067441	-14.7029842977264	-14.4615433951171	-7.14465824283188	-9.79673493941158	-14.7406767427905	-7.99922780331032	-6.98938001735397	-15.3549380520814	-8.72962074355304	-14.5928073902161	-11.867124267303	-14.7125270004398	-14.0542651396258	-15.1411491984375	-4.92226582149543	-15.1401507520671	-14.4441089961471	-14.9892170793144	-11.1890523621903	-14.954832439356	-13.1890523621903	-14.8339771623888	-15.0169823475336	-14.5268659793938	-8.25831502462745	-11.019127360748	-14.3133082154321	-15.1414685553931	-15.0511664480929	-16.1401507520671	-15.1401507520671	-14.2991603094291	-4.99675954771957	-14.0869102327321	-10.4886126440492	-4.57250351841135	-13.546713629491	-12.7241727501414	-6.72144681210734	-15.4592394855883	-13.6074459096826	-10.2821617665818	-14.8692082505508	-12.6371682473946	-15.7029842977264	-6.72962074355304	-14.8046352308277	-14.5565060546719	-14.8098183609501	-14.7889222039606	-15.6628352414502	-14.8881248728677	-14.9211435899051	-2.71839348812978	-15.2196223170712	-16.0157199375988	-10.10158952094	-8.76278760748824	-14.928749676469	-14.7629529406137	-10.3816974401327	-5.82273014794452	-3.55969574211073	-6.61919675385939	-14.3293058282086	-9.01912736074802	-15.959096342282	-10.6040898614692	-13.1890523621903	-14.7845326101437	-10.6040898614692	-15.8841228101503	-15.3805287067441	-14.2150779148228	-14.7364547840665	-14.959096342282	-15.3549380520814	-14.9873528452391	-15.1459321458205	-4.02792047920603	-14.574889131281	-8.46113190762714	-14.7622262989746	-14.8951018795738	-3.33730332077428	-14.8046352308277	-16.0779839739628	-14.7731907306225	-15.0169823475336	-14.7125270004398	-14.5928073902161	-14.5437165833157	-15.1474434460705	-14.8781946384704	-15.3549380520814	-15.0480610867092	-15.2196223170712	-14.9466321802139	-15.8951018795738	-15.4724370000513	-14.7885654103293	-14.8592921167818	-15.4441089961471	-5.76278760748824	-9.66549040613332	-12.6040898614692	-14.8744050764095	-14.6710987257485	-15.6028728129362	-7.58913952000321	-14.8951018795738	-10.4886126440492	-15.1401507520671	-10.3816974401327	-7.76278760748824	-15.0779839739628	-15.2936871748263	-14.5767205250802	-6.04950100979154	-6.77966142605263	-7.96023367169446	-14.6628352414502	-14.959096342282	-15.0303653938527	-9.43416486002687	-12.6040898614692	-14.6262413853378	-11.6040898614692	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-14.7364547840665	-15.3549380520814	-14.6074459096826	-14.8781946384704	-15.3644766798647	-14.0100035212952	-15.0480610867092	-14.8381698274753	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-14.1831184161755	-14.9466321802139	-12.8108393706686	-15.0501887675964	-15.0779839739628	-14.705470399034	-14.3215758314157	-15.0438817076887	-11.7172480058276	-14.0911874224671	-15.1335436188863	-15.8906442836191	-14.7795141791435
run02-107	-6.20219380491465	-3.65551978891787	-12.3314768218596	-6.79749824985727	-10.5945112276934	-13.6561455040141	-14.8098183609501	-4.01859386657526	-14.6176396417289	-14.8098183609501	-8.70698595695183	-14.8098183609501	-14.7090838125503	-8.18851886801758	-7.55888731796269	-14.9211435899051	-2.84029179455827	-7.10908440052317	-10.3314768218596	-9.91643932258078	-11.5945112276934	-15.3805287067441	-14.7029842977264	-14.4615433951171	-9.82897648133044	-10.5945112276934	-14.7406767427905	-14.7845326101437	-14.4804115575415	-15.3549380520814	-15.2067854481154	-14.5928073902161	-8.4245862262511	-14.7125270004398	-14.0542651396258	-11.9164393225808	-13.8874744993302	-15.1401507520671	-14.4441089961471	-14.9892170793144	-9.52412189980202	-14.954832439356	-14.8856010547149	-14.8339771623888	-12.9164393225808	-14.5268659793938	-3.35324305036404	-7.21599960443968	-14.3133082154321	-9.16155182041731	-15.0511664480929	-16.1401507520671	-15.1401507520671	-14.2991603094291	-16.046697722326	-14.0869102327321	-7.21599960443968	-4.90521206715752	-13.546713629491	-8.59451122769341	-3.81315151416875	-15.4592394855883	-13.6074459096826	-14.7699755513603	-14.8692082505508	-12.6371682473946	-10.4570077039435	-6.88301632104333	-7.63103710371853	-14.5565060546719	-14.8098183609501	-14.7889222039606	-15.6628352414502	-14.8881248728677	-14.9211435899051	-4.15322695576638	-15.2196223170712	-16.0157199375988	-15.5424878061976	-7.54139989123385	-14.928749676469	-14.7629529406137	-7.40864468238208	-6.58552244446616	-3.57881742058827	-5.78201300235985	-14.3293058282086	-14.1414685553931	-15.959096342282	-10.7465143211385	-15.2972028824969	-14.7845326101437	-9.82897648133044	-15.8841228101503	-10.2159996044397	-14.2150779148228	-14.7364547840665	-14.959096342282	-15.3549380520814	-14.9873528452391	-15.1459321458205	-11.3314768218596	-14.574889131281	-9.66851180913719	-14.7622262989746	-14.8951018795738	-8.30172947846557	-14.8046352308277	-16.0779839739628	-14.7731907306225	-15.0169823475336	-14.7125270004398	-14.5928073902161	-14.5437165833157	-15.1474434460705	-11.9164393225808	-15.3549380520814	-12.9164393225808	-15.2196223170712	-12.9164393225808	-15.8951018795738	-7.0584583274532	-11.9164393225808	-8.66851180913719	-15.4441089961471	-13.2708792953288	-6.27258313280605	-14.2544381482673	-14.8744050764095	-14.6710987257485	-11.5945112276934	-4.2281890134476	-14.8951018795738	-3.27981470203713	-9.52412189980202	-13.8195404605057	-14.2497801153892	-11.5945112276934	-9.59451122769341	-14.5767205250802	-5.80791486580261	-5.66851180913719	-11.5945112276934	-6.6780345832557	-14.959096342282	-12.3314768218596	-6.48181109494405	-8.9622430121939	-14.6262413853378	-12.3314768218596	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-10.1090844005232	-12.9164393225808	-14.6074459096826	-14.8781946384704	-15.3644766798647	-14.0100035212952	-15.0480610867092	-14.8381698274753	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-14.1831184161755	-14.9466321802139	-12.8108393706686	-15.0501887675964	-15.0779839739628	-14.705470399034	-14.3215758314157	-9.91643932258078	-9.91643932258078	-14.0911874224671	-15.1335436188863	-15.8906442836191	-14.7795141791435
run02-108	-14.8841228101503	-5.25241749984367	-15.0480610867092	-16.1414685553931	-14.959096342282	-13.6561455040141	-10.3429080337916	-3.17656558954383	-14.6176396417289	-14.8098183609501	-6.78394074160336	-14.8098183609501	-14.7090838125503	-14.2039597032395	-14.626393504174	-14.9211435899051	-3.66393070308051	-14.8781946384704	-14.4887188456055	-14.5928073902161	-14.0461008450288	-15.3805287067441	-14.7029842977264	-14.4615433951171	-14.7406767427905	-14.6184428601769	-14.7406767427905	-14.7845326101437	-14.4804115575415	-15.3549380520814	-15.2067854481154	-14.5928073902161	-15.4804115575415	-5.10313904373515	-14.0542651396258	-8.88347641515428	-13.8874744993302	-15.1401507520671	-9.53555311173397	-14.9892170793144	-10.1960666454623	-14.954832439356	-14.8856010547149	-14.8339771623888	-6.69905184401685	-14.5268659793938	-6.80596704793336	-15.936729944681	-14.3133082154321	-10.1960666454623	-9.75794553307042	-16.1401507520671	-15.1401507520671	-14.2991603094291	-9.90233544240559	-14.0869102327321	-8.70731946000045	-4.25696142498861	-7.42234250128598	-6.42916376714199	-5.36562811029166	-15.4592394855883	-13.6074459096826	-8.13903570042592	-14.8692082505508	-12.6371682473946	-12.1502629558492	-5.81041295296455	-14.8046352308277	-9.36890324232452	-14.8098183609501	-14.7889222039606	-15.6628352414502	-10.6908313372119	-14.9211435899051	-4.20994935870321	-10.8283348609618	-16.0157199375988	-12.3429080337916	-7.13903570042592	-8.34290803379157	-14.7629529406137	-7.4429038237683	-6.89759752339893	-4.81710760553856	-3.73452118755909	-14.3293058282086	-9.6584098595195	-9.26761990648734	-9.98033795440687	-15.2972028824969	-14.7845326101437	-14.6647805859335	-9.0005158363445	-8.13903570042592	-14.2150779148228	-7.1902610237811	-14.959096342282	-9.31737294168444	-11.1502629558492	-15.1459321458205	-3.0242038397785	-14.574889131281	-8.96043839696916	-14.7622262989746	-6.36236039645775	-3.03099757267339	-14.8046352308277	-16.0779839739628	-9.90233544240559	-15.0169823475336	-14.7125270004398	-8.39537545368571	-14.5437165833157	-15.1474434460705	-14.8781946384704	-15.3549380520814	-15.0480610867092	-15.2196223170712	-14.9466321802139	-15.8951018795738	-7.07880059329255	-14.7885654103293	-10.5064067660745	-15.4441089961471	-13.2708792953288	-15.0461008450288	-14.2544381482673	-14.8744050764095	-7.99039161907079	-15.6028728129362	-8.40879596944803	-14.8951018795738	-10.1058688364907	-15.1401507520671	-3.77957554904196	-14.2497801153892	-6.81487260115525	-15.2936871748263	-14.5767205250802	-8.58040734751823	-5.99544484679707	-15.2046475561579	-14.6628352414502	-14.959096342282	-15.0303653938527	-6.686738582578	-10.2922819607216	-14.6262413853378	-14.959096342282	-14.3056817828979	-12.7680809168967	-13.3491706308611	-14.9018096843236	-14.7350799829412	-14.7364547840665	-15.3549380520814	-14.6074459096826	-14.8781946384704	-11.2433723602407	-14.0100035212952	-15.0480610867092	-14.8381698274753	-14.7624339482198	-14.1809192446643	-14.7406767427905	-13.9802734849493	-15.9610878899973	-14.1831184161755	-14.9466321802139	-12.8108393706686	-15.0501887675964	-15.0779839739628	-14.705470399034	-10.2433723602407	-15.0438817076887	-11.7172480058276	-14.0911874224671	-15.1335436188863	-15.8906442836191	-11.3429080337916
