feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Corynebacterium	Campylobacter	Faecalicoccus	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Finegoldia	Peptoniphilus	Veillonellaceae	f__Xanthobacteraceae.g__unassigned	Sphingobium	Neisseria	Klebsiella	f__Enterobacteriaceae.g__unassigned	Aggregatibacter	Pseudomonas
run02-99	0	0.0012241264188738	0	0	0	0	0.0725016692632985	0	0	0	0.000389494769641665	0	0	0	0	0.207433785889161	0.000278210549744046	0	0	0	0	0	0	0.0159692855553083	0	0	0.178611172935678	0	0	0.000278210549744046	0.00278210549744046	0	0	0	0	0	0.0425662141108391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191408858223904	0.0186401068328511	0.0914199866458936	0.0150790117961273	0.00428444246605831	0.0120743378588916	0	0	0.0133541063877142	0.00289338971733808	0	0	0.0280992655241487	0	0.00116848430892499	0	0.000278210549744046	0.00217004228800356	0.00211440017805475	0.000111284219897619	0	0.000389494769641665	0	0	0	0.0149677275762297	0	0.0101268640106833	0	0.000278210549744046	0	0.00595370576452259	0.000445136879590474	0.0235366125083463	0.032383707990207	0	0.00740040062319163	0	0.00144669485866904	0	0	0	0	0	0	0.000111284219897619	0.000333852659692856	0	0	0.000111284219897619	0	0	0	0	0.0692187847763187	0	0.00155797907856666	0	0	0	0.0817939016247496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111284219897619	0	0	0	0.000890273759180948	0	0	0	0.000166926329846428	0.0036167371466726	0	0.00194747384820832	0	0	0	0.00439572668595593	0	0	0	0	0	0	0	0	0	0.00584242154462497	0	0	0	0	0	0	0	0	0	0	0	0.000111284219897619	0	0	0	0	0
run03-103	0.000419155401865242	0.00167662160746097	0	6.98592336442069e-05	0	0	0.07223444758811	0	0	0.00139718467288414	0	0	0	0	0	0.338153620454784	0.000523944252331552	0.00555380907471445	0	0	0.00080338118690838	0	0	0	0	0	0	0	0	0.000384225785043138	0	0	0	0.00859268573823745	0	0	0	0.00583324600929128	0.00150197352335045	0.000384225785043138	0	0	0.00010478885046631	0	0	0	0.00230535471025883	0	0	0.00174648084110517	0	0	0.000174648084110517	0	0.00632226064480073	0	0	0	0.00122253658877362	0	0	0	0.000489014635509448	0.00883719305599218	0	0.00436620210276293	0.0234028432708093	0	0	0.00115267735512941	0	0	0.00178141045792728	0.0178141045792728	6.98592336442069e-05	0	0.000139718467288414	0.00132732543923993	0.0140067763456635	0.00160676237381676	0	0	0.00227042509343672	0	0.00932620769150162	0	0	0	0.00335324321492193	0	0	0	0.0010478885046631	0.0630130287470747	0.136085787138915	0.00223549547661462	0	0.00157183275699466	0	0	0.00125746620559572	0	0	0	0	0	0	0.000279436934576828	0	0	0	0	0.000139718467288414	0	0.000733521953264173	0.0319256697754026	0	0.00188619930839359	0	0	0	0.034789898354815	6.98592336442069e-05	0	0	0	0	0	0	0	0	0.000209577700932621	0	0.00010478885046631	0	0	0	0.0490411820182333	0	0	0	0.00265465087847986	0	0	0	0	0	0.00317859513081141	0.00520451290649342	0	0	0	0.00296901742987879	0.0363617311118097	6.98592336442069e-05	0.0194557965699116	0	0	0	0.00422648363547452	0	0	0	0	0	0	0	0	0	0	0	0.0135526913269761	0	0	0	0	0.041880610569702	0.00377239861678717	0.00293408781305669
run03-104	0.00191938579654511	0.00897998354812174	0.000137098985467508	0.00150808884014258	0	0	0	0	0	0.0099396764463943	0	0	0	0	0	0.175966547847546	0	0	0	0.000616945434603784	0	0	0	0	0	0	0	0	0	0.00137098985467508	0	0	0	0	0	0	0	0.0120647107211407	0.00054839594187003	0	0	0	0	0	0	0	0.00294762818755141	0.000274197970935015	0.000205648478201261	0.0207704962983274	0.00212503427474637	0	0.000822593912805045	0	0	0.000891143405538799	0	0.000342747463668769	0	0.000411296956402523	0	0	0.0203591993419249	0.194954757334796	0	0	0.00699204825884288	0.00130244036194132	0.00431861804222649	0.00939128050452427	0	0	0.00438716753496024	0.0252262133260214	0.000205648478201261	0	0	0	0.000479846449136276	0	0.000137098985467508	0.000822593912805045	0.0350973402796819	0.000959692898272553	0.00774609267891418	0	0.0100082259391281	0.00143953934740883	0	0	0	0	0	0.00150808884014258	0.0100767754318618	0.0517548670139841	0	0.00164518782561009	0	0.000822593912805045	0.00294762818755141	0.000205648478201261	0	0.000616945434603784	0	0	0.000205648478201261	0	0	0	0	0	0	0	0	0.0178914176035097	0	0.00630655333150535	0.000137098985467508	0.000274197970935015	0	0	0.00157663833287634	0	0	0	0	0	0.000205648478201261	0.000616945434603784	0	0	0	0.000274197970935015	0	0	0.0224156841239375	0	0	0.00308472717301892	0	0	0	0	0	0	0.000479846449136276	0.0135727995612832	0	0.000479846449136276	0	0.00137098985467508	0	0.276528653687963	0	0.00294762818755141	0	0	0	0	0	0.000205648478201261	0.0158349328214971	0	0	0	0	0.000137098985467508	0	0	0	0	0	0	0	0	0	0	0.000205648478201261
run03-105	0	0.00549119399986607	0	0	0	0	0.0478805330476127	0	0.000200897341458515	0	0	0	0.00287952856090538	0.00294649434139155	0	0.221723699189714	0.0462063885354584	0.000736623585347887	0	0.0142637112435545	0	0	0	0	0	0	0.0170762740239737	0	0	0.0642871492667247	0	0	0	0.00127234982923726	0.0144646085850131	0.0399785709502444	0.00207593919507132	0	0	0	0.00154021295118195	0.0121208062679971	0.000535726243889372	0	0	0	0	0	0.000334828902430858	0.00910734614611933	0	0	0	0	0	0	0	0	0	0.000133931560972343	0	0.00261166543896069	0.00107145248777874	0.0698453090470769	0	0.00100448670729257	0.00321435746333623	0	0	0.00100448670729257	0	0	0	0.00689747539007567	0.000133931560972343	0.000535726243889372	0	0	0.000200897341458515	0	0.000200897341458515	0	0.0317417799504453	0	0	0	0.000133931560972343	0	0.0049554677559767	0	0	0	0.000200897341458515	0.0216299470970334	0.00120538404875109	0.00883948302417465	0.00133931560972343	0.00301346012187772	0	0.0141967454630684	0.0319426772919038	0.000535726243889372	0	0.00810285943882676	0	0	0	0	0	0	0	0	0.00154021295118195	0	0	0.0451349360476796	0	0.000267863121944686	0.00214290497555749	0	0	0.0120538404875109	0.000334828902430858	0	0	0	0	0	0.00087055514632023	0	0	0	0	0	0.0049554677559767	0	0.000736623585347887	0	0	0	0.0262505859505793	0.0337507533650305	0.00602692024375544	0	0.000803589365834059	0	0.0120538404875109	0	0.0101787986338981	0	0.0100448670729257	0	0.0345543427308645	0.0192191789995312	0	0	0	0	0	0.0560503582669256	0	0	0	0	0.000401794682917029	0	0	0	0	0	0	0	0	0	0	0.00267863121944686	0.000133931560972343	0	0
run03-106	0.00118478884005351	0.018154022549207	0	0.000382189948404357	0.000152875979361743	0.0189566214408561	0.0462449837569272	0.00202560672654309	0	0	0.000420408943244793	0	0.00202560672654309	0.00145232180393656	0	0.165220714695204	0.0180393655646856	0.00110835085037264	0	0.00298108159755398	0.009210777756545	0.00149054079877699	0	0	0	0	0.0318746416969234	0.00156697878845786	0	0.0179247085801643	0.00634435314351233	0	0.0005350659277661	0.00152875979361743	0	0	0	0.000496846932925664	0	0	0	0.00122300783489394	7.64379896808714e-05	0.0065354481177145	0.00473915536021403	0	0.000611503917446971	0.000114656984521307	0	0.00959296770494936	0.000955474871010892	0.000687941907127843	0.00133766481941525	0	0.00745270399388496	0.000152875979361743	0.00955474871010892	0	0.000152875979361743	0	0	0	0.000687941907127843	0.0622587425950697	0	0.0096311866997898	0.00756736097840627	0.000114656984521307	0.00110835085037264	0.00149054079877699	0.00152875979361743	0.00141410280909612	0.000305751958723486	0.0104337855914389	0.000382189948404357	0.00355436652016052	0.00126122682973438	0	0.000993693865851328	0.00447162239633098	0.000726160901968278	0	0.0547678196063444	0.000229313969042614	0	0	0	0	0.00779667494744888	0.00168163577297917	0.000993693865851328	0.000229313969042614	0.000382189948404357	0.00156697878845786	0.012803363271546	0.0347028473151156	0	0.000573284922606535	0.000764379896808714	0.00156697878845786	0.0016051977832983	0.000458627938085228	0.0032103955665966	0.000726160901968278	0.000840817886489585	0	0.0123447353334607	0.00393655646856488	0.00944009172558762	0.0005350659277661	0.00152875979361743	0.000114656984521307	0	0	0	0.104758264857634	0.00194916873686222	0.00149054079877699	0.000840817886489585	0.000152875979361743	0.0032103955665966	0.0408943244792662	0.00256067265430919	0.000382189948404357	0.000420408943244793	0.000382189948404357	0.000382189948404357	0	0.0060003821899484	0.000917255876170457	7.64379896808714e-05	0.00110835085037264	0	0.00844639785973629	7.64379896808714e-05	0	0.000649722912287407	7.64379896808714e-05	0	0	0.00458627938085228	0	0	0.00932543474106631	0.000229313969042614	0.00596216319510797	0.0152875979361743	0.000229313969042614	0.000114656984521307	0.000229313969042614	0.00324861456143703	0	0.0081406459010128	0.0990254156315689	0.0005350659277661	0.000879036881330021	7.64379896808714e-05	0.00836995987005542	0	0	0.000726160901968278	0.00718517103000191	0.0048155933498949	0.00026753296388305	0	0	0	0	0	0	0	0	0	0	7.64379896808714e-05	0.000573284922606535	0.00206382572138353	0	3.82189948404357e-05
run03-107	0.00233079730858877	0.0170631953911782	0.000131931923127666	0	0	0.00206693346233344	0.0051893223096882	0.0109063723118871	0	0.000175909230836888	0.00021988653854611	0.00105545538502133	0.00211091077004266	0	0	0.141035225823475	0.044768899247988	0.000747614231056775	0	0.000131931923127666	0.000747614231056775	0.00316636615506399	0	0.00976296231144729	0.0021988653854611	0.0309160473195831	0.0037820484629931	0	0	0.0375126434759664	0.0228242227010862	0	0	0.000791591538765997	0	0	0	0.00127534192356744	0	0	0	0.000131931923127666	0	0.00343023000131932	0.000263863846255332	0.000571705000219887	4.3977307709222e-05	0	0	0.0395355996305906	4.3977307709222e-05	0.00136329653898588	0.000175909230836888	0	0.0131492150050574	0.000351818461673776	0.00281454769339021	0.00426579884779454	0.0162716038524122	0	0	0.0244074057786182	0.000395795769382998	0.0568186815603149	0	0.000879546154184441	0.00277057038568099	0.000659659615638331	0.000571705000219887	0.00277057038568099	0.00294647961651788	0	0	0.0135010334667312	0.000307841153964554	0.000307841153964554	0.000131931923127666	0	0	0.000615682307929109	0.0033862526936101	0	0.0153041030828093	0.00492545846343287	0	0	0.000835568846475219	0.000131931923127666	0.00444170807863143	0	0.000571705000219887	0	0	0.00101147807731211	0.0353137780905053	0.0240555873169445	0.000571705000219887	0.00114341000043977	0	0.00721227846431241	0.00488148115572365	0.0055851180790712	0.00892739346497208	0.00422182154008532	0.00149522846211355	0.00290250230880865	0.00127534192356744	0.00043977307709222	0.00365011653986543	0.00369409384757465	0.00523329961739742	0	0.000351818461673776	0	0	0.0610405031004002	0.000307841153964554	0.0105545538502133	0.00255068384713488	0	0.0664497119486345	0.0599410704076696	0.00136329653898588	0.000351818461673776	0.00712432384889397	0.00175909230836888	0.00193500153920577	0	0.00576102730990809	0.00866352961871674	0.000131931923127666	0.00167113769295044	0.000131931923127666	0.000879546154184441	0.000395795769382998	0	4.3977307709222e-05	0	0.00197897884691499	0	0.000527727692510664	0	0	0.000659659615638331	0	0.00694841461805708	0.00611284577158186	0.000527727692510664	0.000395795769382998	8.79546154184441e-05	0.00021988653854611	0.00250670653942566	0.00562909538678042	0.00255068384713488	0	0.000527727692510664	0	0.00131931923127666	0	0	0	0.000835568846475219	0.000351818461673776	0	0	0	0.000835568846475219	0.00021988653854611	0	0	0	0	0	0	0	0.0647345969479748	0	0	0
run03-108	0.0021426832237643	0.015972729486243	9.73946919892866e-05	0	0	0	0.00121743364986608	0.0108595081568055	0	0.000194789383978573	9.73946919892866e-05	0.000876552227903579	0.00243486729973216	0	0	0.131921110299489	0.0511322132943755	0.00116873630387144	0	0	0	0.00389578767957146	0	0.0103238373508644	0.00165570976381787	0.0308254200146092	0	0	0	0.0376430484538593	0.0236669101533966	0	0	0.000827854881908936	0	0.000535670805941076	0	0.00209398587776966	0	0	0	0	0	0.00462624786949111	0	0.000730460189919649	0	0	0	0.04027270513757	0.000194789383978573	0.00107134161188215	0.00014609203798393	0	0.0112977842707572	0.00029218407596786	0.00306793279766253	0.00374969564158753	0.0198198198198198	0	0.000633065497930363	0.025663501339177	0	0.0626734842951059	0	0	0.00155831507182859	0.000633065497930363	0.00043827611395179	0.0029218407596786	0.00233747260774288	0	0	0.0164597029461894	0.000584368151935719	0	0	0	0	0	0.00433406379352325	0	0.010372534696859	0.00496712929145362	0	0	0.00102264426588751	0.000243486729973216	0.00399318237156075	0	0.000827854881908936	0.000243486729973216	0	0.000973946919892866	0.0384709033357682	0.0219625030435841	0.000633065497930363	0.000779157535914293	0.000243486729973216	0.00706111516922328	0.00564889213537862	0.00633065497930363	0.00788897005113221	0.00394448502556611	0.00160701241782323	0.00238616995373752	0.000243486729973216	0	0.0036036036036036	0.00262965668371074	0.00525931336742148	0	0.000973946919892866	0	0.00029218407596786	0.0628682736790845	0.000876552227903579	0.0110056001947894	0.00282444606768931	0	0.0729973216459703	0.061845629413197	0.00131482834185537	0.000535670805941076	0.00633065497930363	0.00185049914779645	0.00131482834185537	0	0.00569758948137327	0.00861943024105186	0	0.00121743364986608	0.000243486729973216	0.00014609203798393	0.000194789383978573	0	0	9.73946919892866e-05	0.00160701241782323	0	0	0	0	0	0	0.00676893109325542	0.00399318237156075	0.000876552227903579	0.000827854881908936	9.73946919892866e-05	0	0.00306793279766253	0.00482103725346969	0.00121743364986608	0	0.000389578767957146	0	0.000779157535914293	0	0	0	0.00029218407596786	0.000827854881908936	0	0	0	0.00102264426588751	0.00029218407596786	0	0	0	0	0	0	0	0.067445824202581	0	0	0
run03-109	0	0.000334266493962311	0.000167133246981156	0	0	0	0	0	0	0.0003760498057076	0	0	0	0	0	0.0740818117243973	0.000125349935235867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167133246981156	0	0	0	0	0	0	0.00125349935235867	0.000334266493962311	0	0	0	0	0	0	0	0.000334266493962311	0	0	0.000584966364434045	0	0	0	0	0	0	0	0	0.0145823757991058	0	0	0	0	0.000668532987924623	0.000167133246981156	0.00380228136882129	0	0	0	0	0	0	0	0.00426189779801947	0.000125349935235867	0	0	8.35666234905779e-05	8.35666234905779e-05	0	0	0	0.00259056532820791	0	0	0	0	0	0	0	0	0	0	0.0616303848243012	0.607988969205699	0.000543183052688756	0	0	0	0	0	0	0	8.35666234905779e-05	0	0	0	0	0	0	0	0	0	0	0	0.00484686416245352	0	0.000167133246981156	0	0	0	0.000835666234905779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35666234905779e-05	0	0.000417833117452889	0	0	0	0.000417833117452889	0	0	0	0	0	0	0	0	0	0.000250699870471734	0.218401370492625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208916558726445	0	0	0	0	0	0	0	0	0
run03-110	0.00130334041320718	0.00028963120293493	0.000337903070090751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00955782969685267	0	0	0	0	0	0	0	0	0.0091716547596061	0	0	0.00521336165282873	0	0	0	0	0	0	0	0	0.0154952693570187	0	0	0.0112473450473064	0.00207569028770033	0.115080131299479	0	0.0272253330758834	0.0391484842633713	0	0	0.0558988221664414	0.00197914655338868	0	0	0.0208051747441591	0.0113921606487739	0.000482718671558216	0.000193087468623286	0	0.017860590847654	0	0	0	0.0289148484263371	0.00106198107742807	0	0	0	0	0.010812898242904	0	0.000241359335779108	0	0.00236532149063526	0.0734697818111605	0.0515060822552616	0.0181502220505889	0	0.00028963120293493	0	0	0.00835103301795713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308939949797258	0	0	0.000627534273025681	0.00217223402201197	0.0103301795713458	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583124155242325	0	0	0	0	0	0	0	0	0.0139022977408766	0	0.0149642788183047	0.0031376713651284	0	0	0	0	0.0508302761150801	0	0.00820621741648967	0	0.243435026066808	0	0.000482718671558216	0	0	0.00149642788183047	0	0	0	0	0	0	0	0	0.00950955782969685	0	0	0	0.0394381154663062	0	0.000144815601467465	0
run03-111	0.00190229139645482	0.0136619109381755	0.000302637267617812	0.000259403372243839	0	8.64677907479464e-05	0.0830955469087765	0	0	0.000907911802853437	0	0	0	0.00691742325983571	0	0.194638996973627	0	0	0	0	0	0	0	0	0	0	0.0364461738002594	0	0	0.000345871162991786	0	0	0.00181582360570687	0.00285343709468223	0	0	0	0	0.0660181582360571	0	0	0	0	0	0	0	0.00134025075659317	0.00012970168612192	0	0.0125378296584522	0.0012970168612192	0	0.000994379593601383	0	0	0	0	0	0.00172935581495893	0.000216169476869866	0	0.00440985732814527	0.00168612191958495	0.0621703415477735	0.00817120622568093	0.0246000864677907	0.00851707738867272	0	0	0.00985732814526589	0	0	0	0.0334630350194553	0	0.000345871162991786	0.000172935581495893	0.000994379593601383	0.000691742325983571	0.000345871162991786	0	0	0.00946822308690013	0.00012970168612192	0	0	8.64677907479464e-05	0	0.0132295719844358	0	0.000259403372243839	0	0.00808473843493299	0.0206658019887592	0.102637267617812	0.00795503674881107	0	0.00198875918720277	0	0.000562040639861651	0	0	0	0	0	0	0.000345871162991786	0	0	0	0	0	0	0	0	0.00134025075659317	0	0.00229139645482058	0	0	0	0.171897968006917	0	0	0	0	0	0	0	0	0	0	0	0	0.000345871162991786	0	0.00471249459576308	0	0	0	0	0	0.0327712926934717	0	0	0	0.0159533073929961	0.00103761348897536	0	0	0	0.000345871162991786	0.00864677907479464	0.00907911802853437	0	0.00198875918720277	0	0.000389105058365759	8.64677907479464e-05	0	0	0	0	0.000216169476869866	0.000475572849113705	8.64677907479464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-112	0	0	0	0	0	0	0.0638707037643208	0	0	0.000122749590834697	0	0	0.0114566284779051	0.00544189852700491	0	0.223036006546645	0	0	0	0.00265957446808511	0	0.00851063829787234	0.00114566284779051	0	0	0	0.0311374795417349	0	0	0.0135433715220949	0.000572831423895254	0	0	0	0	0.000450081833060556	0	0	0	0	0	0	0.000245499181669394	0.000368248772504092	0	0	0.000286415711947627	0	0	0.0103518821603928	0	0	0.00184124386252046	0	0.000613747954173486	0	0	0	0	0	0	0.00662847790507365	0.00188216039279869	0.0665302782324059	0	0.0319967266775777	0.0409574468085106	0	0	0.00233224222585925	0.00323240589198036	0.00981996726677578	0	0.0162847790507365	0	0.000531914893617021	0.000695581014729951	0.00192307692307692	0.0027823240589198	0.0143617021276596	0.000613747954173486	0	0.0803600654664484	0	0	0	0.000286415711947627	0	0.0117430441898527	0	0.000204582651391162	8.18330605564648e-05	0.000613747954173486	0.00617839607201309	0.0880523731587561	0.0341243862520458	0	0.00589198036006547	0	0.00310965630114566	0.00707855973813421	0.00642389525368249	0.00679214402618658	0.00130932896890344	0.000122749590834697	0.000204582651391162	0.0138297872340426	0.000818330605564648	0.000941080196399345	0.000327332242225859	0.00474631751227496	0	0	0	0	0.0476677577741407	0	0	0.000736497545008183	0	0	0.011620294599018	0.000368248772504092	0	0	0.000245499181669394	0	0	0.00384615384615385	0.00253682487725041	0	0.000777414075286416	0	0	0.0044189852700491	0	0	0	0	0	0	0.0135842880523732	0	0	0.00106382978723404	0	0	0.00118657937806874	0.00130932896890344	0	0	0	0	0.048936170212766	0.000981996726677578	0.00699672667757774	0	0	0	0	0.00106382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306873977086743	0.000122749590834697	0	0
run03-113	0	0.0659780633873898	0	0	0	0	0	0	0	0.000773837561402328	0.000571966893210417	0	0.0129197227642823	0	0	0.371105578359464	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00508041181616311	0.0370432676132158	0	0	0	0	0	0	0	0.0019850615705538	0	0	0	0	0	0	0	0	0	0	0.0010766435636902	0	0	0.000100935334095956	0	0	0	0	0	0	0	0	0.0230132561738779	0.01056456496871	0.0425947109884934	0	0.0217010968306305	0.0289011506628087	0	0	0.00386918780701164	0	0	0	0.0222057735011103	0.000538321781845098	0.000571966893210417	0.000807482672767647	0	0.00171590067963125	0.00676266738442904	0	0	0.0351927864881233	0	0	0	0.000134580445461274	0	0.00497947648206716	0	0.00242244801830294	0	0	0	0.0500975708229594	0.0294731175560191	0.000403741336383823	0.0057869591548348	0	0	0.000942063118228921	0	0	0.000538321781845098	0.000437386447749142	0	0	0.00154767512280466	0	0	0.00296076980014804	0	0	0	0	0.0502321512684207	0	0.00299441491151336	0	0	0.000100935334095956	0.0570284637642151	0	0	0	0	0	0	0.0120785949801494	0	0	0	0	0	0	0	0	0	0.000706547338671691	0	0.034957270708566	0.0156786218962385	0	0	0	0.00245609312966826	0	0	0	0	0.00211964201601507	0.0112038220846511	0.00363367202745441	0.000672902227306372	0	0	0	0	0	0	0	0	0	0	0.0112374671960164	0	0	0	0	0.000100935334095956	0	0	0	0	0	0	0	0	0
run03-114	0.000337179679304661	0	0.000299715270493032	0	0	0	0.0799490484040162	0	0	0	0.000112393226434887	0	0.0130001498576352	0.00224786452869774	0.000337179679304661	0.0842949198261651	0.00273490184324891	0.00037464408811629	0	0.000599430540986063	0.000936610220290724	0	0	0	0	0	0.00359658324591638	0	0	0.00119886108197213	0	0	0	0.0028472950696838	0	0.00344672561066986	0	0	0.0104900344672561	0	0	0.105687097257605	0	0	0	0	0	0.000149857635246516	0.000262250861681403	0.00363404765472801	0.000224786452869774	0	0.000224786452869774	0	0.000561966132174434	0	0	0	0	0	0	0	0.00149857635246516	0.0789000449572906	0.0045331934662071	0.0436460362655477	0.0240896148658774	0	0	0.0100779259703282	0.00460812228383036	0	0	0.0119886108197213	0	0.00378390528997452	7.49288176232579e-05	0.000524501723362805	0.00513262400719317	0.0104525700584445	0.000636894949797692	0	0.000636894949797692	0	0	0	7.49288176232579e-05	0	0.0162970178330586	0	0	0	0.00299715270493032	0	0.0786003296867975	0.0363404765472801	0	0.00236025775513262	0	0.00573205454817923	0.000412108496927918	0.000187322044058145	0.00191068484939308	0	0	0	0.0119511464109096	0.0028472950696838	0.00104900344672561	0	0.00138618312603027	0	0	0	0	0.135733553124532	0	0.00715570208302113	0.00149857635246516	0	0	0.0550352165442829	0	0	7.49288176232579e-05	0.000262250861681403	0	0	0	0	0	0.000524501723362805	0.000262250861681403	0	0.000224786452869774	0.000149857635246516	0.000112393226434887	0	0	0	0	0.00112393226434887	0	0	0.000187322044058145	0.000749288176232579	0	0.000412108496927918	0.00138618312603027	0	0	0	0.0385134122583546	0.0676981867226135	0.000636894949797692	0.00580698336580249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198561366701633	0	0	0.000187322044058145	0
