feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Rikenellaceae_RC9_gut_group	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Izemoplasmatales	Abiotrophia	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Angelakisella	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Pseudomonas	Akkermansia	Corynebacterium	Leucobacter	Cutibacterium	Dysgonomonas	Parasediminibacterium	Campylobacter	Faecalitalea	Enterococcus	Vagococcus	Staphylococcus	Clostridium_sensu_stricto_5	Allisonella	Asticcacaulis	Pseudochrobactrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Comamonas	Aeromonas	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Providencia	Actinobacillus	Shewanella	f__Yersiniaceae.g__unassigned	Halomonas	Dyella
Cah8-300-IL	-12.3793783670713	-6.98020727325144	-11.7013064619586	-12.7013064619586	-14.1125209574543	-3.64399158417592	-15.3009066215751	-15.1516904639081	-13.7013064619586	-9.08659661784342	-11.7013064619586	-6.50163411712226	-9.34375445734054	-8.70130646195862	-2.5304425115467	-6.99394732987774	-9.57202344501366	-14.1947568544222	-8.59278200518045	-8.51148190307861	-7.88112749954344	-5.1602098466091	-8.89395153990102	-14.4044098227505	-5.48213794149646	-12.8457513850708	-7.08659661784342	-9.17774450590161	-4.31976351077404	-14.317483276956	-8.70130646195862	-7.95983947555748	-9.65691234260017	-11.7013064619586	-13.3554199256532	-6.84955742054257	-15.6465024592513	-11.0008667438175	-16.0818994761162	-7.29191552582092	-15.7268035499026	-14.5908988828441	-14.4046093978377	-14.5178743950318	-13.5075881958498	-15.0516762793699	-15.3205890358637	-13.7013064619586	-8.79441586635011	-11.893951539901	-15.0318304089535	-17.3009066215751	-9.53138146051631	-14.1516904639081	-11.0008667438175	-15.385795008604	-14.4468679082323	-13.7013064619586	-13.1163439612375	-7.55155934245394	-8.14671761028099	-3.24392558288609	-5.87158372687257	-5.57460198911543	-4.02799738639693	-11.2418748433213	-12.7356265351425	-6.88752527074159	-11.3793783670713	-9.02888111998713	-15.3018891101102	-6.30042702567644	-10.7013064619586	-8.79441586635011	-7.81866341259678	-10.0574502721839	-14.3019248243616	-15.595898485012	-10.7944158663501	-6.68449817427207	-9.27504170725653	-15.1190626976866	-5.77946552488413	-14.5385527131111	-14.1144743953258	-15.110442527494	-15.3018891101102	-12.1163439612375	-14.5075881958498	-7.30898903917986	-11.5313814605163	-15.1760952140379	-15.3252000321732	-14.0046886457936	-13.8094164540517	-4.43686386173202	-4.73841045662136	-13.1163439612375	-8.97338600739543	-13.1163439612375	-8.41590424309638	-11.0008667438175	-13.1163439612375	-9.89395153990102	-9.89395153990102	-9.84332546683105	-15.1758613835653	-5.85268352152929	-14.2301705834958	-10.3089890391799	-10.1777445059016	-8.91994674843396	-12.1163439612375	-13.9986609409763	-13.7013064619586	-13.7013064619586	-14.0906086743413	-3.85111962431285	-11.2418748433213	-9.02888111998713	-10.7013064619586	-12.7013064619586	-6.09397614820901	-4.8987900968374	-12.1163439612375	-11.1163439612375	-12.7013064619586	-9.94641895979516	-14.5687280623252	-14.742151514236	-9.65691234260017	-14.1199786096549	-15.4419067045422	-10.893951539901	-11.3793783670713	-13.7013064619586	-10.7013064619586	-12.7013064619586	-14.5896511465148	-14.8457513850708	-12.1163439612375	-15.7797193551434	-9.41590424309638	-6.91994674843396	-15.5930019939854	-16.1779644947065	-11.0008667438175	-14.4046093978377	-12.1163439612375	-11.0008667438175	-11.3793783670713	-5.18955380819124	-14.5687280623252	-10.0574502721839	-15.2599638873753	-10.3793783670713	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-14.3288852582783	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-14.4044098227505	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
Cah8-301-IL	-9.58409523586733	-10.5840952358673	-13.2845349540084	-13.2845349540084	-14.1125209574543	-5.93138812851034	-15.3009066215751	-8.03660744056484	-10.6995724532873	-14.5944995644151	-14.3078411689456	-13.5454471816781	-13.9799610152228	-14.5166233995734	-1.70168732545816	-5.66982510989322	-8.24014083464997	-14.1947568544222	-8.96260685912106	-7.99913273514618	-13.0301153309081	-11.5681461412929	-15.4307138857919	-14.4044098227505	-14.2600374211066	-9.37764435839991	-8.96260685912106	-14.5254800267728	-7.21844576355065	-14.317483276956	-9.89221753122967	-9.58409523586733	-13.4930214732416	-15.2904148999293	-13.3554199256532	-11.2025319989756	-15.6465024592513	-7.46435599159324	-16.0818994761162	-12.9837655616041	-8.82510333537113	-10.6995724532873	-14.4046093978377	-13.2845349540084	-13.5075881958498	-15.0516762793699	-11.1146099525661	-15.375537263536	-6.91821273976261	-11.2845349540084	-10.0366074405648	-9.11460995256611	-8.15525193706346	-9.76097299795141	-7.8415914581597	-13.2845349540084	-12.2845349540084	-14.7013064619586	-15.0516762793699	-10.0366074405648	-11.1146099525661	-5.12718801864558	-5.82510333537113	-4.92698294939034	-5.6846221118213	-14.5166233995734	-12.7356265351425	-9.11460995256611	-10.2845349540084	-12.5341001969655	-15.3018891101102	-3.58063138056376	-14.8671821963937	-12.2845349540084	-10.2845349540084	-8.72994610233079	-14.3019248243616	-15.595898485012	-8.30725503050851	-6.17601049723026	-11.4771800319508	-15.1190626976866	-5.64791033346478	-14.5385527131111	-14.1144743953258	-15.110442527494	-15.3018891101102	-13.2845349540084	-12.6995724532873	-7.85827019930633	-14.2301705834958	-15.1760952140379	-15.3252000321732	-10.8251033353711	-4.96486283306143	-5.60505485450298	-3.71943287564811	-15.9604997642572	-9.89221753122967	-14.7268035499026	-8.79268185767875	-11.1146099525661	-11.1146099525661	-14.5944995644151	-9.19707211275809	-9.37764435839991	-15.1758613835653	-8.17601049723026	-9.11460995256611	-7.9446849511238	-13.2845349540084	-8.72994610233079	-14.9789785266877	-13.9986609409763	-7.76097299795141	-15.6070990940936	-14.0906086743413	-2.95866737343301	-15.7268035499026	-9.11460995256611	-7.66982510989322	-14.9789785266877	-11.2845349540084	-5.54982533378259	-11.2845349540084	-15.3018891101102	-15.8359516991247	-9.96260685912106	-10.3776443583999	-14.742151514236	-10.0366074405648	-10.6995724532873	-15.4419067045422	-11.2845349540084	-14.3520434257954	-10.6995724532873	-10.4771800319508	-10.6995724532873	-14.5896511465148	-8.30725503050851	-13.2845349540084	-15.7797193551434	-13.1190626976866	-6.50317524048377	-15.5930019939854	-16.1779644947065	-12.6995724532873	-12.2845349540084	-13.2845349540084	-8.66982510989322	-14.582612451267	-5.53299089491933	-14.5687280623252	-9.69957245328727	-15.2599638873753	-14.4046093978377	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-14.3288852582783	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-6.49011908765832	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
Cah8-302-IL	-9.37196877738696	-16.0818994761162	-9.93586966258028	-11.6520766965797	-14.1125209574543	-8.93586966258028	-15.3009066215751	-15.1516904639081	-8.7315111640741	-12.8744691179161	-9.65207669657969	-9.28950661719498	-11.1375035237499	-14.5166233995734	-1.91833500328777	-6.16022360025002	-6.83007499855769	-14.1947568544222	-7.42600861709985	-6.88957601030635	-13.0301153309081	-11.5681461412929	-6.92805015812099	-14.4044098227505	-14.2600374211066	-12.8457513850708	-7.06711419585854	-14.5254800267728	-5.44541114832236	-14.317483276956	-14.7054523992081	-10.2115041051937	-13.4930214732416	-15.2904148999293	-13.3554199256532	-11.2025319989756	-7.16481086974567	-9.21150410519371	-6.01234839242765	-12.9837655616041	-10.8744691179161	-14.5908988828441	-14.4046093978377	-14.5178743950318	-13.5075881958498	-15.0516762793699	-12.8744691179161	-11.8744691179161	-6.90484276695966	-9.37196877738696	-15.0318304089535	-9.93586966258028	-10.371968777387	-12.8744691179161	-8.10187961401921	-15.385795008604	-14.4468679082323	-14.7013064619586	-15.0516762793699	-14.1072170755914	-14.2048003678348	-6.30968449913262	-15.4969369753951	-8.70454411647383	-7.3198802662385	-8.62654160447256	-3.65449394658539	-10.8744691179161	-10.5525410230288	-12.5341001969655	-13.4594316186373	-5.02688971824904	-14.8671821963937	-11.6520766965797	-9.21150410519371	-12.1375035237499	-14.3019248243616	-15.595898485012	-9.55254102302878	-9.24997825300835	-9.60145062350973	-11.8744691179161	-9.70454411647383	-10.1375035237499	-6.24511249783653	-15.110442527494	-15.3018891101102	-15.3018891101102	-11.4594316186373	-9.06711419585854	-14.2301705834958	-15.1760952140379	-15.3252000321732	-14.0046886457936	-13.8094164540517	-3.51179468068547	-3.969583658198	-15.9604997642572	-9.41503749927884	-14.7268035499026	-7.48215169513738	-6.27455627572901	-9.65207669657969	-14.5944995644151	-7.55254102302878	-13.4594316186373	-12.8744691179161	-8.50523530825042	-8.24997825300835	-8.70454411647383	-11	-7.27952252862236	-12.1375035237499	-11.4594316186373	-15.0818994761163	-15.6070990940936	-14.0906086743413	-4.71291729749883	-15.7268035499026	-9.60145062350973	-12.4594316186373	-14.9789785266877	-11.4594316186373	-7.69124729386037	-6.5829146720723	-15.3018891101102	-13.4594316186373	-11.6520766965797	-14.5687280623252	-11.4594316186373	-12.4594316186373	-14.1199786096549	-10.0671141958585	-12.1375035237499	-14.3520434257954	-14.7013064619586	-14.5687280623252	-15.4419067045422	-14.5896511465148	-10.7589919004962	-15.3252000321732	-15.7797193551434	-13.1190626976866	-5.69456002790121	-15.5930019939854	-16.1779644947065	-11.1375035237499	-14.4046093978377	-12.1375035237499	-6.85951877645017	-9.87446911791614	-6.29956028185891	-2.70204160927066	-14.2617031811786	-15.2599638873753	-11.6520766965797	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-14.3288852582783	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-14.4044098227505	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
Cah8-303-IL	-16.1779644947065	-6.10016608432821	-14.8466656818997	-13.2600374211066	-14.1125209574543	-4.05668941812684	-15.3009066215751	-8.61618123133188	-15.7268035499026	-14.5944995644151	-11.2600374211066	-13.5454471816781	-13.9799610152228	-14.5166233995734	-2.65687474157222	-6.97463520224435	-14.9789785266877	-14.1947568544222	-10.452682499049	-9.2600374211066	-13.0301153309081	-11.5681461412929	-15.4307138857919	-14.4044098227505	-13.2600374211066	-12.8457513850708	-5.8337726664045	-14.5254800267728	-7.9562566729295	-14.317483276956	-14.7054523992081	-9.452682499049	-13.4930214732416	-15.2904148999293	-13.3554199256532	-6.57353689392338	-15.6465024592513	-9.09011241966429	-16.0818994761162	-5.60898572992767	-15.7268035499026	-14.5908988828441	-9.61618123133188	-14.5178743950318	-10.3531468254981	-15.0516762793699	-15.3205890358637	-15.375537263536	-7.2600374211066	-14.5166233995734	-8.17257457985626	-17.3009066215751	-6.54579190344048	-7.8337726664045	-9.09011241966429	-11.452682499049	-9.452682499049	-14.7013064619586	-10.5595977029655	-4.61257899465168	-7.90248541648852	-4.00500885128787	-6.7843039901402	-4.71121551264785	-6.34117418383201	-14.5166233995734	-12.7356265351425	-4.92912054299198	-9.55959770296551	-12.5341001969655	-15.3018891101102	-6.4656215547565	-6.93810932621924	-9.05058405547765	-8.47867770758194	-8.8337726664045	-11.0901124196643	-15.595898485012	-9.8006058024693	-10.6750749203854	-9.452682499049	-15.1190626976866	-6.13591610927741	-14.5385527131111	-14.1144743953258	-15.110442527494	-15.3018891101102	-7.27135273433444	-14.5075881958498	-6.23213142453672	-14.2301705834958	-9.21564330174815	-15.3252000321732	-9.61618123133188	-13.8094164540517	-7.29425313644451	-6.32339948210403	-8.21564330174815	-9.67507492038544	-12.6750749203854	-9.17257457985626	-11.6750749203854	-9.86771999832784	-10.6750749203854	-9.8006058024693	-14.7054523992081	-15.1758613835653	-6.41454737016223	-10.012109907663	-6.97463520224435	-10.3531468254981	-8.73647546504959	-14.9789785266877	-13.9986609409763	-4.22386380855312	-15.6070990940936	-11.6750749203854	-2.28168446294146	-15.7268035499026	-9.55959770296551	-13.2600374211066	-14.9789785266877	-7.32930008354371	-4.7742081124047	-10.012109907663	-15.3018891101102	-12.6750749203854	-10.5595977029655	-9.73647546504959	-14.742151514236	-7.60182593835481	-14.1199786096549	-15.4419067045422	-12.2600374211066	-11.0901124196643	-14.7013064619586	-14.5687280623252	-15.4419067045422	-8.47867770758194	-14.8457513850708	-6.9562566729295	-15.7797193551434	-13.1190626976866	-7.40205642597903	-15.5930019939854	-16.1779644947065	-12.2600374211066	-14.4046093978377	-14.4046093978377	-14.5254800267728	-6.5321169665434	-8.64532757699139	-14.5687280623252	-13.2600374211066	-15.2599638873753	-8.32930008354371	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-14.3288852582783	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-14.4044098227505	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
Cah8-305-IL	-12.5385527131111	-6.12916177697339	-12.5385527131111	-16.2904148999293	-14.1125209574543	-3.84768170381878	-15.3009066215751	-11.7311977910535	-6.74413684676099	-14.5944995644151	-14.3078411689456	-13.5454471816781	-13.9799610152228	-14.5166233995734	-1.49364636401501	-13.1890214657241	-7.54986802633893	-14.1947568544222	-14.1125209574543	-9.89469652333637	-13.0301153309081	-11.5681461412929	-15.4307138857919	-14.4044098227505	-14.2600374211066	-12.8457513850708	-7.85205218592788	-14.5254800267728	-14.582612451267	-14.317483276956	-14.7054523992081	-11.0791210944738	-13.4930214732416	-15.2904148999293	-13.3554199256532	-11.2025319989756	-8.36862771166878	-6.29062519966751	-16.0818994761162	-4.85380409268947	-10.2166246182237	-14.5908988828441	-14.4046093978377	-14.5178743950318	-13.5075881958498	-15.0516762793699	-15.3205890358637	-15.375537263536	-9.36862771166878	-14.5166233995734	-15.0318304089535	-13.5385527131111	-14.1885115784797	-14.1516904639081	-14.2769240649379	-15.385795008604	-14.4468679082323	-14.7013064619586	-15.0516762793699	-8.63166211750258	-4.60044338689186	-3.3139480315726	-15.4969369753951	-5.96869710478015	-4.95171292514927	-14.5166233995734	-12.7356265351425	-6.34379585868885	-14.5908988828441	-12.5341001969655	-11.9535902123899	-4.90011679912062	-5.6620357665461	-15.1758613835653	-7.60781537554821	-15.5898851792902	-14.3019248243616	-15.595898485012	-8.92384286899589	-15.1758613835653	-14.6070990940936	-15.1190626976866	-9.78366521094763	-13.5385527131111	-7.63166211750258	-9.14623529033233	-15.3018891101102	-10.0791210944738	-14.5075881958498	-6.12916177697339	-14.2301705834958	-9.45108987186076	-15.3252000321732	-14.0046886457936	-4.41184824026791	-4.63166211750258	-6.56127278961118	-10.83811299497	-8.49415859375264	-14.7268035499026	-7.60781537554821	-9.68057171798352	-10.2906251996675	-14.5944995644151	-8.38880559360641	-14.7054523992081	-15.1758613835653	-14.8359516991247	-14.2301705834958	-12.5385527131111	-15.4419067045422	-9.68057171798352	-14.9789785266877	-13.9986609409763	-15.0818994761163	-15.6070990940936	-14.0906086743413	-3.9210852478169	-15.7268035499026	-9.63166211750258	-16.761057714759	-14.9789785266877	-11.7311977910535	-7.79708572670995	-11.9535902123899	-15.3018891101102	-15.8359516991247	-15.2098721616114	-14.5687280623252	-12.9535902123899	-14.5109495606115	-14.1199786096549	-15.4419067045422	-16.3009066215751	-14.3520434257954	-14.7013064619586	-14.5687280623252	-15.4419067045422	-11.5385527131111	-14.8457513850708	-15.3252000321732	-15.7797193551434	-13.1190626976866	-6.62566337688113	-15.5930019939854	-16.1779644947065	-12.2166246182237	-14.4046093978377	-14.4046093978377	-14.5254800267728	-14.582612451267	-9.83811299497	-14.5687280623252	-14.2617031811786	-15.2599638873753	-14.4046093978377	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-14.3288852582783	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-14.4044098227505	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
Cah8-307-IL	-12.7797193551434	-16.0818994761162	-14.8466656818997	-16.2904148999293	-14.1125209574543	-7.41339714089759	-12.7797193551434	-11.9723644330858	-8.33677585929468	-14.5944995644151	-10.5317918416998	-13.5454471816781	-6.48970050821079	-14.5166233995734	-2.69790307703421	-5.43542344722759	-10.3874019323646	-13.1947568544222	-7.02483185297994	-8.30398592417701	-8.94682934097866	-3.28536375161056	-15.4307138857919	-14.4044098227505	-12.1947568544222	-12.8457513850708	-5.42436825871859	-14.5254800267728	-8.20986374681246	-14.317483276956	-14.7054523992081	-8.15036273506379	-13.4930214732416	-12.7797193551434	-13.3554199256532	-9.82552304475653	-11.3202877365061	-14.7932307342864	-16.0818994761162	-8.55090066464752	-11.1947568544222	-11.7797193551434	-14.4046093978377	-14.5178743950318	-13.5075881958498	-15.0516762793699	-15.3205890358637	-15.375537263536	-8.12150787239161	-14.5166233995734	-15.0318304089535	-17.3009066215751	-6.76849209972015	-8.69225651389307	-14.2769240649379	-11.0792796370023	-9.07927963700231	-14.7013064619586	-15.0516762793699	-7.61984801836501	-12.7797193551434	-7.23282489525577	-7.68168727218288	-6.40903194833619	-6.67119489836524	-12.7797193551434	-12.7356265351425	-13.4022126727146	-9.53179184169982	-12.5341001969655	-15.3018891101102	-5.79672578044909	-14.8671821963937	-15.1758613835653	-13.4930214732416	-13.7797193551434	-14.3019248243616	-15.595898485012	-8.80243943164349	-6.5129328144485	-13.1947568544222	-15.1190626976866	-7.49431713628116	-14.5385527131111	-14.1144743953258	-15.110442527494	-15.3018891101102	-15.3018891101102	-14.5075881958498	-10.6097943537011	-13.1947568544222	-15.1760952140379	-15.3252000321732	-14.0046886457936	-8.82552304475653	-5.82843464017643	-3.05052349601131	-15.9604997642572	-10.6922565138931	-14.7268035499026	-9.73532523578495	-10.1947568544222	-10.3874019323646	-10.6097943537011	-7.7797193551434	-14.7054523992081	-15.1758613835653	-5.32233847607087	-11.0792796370023	-4.58127431369104	-11.1947568544222	-6.75735154211495	-13.1947568544222	-13.9986609409763	-6.84898201758052	-15.6070990940936	-14.0906086743413	-3.94524830515918	-10.7797193551434	-9.53179184169982	-8.03825236874226	-12.7797193551434	-9.87282875953488	-7.55090066464752	-10.3874019323646	-9.92173836001583	-10.6922565138931	-10.7797193551434	-14.5687280623252	-11.457791260256	-7.43986935225878	-8.87282875953488	-15.4419067045422	-9.69225651389307	-12.1947568544222	-14.7013064619586	-14.5687280623252	-15.4419067045422	-8.69225651389307	-14.8457513850708	-8.62997223563872	-14.7797193551434	-13.1190626976866	-7.21747693092233	-9.7797193551434	-16.1779644947065	-13.7797193551434	-2.95794537317284	-14.4046093978377	-6.29590357787915	-14.582612451267	-4.00164222560805	-8.69225651389307	-10.7797193551434	-15.2599638873753	-6.57026598951445	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-14.3288852582783	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-14.4044098227505	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
Cah8-308-IL	-16.1779644947065	-9.9668469316598	-12.6298119443822	-16.2904148999293	-14.1125209574543	-7.03486535508846	-10.3078838494949	-11.4074195230458	-9.89284635021603	-14.5944995644151	-9.30788384949487	-13.5454471816781	-13.9799610152228	-14.5166233995734	-1.94535551536229	-4.93400367497279	-12.6298119443822	-11.0448494436611	-14.1125209574543	-8.43341473157873	-13.0301153309081	-11.5681461412929	-15.4307138857919	-14.4044098227505	-14.2600374211066	-12.8457513850708	-5.33213139574155	-14.5254800267728	-6.97636970577831	-14.317483276956	-12.2147744451034	-8.89284635021603	-13.4930214732416	-12.2147744451034	-13.3554199256532	-11.2025319989756	-9.89284635021603	-14.7932307342864	-16.0818994761162	-12.9837655616041	-11.0448494436611	-9.62981194438223	-14.4046093978377	-11.6298119443822	-13.5075881958498	-15.0516762793699	-15.3205890358637	-12.6298119443822	-8.62981194438223	-14.5166233995734	-15.0318304089535	-12.6298119443822	-9.30788384949487	-14.1516904639081	-14.2769240649379	-15.385795008604	-6.45322321265891	-12.6298119443822	-15.0516762793699	-9.17038032574494	-12.6298119443822	-6.83973501375647	-9.17038032574494	-4.19240663207494	-7.52827391792017	-14.5166233995734	-12.7356265351425	-9.35679344997582	-12.6298119443822	-12.5341001969655	-15.3018891101102	-5.64112725761007	-14.8671821963937	-15.1758613835653	-10.0448494436611	-12.2147744451034	-14.3019248243616	-15.595898485012	-9.21477444510339	-11.6298119443822	-14.6070990940936	-15.1190626976866	-9.75534282646609	-7.67561563399536	-14.1144743953258	-15.110442527494	-11.2147744451034	-12.6298119443822	-14.5075881958498	-14.0906086743413	-14.2301705834958	-15.1760952140379	-15.3252000321732	-14.0046886457936	-7.06502732559871	-3.87269977710425	-4.83973501375647	-15.9604997642572	-9.69121248904638	-12.2147744451034	-8.75534282646609	-6.43998738550222	-10.5143347269623	-14.5944995644151	-6.75534282646609	-14.7054523992081	-11.892846350216	-7.31995668179545	-8.57091825532867	-10.4074195230458	-11.0448494436611	-7.10624998832522	-14.9789785266877	-13.9986609409763	-9.30788384949487	-15.6070990940936	-14.0906086743413	-2.39579290567095	-15.7268035499026	-7.87492444221876	-6.75534282646609	-11.892846350216	-8.60006460098818	-8.12731160385305	-13.2147744451034	-15.3018891101102	-13.2147744451034	-10.3078838494949	-14.5687280623252	-14.742151514236	-11.6298119443822	-14.1199786096549	-15.4419067045422	-11.6298119443822	-11.2147744451034	-14.7013064619586	-14.5687280623252	-15.4419067045422	-6.40741952304579	-14.8457513850708	-6.74716889502039	-4.06502732559871	-9.62981194438223	-6.52827391792017	-15.5930019939854	-16.1779644947065	-15.5166233995734	-14.4046093978377	-14.4046093978377	-8.12731160385305	-5.1246620254391	-14.5979361490957	-4.80538350896569	-14.2617031811786	-15.2599638873753	-14.4046093978377	-15.3009066215751	-15.3009066215751	-13.8359516991247	-15.4307138857919	-16.3874620369947	-15.3252000321732	-14.8616442913519	-14.8671821963937	-15.8359516991247	-14.3556263936379	-14.742151514236	-14.3554199256532	-14.8008325078829	-15.4307138857919	-14.8466656818997	-16.0818994761162	-15.3009066215751	-14.8141318036543	-7.58541782502378	-15.2766817906308	-14.5687280623252	-16.3009066215751	-14.8141318036543	-14.4044098227505	-15.5930019939854	-15.7159441208539	-15.375537263536	-15.385795008604
